order_id,user_id,order_date,order_status,total_amount
O00000001,U01039,2026-01-28T23:27:27,pending,1518.67
O00000002,U01056,2025-07-08T19:20:07,pending,2474.96
O00000003,U01018,2025-05-18T05:04:21,completed,1662.74
O00000004,U01059,2025-03-19T01:44:38,completed,2478.31
O00000005,U01078,2026-03-15T09:26:32,pending,2034.97
O00000006,U01072,2026-01-27T06:41:10,pending,2727.36
O00000007,U01071,2025-02-21T21:56:05,pending,935.47
O00000008,U01098,2026-01-31T16:04:50,completed,653.63
O00000009,U01044,2026-03-24T06:37:42,pending,473.2
O00000010,U01066,2026-02-02T07:05:55,completed,2449.45
O00000011,U01092,2025-08-03T06:52:31,completed,2531.28
O00000012,U01022,2026-03-26T17:27:55,pending,69.17
O00000013,U01077,2026-03-09T20:59:07,pending,2471.39
O00000014,U01005,2025-11-26T20:24:59,completed,1685.08
O00000015,U01071,2025-10-17T03:31:25,pending,1374.89
O00000016,U01089,2025-03-02T18:56:45,pending,2912.98
O00000017,U01029,2025-02-25T22:06:33,pending,1535.66
O00000018,U01085,2025-10-02T13:07:38,pending,1203.37
O00000019,U01021,2025-05-17T16:49:46,completed,926.88
O00000020,U01019,2025-07-24T15:23:34,pending,913.43
O00000021,U01097,2026-03-16T07:12:46,completed,324.36
O00000022,U01062,2026-02-11T09:43:53,completed,847.59
O00000023,U01026,2026-03-07T15:25:15,completed,1505.5
O00000024,U01038,2025-10-01T07:09:32,pending,2330.56
O00000025,U01095,2025-11-20T16:11:15,pending,1604.19
O00000026,U01095,2026-04-03T08:28:03,completed,484.22
O00000027,U01023,2025-06-15T04:30:39,completed,1273.18
O00000028,U01095,2026-01-23T05:06:49,completed,1586.29
O00000029,U01061,2025-09-03T11:27:29,completed,878.55
O00000030,U01060,2025-06-14T16:07:01,completed,785.54
O00000031,U01011,2026-03-29T13:58:44,pending,1643.29
O00000032,U01052,2026-03-11T13:13:52,pending,421.1
O00000033,U01035,2026-03-13T02:42:23,completed,2436.53
O00000034,U01030,2025-11-12T06:57:36,pending,1282.23
O00000035,U01013,2025-07-13T20:34:40,completed,1637.41
O00000036,U01058,2026-01-08T13:21:29,pending,2786.57
O00000037,U01029,2025-02-12T04:21:17,pending,98.76
O00000038,U01053,2025-10-21T13:33:54,pending,1328.71
O00000039,U01031,2025-02-15T04:53:51,pending,1581.26
O00000040,U01030,2026-03-28T00:05:15,completed,296.71
O00000041,U01068,2025-09-06T19:40:16,pending,916.51
O00000042,U01063,2025-10-19T08:38:16,pending,1762.29
O00000043,U01075,2026-03-07T18:35:06,completed,1679.7
O00000044,U01061,2025-08-30T03:47:05,pending,1380.45
O00000045,U01007,2025-06-28T08:51:23,completed,559.48
O00000046,U01045,2026-01-06T18:54:18,pending,693.82
O00000047,U01007,2025-03-10T16:13:01,completed,621.76
O00000048,U01054,2025-05-07T01:03:28,pending,446.36
O00000049,U01051,2025-03-22T20:44:29,pending,2352.16
O00000050,U01069,2025-09-23T23:10:15,pending,1164.23
O00000051,U01064,2025-06-24T23:22:26,pending,1975.06
O00000052,U01082,2025-08-24T10:09:44,pending,2901.88
O00000053,U01002,2025-05-18T20:51:42,pending,534.13
O00000054,U01061,2025-09-27T10:51:43,completed,654.46
O00000055,U01078,2026-03-16T16:42:57,completed,916.23
O00000056,U01035,2025-04-25T14:08:52,completed,2321.97
O00000057,U01058,2025-10-26T22:28:05,completed,954.11
O00000058,U01086,2025-11-20T16:00:49,pending,855.59
O00000059,U01063,2026-01-29T15:00:28,pending,462.08
O00000060,U01085,2026-02-16T23:52:31,pending,590.85
O00000061,U01019,2026-03-15T02:27:45,pending,1006.68
O00000062,U01065,2025-11-14T09:37:35,pending,690.8
O00000063,U01080,2025-07-16T03:52:15,pending,2204.59
O00000064,U01071,2026-01-11T08:05:11,pending,1569.65
O00000065,U01057,2025-01-05T22:46:17,completed,634.02
O00000066,U01034,2025-07-13T07:13:39,completed,1397.56
O00000067,U01053,2025-11-25T12:23:02,pending,59.86
O00000068,U01019,2026-01-22T07:26:58,completed,539.92
O00000069,U01047,2025-03-27T10:31:49,completed,2820.92
O00000070,U01024,2025-09-02T17:33:20,pending,2810.16
O00000071,U01080,2025-06-01T09:36:35,completed,2704.34
O00000072,U01041,2025-11-22T16:28:44,completed,1329.7
O00000073,U01009,2025-03-28T20:30:05,pending,1767.95
O00000074,U01038,2025-10-02T12:29:14,pending,1918.74
O00000075,U01017,2025-08-24T05:18:17,pending,2468.16
O00000076,U01025,2025-10-20T06:06:59,completed,1215.79
O00000077,U01033,2025-12-13T17:38:15,completed,1535.49
O00000078,U01059,2025-06-20T23:03:35,completed,2658.3
O00000079,U01019,2025-10-13T13:57:06,pending,1314.75
O00000080,U01051,2026-02-21T05:20:59,pending,2342.95
O00000081,U01078,2025-02-04T18:33:51,pending,1524.71
