review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000084,U01039,3,Good product,2025-07-15T16:04:02
R00000002,O00000002,P000092,U01012,5,Good product,2026-01-16T03:33:55
R00000003,O00000003,P000046,U01070,1,Good product,2026-01-08T16:34:27
R00000004,O00000004,P000065,U01087,2,Good product,2025-10-03T03:55:32
R00000005,O00000005,P000036,U01084,4,Good product,2025-11-29T01:50:40
R00000006,O00000006,P000033,U01082,3,Good product,2025-01-04T15:32:07
R00000007,O00000007,P000084,U01072,3,Good product,2025-06-24T06:13:25
R00000008,O00000008,P000078,U01084,2,Good product,2025-11-18T20:03:44
R00000009,O00000009,P000024,U01039,2,Good product,2026-02-25T01:32:55
R00000010,O00000010,P000038,U01007,5,Good product,2026-03-10T09:34:45
R00000011,O00000011,P000097,U01045,3,Good product,2025-01-21T17:20:07
R00000012,O00000012,P000086,U01053,1,Good product,2025-09-07T17:40:15
R00000013,O00000013,P000095,U01062,1,Good product,2025-10-21T08:20:45
R00000014,O00000014,P000044,U01091,5,Good product,2025-10-14T11:30:48
R00000015,O00000015,P000060,U01060,2,Good product,2025-03-27T19:08:56
R00000016,O00000016,P000053,U01057,4,Good product,2025-03-16T20:12:02
R00000017,O00000017,P000009,U01036,3,Good product,2025-11-17T17:23:37
R00000018,O00000018,P000047,U01058,5,Good product,2025-05-12T14:49:51
R00000019,O00000019,P000068,U01060,1,Good product,2025-04-18T02:21:15
R00000020,O00000020,P000090,U01076,4,Good product,2026-02-15T10:59:07
R00000021,O00000021,P000053,U01061,3,Good product,2026-02-25T17:39:01
R00000022,O00000022,P000086,U01049,3,Good product,2025-09-20T12:17:48
R00000023,O00000023,P000022,U01001,1,Good product,2025-08-16T14:22:20
R00000024,O00000024,P000051,U01044,4,Good product,2026-03-25T15:12:39
R00000025,O00000025,P000048,U01078,5,Good product,2025-09-17T20:19:21
R00000026,O00000026,P000050,U01053,2,Good product,2025-05-08T18:46:40
R00000027,O00000027,P000003,U01005,5,Good product,2026-01-02T11:48:19
R00000028,O00000028,P000001,U01066,1,Good product,2026-04-22T04:55:04
R00000029,O00000029,P000019,U01069,1,Good product,2026-03-30T10:21:15
R00000030,O00000030,P000097,U01014,1,Good product,2026-03-29T16:32:22
R00000031,O00000031,P000070,U01006,3,Good product,2025-12-17T19:04:37
R00000032,O00000032,P000064,U01037,2,Good product,2025-11-06T07:12:10
R00000033,O00000033,P000082,U01081,3,Good product,2026-01-14T22:29:21
R00000034,O00000034,P000049,U01096,5,Good product,2025-08-08T16:35:36
R00000035,O00000035,P000026,U01012,2,Good product,2026-04-20T20:11:26
R00000036,O00000036,P000051,U01065,4,Good product,2026-02-18T11:04:13
R00000037,O00000037,P000091,U01069,3,Good product,2025-08-19T04:29:28
R00000038,O00000038,P000061,U01023,1,Good product,2026-01-25T22:09:07
