product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,HP Monitor,Electronics,HP,214.54,1.2,83,-0.2119238147874541,2
P00002,KitchenAid Vacuum,Home & Garden,KitchenAid,50.57,3.0,40,-1.3850056661990304,3
P00003,Pearson Machine Learning Book,Books,Pearson,85.4,1.2,59,-1.1358232493870208,0
P00004,Dell Monitor,Electronics,Dell,125.94,4.1,22,-0.8457900832211045,2
P00005,HarperCollins SQL Fundamentals,Books,HarperCollins,407.23,4.0,4,1.1666280053534053,0
P00006,Whirlpool Vacuum,Home & Garden,Whirlpool,369.13,2.1,28,0.8940512014332912,3
P00007,HarperCollins SQL Fundamentals,Books,HarperCollins,407.43,4.7,2,1.1680588547178152,0
P00008,Puma Sneakers,Clothing,Puma,387.52,3.8,80,1.025617800490795,1
P00009,Uniqlo Sneakers,Clothing,Uniqlo,386.11,4.0,15,1.0155303124717043,1
P00010,Puma Sneakers,Clothing,Puma,305.57,4.4,16,0.4393272734237785,1
P00011,OReilly Data Science Handbook,Books,OReilly,234.76,2.8,70,-0.06726494404559841,0
P00012,Pearson Python Guide,Books,Pearson,97.11,3.3,64,-1.0520470191008129,0
P00013,Philips Vacuum,Home & Garden,Philips,44.41,3.3,3,-1.4290758266228598,3
P00014,Dell Headphones,Electronics,Dell,176.79,3.6,45,-0.4819966323198503,2
P00015,Adidas Jeans,Clothing,Adidas,202.82,1.0,66,-0.29577158754188276,1
P00016,KitchenAid Desk,Home & Garden,KitchenAid,319.48,1.9,40,0.5388428467184974,3
P00017,Dyson Coffee Maker,Home & Garden,Dyson,319.01,4.9,39,0.5354803507121336,3
P00018,Dyson Desk,Home & Garden,Dyson,441.17,2.7,46,1.40944314249379,3
P00019,Dyson Lamp,Home & Garden,Dyson,200.4,2.0,58,-0.31308486485124426,3
P00020,Penguin Python Guide,Books,Penguin,146.9,1.2,99,-0.6958370698309316,0
P00021,Ikea Desk,Home & Garden,Ikea,137.88,4.4,92,-0.7603683761658248,3
P00022,Samsung Smartphone,Electronics,Samsung,283.18,3.1,50,0.2791436870780739,2
P00023,Apple Smartphone,Electronics,Apple,184.53,4.5,87,-0.42662276191718146,2
P00024,OReilly Python Guide,Books,OReilly,49.4,3.3,8,-1.3933761349808291,0
P00025,Levis Sneakers,Clothing,Levis,190.52,1.4,2,-0.3837688234531005,1
P00026,HP Smartphone,Electronics,HP,192.04,4.1,18,-0.3728943682835843,2
