review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000002,O00000002,P01700,U000873,3.0,Decent product but overpriced.,2025-10-08T02:17:36
R00000004,O00000004,P01176,U000881,5.0,Exceeded my expectations!,2025-12-02T13:29:00
R00000005,O00000005,P00607,U001777,3.0,Decent product but overpriced.,2025-10-25T01:29:30
R00000006,O00000006,P00691,U001509,2.0,Color was different from images.,2025-05-02T21:20:03
R00000007,O00000007,P01936,U000747,1.0,"Terrible quality, returned immediately.",2025-06-26T12:41:18
R00000009,O00000009,P00663,U001789,3.0,Decent product but overpriced.,2025-10-05T22:24:59
R00000010,O00000010,P01873,U001392,2.0,"Not as expected, quality is poor.",2026-04-08T12:30:24
R00000011,O00000011,P00221,U000187,3.0,Decent product but overpriced.,2026-04-25T08:57:21
R00000012,O00000012,P00365,U000145,4.0,Good product will buy again,2025-12-13T05:21:21
R00000013,O00000013,P01569,U001956,5.0,Highly recommend this brand,2025-03-09T08:36:19
R00000015,O00000015,P00514,U001527,4.0,Good product will buy again,2025-07-11T17:38:30
R00000016,O00000016,P00257,U001099,5.0,Highly recommend this brand,2026-02-27T19:05:34
R00000017,O00000017,P01935,U000390,4.0,Good product will buy again,2026-04-25T18:15:42
R00000018,O00000018,P00329,U001006,4.0,"Value for money, satisfied with purchase.",2026-01-17T22:09:29
R00000019,O00000019,P01935,U001996,3.0,Decent product but overpriced.,2025-12-25T18:06:41
R00000020,O00000020,P01112,U000046,5.0,Highly recommend this brand,2025-11-25T17:46:28
R00000021,O00000021,P00143,U000299,4.0,"Value for money, satisfied with purchase.",2025-01-20T16:45:04
R00000022,O00000022,P01089,U001762,4.0,"Value for money, satisfied with purchase.",2025-05-13T15:27:38
R00000023,O00000023,P01584,U000632,1.0,"Terrible quality, returned immediately.",2025-10-08T21:39:33
R00000024,O00000024,P00473,U000592,4.0,"Value for money, satisfied with purchase.",2026-01-12T18:07:57
R00000025,O00000025,P00581,U001671,5.0,Exceeded my expectations!,2025-09-16T08:03:02
R00000027,O00000027,P01628,U001171,5.0,Highly recommend this brand,2025-09-05T17:34:17
R00000028,O00000028,P00970,U001039,1.0,,2025-01-17T04:31:10
R00000029,O00000029,P00373,U001534,1.0,Not good wont buy at all,2025-03-13T08:40:17
R00000030,O00000030,P00325,U001305,5.0,Highly recommend this brand,2025-11-22T18:43:58
R00000031,O00000031,P00281,U001325,4.0,"Value for money, satisfied with purchase.",2026-04-19T04:02:55
R00000033,O00000033,P00451,U000481,1.0,,2026-03-05T07:22:12
R00000035,O00000035,P00805,U000514,1.0,"Terrible quality, returned immediately.",2025-10-22T14:28:58
R00000036,O00000036,P01573,U000607,5.0,Highly recommend this brand,2025-06-05T00:09:02
R00000037,O00000037,P01665,U001169,4.0,Good product will buy again,2026-03-06T11:26:43
R00000039,O00000039,P01793,U001849,2.0,"Not as expected, quality is poor.",2025-07-06T20:34:49
R00000040,O00000040,P00679,U001856,2.0,"Not as expected, quality is poor.",2025-02-08T09:57:13
R00000041,O00000041,P00171,U001426,5.0,Exceeded my expectations!,2025-09-27T19:01:40
R00000042,O00000042,P01331,U001868,5.0,Fast shipping and good packaging,2025-02-04T21:56:55
R00000043,O00000043,P00446,,1.0,Not good wont buy at all,2025-08-28T03:26:08
R00000045,O00000045,P01450,U000876,1.0,"Terrible quality, returned immediately.",2025-08-17T14:23:41
R00000046,O00000046,P01189,U000051,5.0,,2025-01-02T21:30:09
R00000049,O00000049,P01593,U001603,5.0,Exceeded my expectations!,2026-02-12T21:44:47
R00000050,O00000050,P00473,U000198,3.0,Decent product but overpriced.,2025-09-23T10:04:20
R00000052,O00000052,P00047,U000711,1.0,,2025-04-17T11:50:10
R00000053,O00000053,P01343,U000958,4.0,Good product will buy again,2025-02-08T14:23:22
R00000054,O00000054,P00395,U001629,3.0,Decent product but overpriced.,2025-12-08T14:45:10
R00000055,O00000055,P01401,U000051,5.0,Highly recommend this brand,2025-01-14T18:09:08
R00000058,O00000058,P01019,U001540,5.0,Exceeded my expectations!,2025-12-13T21:51:44
R00000060,O00000060,P01279,U000390,3.0,Decent product but overpriced.,2025-04-01T11:01:53
R00000062,O00000062,P00321,U001558,2.0,Color was different from images.,2025-04-14T10:53:28
R00000063,O00000063,P01626,U001824,5.0,Fast shipping and good packaging,2026-01-29T01:43:56
R00000064,O00000064,P01771,U000272,5.0,Fast shipping and good packaging,2025-02-25T07:29:05
R00000067,O00000067,P01907,U000067,5.0,Highly recommend this brand,2025-05-26T09:36:53
R00000069,O00000069,P00760,,5.0,Highly recommend this brand,2026-01-16T04:28:42
R00000070,O00000070,P00208,U001497,2.0,"Not as expected, quality is poor.",2025-04-15T09:13:50
R00000071,O00000071,P00989,U000627,1.0,Not good wont buy at all,2025-07-29T17:57:56
R00000072,O00000072,P01746,U001869,3.0,Decent product but overpriced.,2025-10-06T05:22:11
R00000074,O00000074,P01142,U000209,5.0,,2025-10-08T19:34:46
R00000075,O00000075,P00375,U000989,1.0,"Terrible quality, returned immediately.",2025-10-17T06:25:51
R00000076,O00000076,P01513,U001537,3.0,Decent product but overpriced.,2025-06-19T17:05:48
R00000077,O00000077,P00469,U000414,5.0,Highly recommend this brand,2025-05-15T06:22:30
R00000078,O00000078,P00980,U001775,5.0,Fast shipping and good packaging,2026-04-24T18:44:42
R00000079,O00000079,P01462,U000487,1.0,Not good wont buy at all,2026-01-16T10:32:04
R00000081,O00000081,P01676,U000965,5.0,Fast shipping and good packaging,2025-09-21T03:44:47
R00000082,O00000082,P01857,U000270,1.0,Decent product but overpriced.,2025-01-21T09:10:15
R00000085,O00000085,P00053,U001883,2.0,"Not as expected, quality is poor.",2025-11-02T10:30:16
R00000086,O00000086,P00505,U000390,4.0,Good product will buy again,2025-11-10T09:43:41
R00000087,O00000087,P01724,U000554,5.0,Fast shipping and good packaging,2025-10-13T17:16:48
R00000088,O00000088,P01755,U001637,5.0,Highly recommend this brand,2026-01-15T14:44:28
R00000089,O00000089,P00064,U001834,1.0,"Terrible quality, returned immediately.",2026-02-23T04:49:43
R00000090,O00000090,P01686,U000725,5.0,Exceeded my expectations!,2026-03-17T12:39:47
R00000091,O00000091,P01180,,1.0,Not good wont buy at all,2025-07-31T13:29:16
R00000092,O00000092,P01392,U000450,1.0,Not good wont buy at all,2025-04-19T04:20:15
R00000094,O00000094,P01054,U001849,4.0,"Value for money, satisfied with purchase.",2025-02-11T18:45:49
R00000097,O00000097,P01254,U001058,2.0,"Not as expected, quality is poor.",2025-09-19T04:48:08
R00000098,O00000098,P00132,U001462,1.0,Not good wont buy at all,2025-12-28T07:17:58
R00000101,O00000101,P01918,U001622,5.0,Highly recommend this brand,2025-08-04T11:47:13
R00000105,O00000105,P01050,U001713,4.0,"Value for money, satisfied with purchase.",2026-04-13T19:52:37
R00000107,O00000107,P01920,U000143,2.0,Color was different from images.,2026-01-06T13:43:20
R00000110,O00000110,P01186,U001732,1.0,Not good wont buy at all,2026-04-14T09:44:40
R00000111,O00000111,P00162,,5.0,Exceeded my expectations!,2025-07-02T22:33:37
R00000112,O00000112,P01078,U000691,5.0,Exceeded my expectations!,2026-04-10T10:27:19
R00000113,O00000113,P01335,U000054,4.0,"Value for money, satisfied with purchase.",2025-09-04T00:27:50
R00000114,O00000114,P01166,U001386,1.0,Color was different from images.,2025-06-07T14:42:17
R00000116,O00000116,P00352,U001437,1.0,"Terrible quality, returned immediately.",2025-05-25T09:04:39
R00000117,O00000117,P01638,U001446,4.0,"Value for money, satisfied with purchase.",2025-06-29T05:47:36
R00000119,O00000119,P01555,U001122,2.0,Color was different from images.,2025-08-28T22:20:55
R00000120,O00000120,P00096,U000289,3.0,,2025-12-17T10:42:53
R00000122,O00000122,P00670,U000211,5.0,Exceeded my expectations!,2025-08-02T00:04:40
R00000123,O00000123,P01382,U001907,2.0,,2026-02-07T09:26:54
R00000124,O00000124,P01165,U000053,4.0,Good product will buy again,2025-09-22T18:08:29
R00000125,O00000125,P00217,U001517,1.0,,2025-03-08T19:36:42
R00000127,O00000127,P00936,U001936,1.0,Exceeded my expectations!,2026-04-19T18:21:05
R00000128,O00000128,P00113,U001058,5.0,Exceeded my expectations!,2025-05-29T01:50:21
R00000129,O00000129,P01725,U000055,5.0,Highly recommend this brand,2026-02-01T14:05:32
R00000130,O00000130,P01555,U001348,4.0,Good product will buy again,2026-04-04T09:27:53
R00000131,O00000131,P01872,U000655,2.0,,2025-11-06T14:40:40
R00000132,O00000132,P01689,U000123,5.0,Fast shipping and good packaging,2025-01-15T13:50:51
R00000133,O00000133,P00178,U000995,2.0,"Not as expected, quality is poor.",2025-02-08T15:45:34
R00000136,O00000136,P00721,U001657,5.0,Exceeded my expectations!,2025-04-15T08:33:50
R00000138,O00000138,P00075,U000650,5.0,Fast shipping and good packaging,2026-03-09T16:51:20
R00000139,O00000139,P01858,U001778,5.0,Exceeded my expectations!,2025-03-19T06:44:41
R00000140,O00000140,P00768,U000197,5.0,Highly recommend this brand,2026-01-24T22:09:44
R00000142,O00000142,P00133,U001777,5.0,Highly recommend this brand,2026-04-08T04:34:06
R00000143,O00000143,P00102,U000463,1.0,"Terrible quality, returned immediately.",2026-02-15T19:05:38
R00000144,O00000144,P01925,U000648,5.0,Exceeded my expectations!,2025-06-01T18:01:45
R00000146,O00000146,P01862,U001361,4.0,Good product will buy again,2025-06-02T13:38:36
R00000147,O00000147,P00464,U001653,5.0,Exceeded my expectations!,2025-12-16T02:52:13
R00000151,O00000151,P01690,U000036,5.0,,2025-10-10T18:02:44
R00000154,O00000154,P00803,,4.0,"Value for money, satisfied with purchase.",2025-09-15T04:24:08
R00000155,O00000155,P00154,U000647,2.0,Color was different from images.,2025-01-24T05:52:30
R00000157,O00000157,P00976,U000902,5.0,Fast shipping and good packaging,2025-09-28T14:42:50
R00000158,O00000158,P00466,U000259,1.0,Not good wont buy at all,2025-03-10T08:57:27
R00000160,O00000160,P01777,U000719,2.0,Color was different from images.,2025-08-17T13:02:58
R00000162,O00000162,P01619,U000299,5.0,Fast shipping and good packaging,2026-04-24T17:47:13
R00000165,O00000165,P00879,U001493,1.0,Not good wont buy at all,2026-04-04T19:02:16
R00000166,O00000166,P01375,U000473,1.0,"Terrible quality, returned immediately.",2025-10-20T15:10:45
