product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Dell Headphones,Electronics,Dell,42.98,3.8,3
P00002,Samsung Tablet,Electronics,Samsung,432.67,4.0,70
P00003,Samsung Laptop,Electronics,Samsung,100.74,3.5,23
P00004,KitchenAid Coffee Maker,Home & Garden,KitchenAid,72.17,1.8,87
P00005,Pearson SQL Fundamentals,Books,Pearson,178.05,2.6,10
P00006,Ikea Vacuum,Home & Garden,Ikea,41.64,5.0,28
P00007,Whirlpool Vacuum,Home & Garden,Whirlpool,35.61,4.1,82
P00008,Ikea Vacuum,Home & Garden,Ikea,244.08,3.5,13
P00009,Dell Monitor,Electronics,Dell,347.14,5.0,68
P00010,Uniqlo Jeans,Clothing,Uniqlo,271.01,4.1,32
P00011,Ikea Vacuum,Home & Garden,Ikea,147.8,3.9,58
P00012,OReilly Machine Learning Book,Books,OReilly,169.4,1.5,24
P00013,Sony Smartphone,Electronics,Sony,117.84,1.9,58
P00014,Ikea Coffee Maker,Home & Garden,Ikea,89.34,2.7,24
P00015,Samsung Laptop,Electronics,Samsung,316.77,2.5,57
P00016,Nike Hoodie,Clothing,Nike,15.85,1.7,45
P00017,OReilly Machine Learning Book,Books,OReilly,252.0,1.0,71
P00018,Philips Air Purifier,Home & Garden,Philips,205.76,4.1,80
P00019,Adidas T-Shirt,Clothing,Adidas,255.85,2.8,64
P00020,Ikea Coffee Maker,Home & Garden,Ikea,325.2,2.0,9
P00021,Dell Tablet,Electronics,Dell,15.27,3.2,6
P00022,Apple Monitor,Electronics,Apple,346.87,3.2,99
P00023,Pearson Machine Learning Book,Books,Pearson,65.29,4.3,46
P00024,Puma Hoodie,Clothing,Puma,295.41,4.3,95
P00025,Samsung Headphones,Electronics,Samsung,298.64,4.9,67
P00026,Apple Monitor,Electronics,Apple,292.88,1.3,46
P00027,Uniqlo T-Shirt,Clothing,Uniqlo,458.11,1.2,16
P00028,Ikea Desk,Home & Garden,Ikea,90.64,1.4,48
P00029,Dell Headphones,Electronics,Dell,463.68,2.4,75
P00030,HarperCollins Python Guide,Books,HarperCollins,123.26,3.8,97
P00031,OReilly Python Guide,Books,OReilly,142.71,3.9,42
P00032,Uniqlo Hoodie,Clothing,Uniqlo,194.83,4.9,95
