order_id,user_id,order_date,order_status,total_amount
O00000001,U01072,2025-09-27T17:56:58,pending,1012.28
O00000002,U01086,2026-04-16T12:22:26,completed,1058.39
O00000003,U01041,2025-07-26T05:53:56,pending,2560.82
O00000004,U01066,2025-10-27T14:49:49,pending,2714.95
O00000005,U01083,2025-12-21T11:41:22,pending,880.9
O00000006,U01059,2025-10-01T15:59:19,pending,1473.45
O00000007,U01003,2025-01-04T20:31:30,completed,1945.44
O00000008,U01071,2025-07-27T13:58:16,completed,1636.81
O00000009,U01009,2025-12-17T10:38:32,completed,608.74
O00000010,U01020,2025-01-09T20:51:53,pending,2356.33
O00000011,U01054,2025-08-16T01:33:11,pending,2622.28
O00000012,U01037,2026-02-03T09:10:13,pending,2071.71
O00000013,U01048,2025-11-15T15:18:24,pending,2232.74
O00000014,U01022,2025-07-10T07:18:23,pending,1625.4
O00000015,U01042,2025-02-19T04:15:25,pending,1189.16
O00000016,U01030,2026-02-20T23:46:12,completed,2343.78
O00000017,U01082,2026-04-27T14:29:17,completed,350.01
O00000018,U01059,2025-12-02T15:40:59,completed,1025.63
O00000019,U01093,2025-07-28T23:05:54,completed,1124.25
O00000020,U01005,2025-11-28T21:22:41,pending,2719.05
O00000021,U01010,2025-05-14T05:31:15,completed,1233.59
O00000022,U01022,2025-10-17T15:50:22,completed,2588.82
O00000023,U01040,2025-12-19T06:22:26,pending,2528.68
O00000024,U01024,2025-11-12T03:23:13,completed,2350.61
O00000025,U01010,2025-04-28T16:21:33,completed,2950.33
O00000026,U01099,2025-12-17T12:17:26,pending,1670.54
O00000027,U01073,2025-05-18T14:10:29,completed,1255.21
O00000028,U01037,2026-02-06T04:24:21,pending,2862.15
O00000029,U01008,2025-02-02T00:47:39,completed,2917.63
O00000030,U01027,2025-07-22T05:42:14,pending,2292.33
O00000031,U01038,2025-08-25T10:16:30,pending,1257.23
O00000032,U01048,2025-08-23T10:01:40,completed,1419.66
O00000033,U01042,2025-09-13T06:31:09,pending,1696.61
O00000034,U01090,2025-06-19T14:48:02,completed,1984.5
O00000035,U01063,2025-11-16T17:17:17,pending,2403.82
O00000036,U01028,2025-11-11T22:46:24,completed,2188.45
O00000037,U01098,2025-03-12T14:32:49,completed,889.61
O00000038,U01075,2025-12-05T01:13:05,completed,2884.86
O00000039,U01068,2025-09-01T01:06:57,pending,1734.45
O00000040,U01052,2025-05-11T05:55:42,completed,414.07
O00000041,U01016,2026-04-20T03:55:12,pending,2697.8
O00000042,U01044,2026-03-29T06:18:31,completed,2265.37
O00000043,U01093,2026-04-15T09:01:59,completed,583.74
O00000044,U01098,2026-01-01T15:01:27,pending,1238.22
O00000045,U01038,2025-06-13T23:49:26,pending,2805.35
O00000046,U01046,2025-04-11T09:24:24,completed,2352.07
O00000047,U01090,2025-03-20T14:07:53,pending,2303.62
O00000048,U01091,2025-08-18T16:56:09,pending,741.32
O00000049,U01013,2025-10-19T03:52:25,pending,371.56
O00000050,U01060,2025-11-30T11:06:46,pending,2442.8
O00000051,U01058,2025-12-20T13:26:34,completed,1653.13
O00000052,U01037,2025-07-14T11:44:19,pending,1659.29
O00000053,U01071,2025-09-24T18:17:23,completed,1915.19
O00000054,U01089,2025-10-21T03:54:26,pending,1066.1
O00000055,U01042,2025-11-01T20:16:16,pending,1482.9
O00000056,U01060,2025-08-10T18:15:53,pending,2800.89
O00000057,U01085,2025-10-14T14:35:32,pending,2783.86
O00000058,U01069,2025-06-02T08:02:36,completed,2207.46
O00000059,U01099,2026-02-16T10:24:14,pending,772.04
O00000060,U01008,2026-02-17T15:36:19,pending,2192.46
O00000061,U01008,2026-03-17T00:33:04,pending,2790.34
O00000062,U01023,2025-01-14T15:09:01,pending,777.41
O00000063,U01093,2025-06-21T15:31:37,completed,2690.38
O00000064,U01065,2025-11-19T23:39:06,pending,375.03
O00000065,U01062,2025-12-01T13:21:11,completed,2838.06
O00000066,U01047,2025-06-24T18:41:52,pending,996.32
O00000067,U01006,2026-02-02T17:50:57,completed,2027.5
O00000068,U01024,2025-05-23T08:42:22,pending,616.83
O00000069,U01071,2026-04-25T20:46:05,pending,2504.17
O00000070,U01050,2025-01-29T16:53:37,completed,1894.81
O00000071,U01077,2026-03-24T14:48:18,completed,1463.19
O00000072,U01018,2025-01-18T00:44:24,pending,131.74
O00000073,U01025,2025-12-31T08:11:50,pending,1780.44
O00000074,U01037,2025-09-12T02:52:33,pending,2635.07
O00000075,U01056,2025-05-15T15:31:23,completed,15.07
O00000076,U01049,2025-08-29T22:47:33,completed,806.96
O00000077,U01079,2025-09-06T18:23:53,pending,2826.55
O00000078,U01032,2026-03-23T17:27:30,pending,110.76
O00000079,U01086,2026-03-03T00:01:59,completed,1206.82
O00000080,U01049,2026-03-30T04:57:13,completed,2790.56
O00000081,U01059,2025-12-05T18:49:12,completed,2399.01
O00000082,U01033,2026-03-08T10:40:21,completed,1411.3
O00000083,U01044,2026-03-27T22:28:34,completed,127.8
O00000084,U01077,2025-06-06T11:02:31,pending,2976.61
O00000085,U01061,2025-11-11T21:32:55,pending,492.17
O00000086,U01003,2026-01-06T02:31:59,completed,875.93
O00000087,U01097,2025-06-06T01:51:29,pending,2590.98
O00000088,U01069,2025-11-22T02:25:09,completed,2593.31
O00000089,U01089,2025-12-13T18:05:52,completed,2107.61
