product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Penguin Data Science Handbook,Books,Penguin,398.4,1.4,13
P00002,Adidas Hoodie,Clothing,Adidas,300.73,2.9,55
P00003,Pearson Data Science Handbook,Books,Pearson,417.42,1.3,54
P00004,Samsung Tablet,Electronics,Samsung,95.65,3.5,87
P00005,Philips Coffee Maker,Home & Garden,Philips,238.99,3.7,77
P00006,Ikea Vacuum,Home & Garden,Ikea,401.76,3.4,8
P00007,OReilly Python Guide,Books,OReilly,415.82,3.5,20
P00008,KitchenAid Air Purifier,Home & Garden,KitchenAid,286.69,4.7,84
P00009,KitchenAid Lamp,Home & Garden,KitchenAid,33.14,4.4,34
P00010,Pearson Python Guide,Books,Pearson,20.52,1.9,81
P00011,Pearson SQL Fundamentals,Books,Pearson,155.0,2.1,45
P00012,Penguin Machine Learning Book,Books,Penguin,353.04,3.2,80
P00013,HP Headphones,Electronics,HP,81.14,2.7,85
P00014,OReilly Machine Learning Book,Books,OReilly,127.31,4.1,0
P00015,Uniqlo Hoodie,Clothing,Uniqlo,270.92,4.2,64
P00016,HP Smartphone,Electronics,HP,399.87,4.7,48
P00017,Philips Lamp,Home & Garden,Philips,76.9,2.4,69
P00018,Nike T-Shirt,Clothing,Nike,446.79,1.8,97
P00019,Pearson Data Science Handbook,Books,Pearson,141.97,4.8,6
P00020,Whirlpool Vacuum,Home & Garden,Whirlpool,280.67,4.1,72
P00021,Apple Smartphone,Electronics,Apple,325.16,1.7,28
P00022,Whirlpool Vacuum,Home & Garden,Whirlpool,290.11,2.0,17
P00023,HP Headphones,Electronics,HP,131.77,1.7,41
P00024,Dell Monitor,Electronics,Dell,76.36,3.3,82
P00025,HarperCollins Python Guide,Books,HarperCollins,460.12,2.0,26
P00026,Sony Laptop,Electronics,Sony,51.72,3.5,22
P00027,Penguin Python Guide,Books,Penguin,398.17,1.3,8
P00028,Uniqlo Jacket,Clothing,Uniqlo,454.73,2.4,87
P00029,KitchenAid Desk,Home & Garden,KitchenAid,250.11,3.0,7
P00030,Dyson Desk,Home & Garden,Dyson,390.84,3.7,30
P00031,Apple Laptop,Electronics,Apple,255.45,2.5,30
P00032,Nike Jeans,Clothing,Nike,185.67,1.1,72
P00033,HarperCollins Python Guide,Books,HarperCollins,154.49,4.5,63
P00034,Nike Sneakers,Clothing,Nike,58.45,5.0,13
P00035,Sony Laptop,Electronics,Sony,342.26,4.3,65
P00036,Uniqlo T-Shirt,Clothing,Uniqlo,206.53,2.9,36
P00037,Dell Monitor,Electronics,Dell,171.94,1.2,25
P00038,HP Headphones,Electronics,HP,470.8,2.9,38
P00039,Nike Jacket,Clothing,Nike,56.86,2.2,24
P00040,Uniqlo Jacket,Clothing,Uniqlo,167.4,1.4,22
P00041,HP Headphones,Electronics,HP,353.21,1.1,81
P00042,OReilly Python Guide,Books,OReilly,330.21,2.6,44
P00043,Dyson Desk,Home & Garden,Dyson,140.88,3.4,60
P00044,Philips Desk,Home & Garden,Philips,70.43,3.3,80
P00045,Dyson Coffee Maker,Home & Garden,Dyson,112.61,2.4,53
P00046,Dell Monitor,Electronics,Dell,402.75,3.1,6
P00047,KitchenAid Vacuum,Home & Garden,KitchenAid,424.42,1.8,73
P00048,KitchenAid Vacuum,Home & Garden,KitchenAid,391.45,2.5,15
P00049,HP Smartphone,Electronics,HP,137.2,1.6,94
P00050,Nike Hoodie,Clothing,Nike,425.35,3.9,49
P00051,Adidas T-Shirt,Clothing,Adidas,264.26,4.9,55
P00052,Uniqlo Jacket,Clothing,Uniqlo,361.43,4.2,15
P00053,Whirlpool Coffee Maker,Home & Garden,Whirlpool,160.34,4.0,59
P00054,Samsung Tablet,Electronics,Samsung,419.92,3.3,67
P00055,Dell Monitor,Electronics,Dell,142.96,3.9,75
P00056,Nike Jeans,Clothing,Nike,359.11,2.4,14
P00057,Sony Smartphone,Electronics,Sony,342.05,4.3,65
P00058,KitchenAid Lamp,Home & Garden,KitchenAid,15.93,1.9,99
