product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Pearson SQL Fundamentals,Books,Pearson,284.15,3.7,76
P00002,HarperCollins Machine Learning Book,Books,HarperCollins,285.49,2.5,8
P00003,HarperCollins Python Guide,Books,HarperCollins,123.64,2.8,85
P00004,Pearson Machine Learning Book,Books,Pearson,336.58,4.1,43
P00005,Penguin Data Science Handbook,Books,Penguin,49.14,3.4,92
P00006,Pearson Python Guide,Books,Pearson,454.71,4.2,41
P00007,Philips Vacuum,Home & Garden,Philips,432.23,4.3,21
P00008,Apple Headphones,Electronics,Apple,188.07,3.2,25
P00009,HarperCollins SQL Fundamentals,Books,HarperCollins,45.16,3.9,53
P00010,OReilly SQL Fundamentals,Books,OReilly,420.46,2.1,2
P00011,Nike Hoodie,Clothing,Nike,186.57,3.4,68
P00012,Adidas Hoodie,Clothing,Adidas,453.8,1.8,11
P00013,Levis Jeans,Clothing,Levis,268.92,2.3,39
P00014,Sony Laptop,Electronics,Sony,405.74,3.8,9
P00015,Samsung Smartphone,Electronics,Samsung,301.2,3.5,73
P00016,Apple Monitor,Electronics,Apple,94.06,2.2,26
P00017,Penguin SQL Fundamentals,Books,Penguin,378.93,2.6,89
P00018,Uniqlo T-Shirt,Clothing,Uniqlo,178.47,4.8,84
P00019,HarperCollins SQL Fundamentals,Books,HarperCollins,108.07,3.8,79
P00020,OReilly SQL Fundamentals,Books,OReilly,368.55,1.8,23
P00021,Dell Headphones,Electronics,Dell,364.96,3.2,2
P00022,Sony Headphones,Electronics,Sony,285.21,2.2,63
P00023,Dell Monitor,Electronics,Dell,424.23,2.7,33
P00024,Apple Tablet,Electronics,Apple,346.85,3.9,98
P00025,KitchenAid Desk,Home & Garden,KitchenAid,450.56,1.2,93
P00026,Nike Jeans,Clothing,Nike,337.9,3.9,73
P00027,Puma Hoodie,Clothing,Puma,411.01,1.1,72
P00028,Puma Jacket,Clothing,Puma,337.6,2.5,66
P00029,Penguin SQL Fundamentals,Books,Penguin,364.35,5.0,89
P00030,HP Laptop,Electronics,HP,379.19,4.6,35
P00031,Dyson Air Purifier,Home & Garden,Dyson,280.27,2.8,85
P00032,Whirlpool Coffee Maker,Home & Garden,Whirlpool,53.56,1.8,11
P00033,Whirlpool Air Purifier,Home & Garden,Whirlpool,219.2,3.8,82
P00034,Ikea Coffee Maker,Home & Garden,Ikea,69.61,2.4,56
P00035,Pearson SQL Fundamentals,Books,Pearson,253.71,1.2,83
P00036,Levis Jeans,Clothing,Levis,207.89,5.0,21
P00037,Sony Laptop,Electronics,Sony,487.46,1.9,30
P00038,HarperCollins Machine Learning Book,Books,HarperCollins,337.51,5.0,63
P00039,Penguin Data Science Handbook,Books,Penguin,56.96,1.9,12
P00040,Philips Air Purifier,Home & Garden,Philips,143.65,2.8,85
P00041,Puma Jacket,Clothing,Puma,489.86,2.7,94
P00042,Dell Smartphone,Electronics,Dell,302.69,1.6,26
P00043,KitchenAid Lamp,Home & Garden,KitchenAid,102.04,2.1,22
P00044,Nike T-Shirt,Clothing,Nike,77.87,4.2,22
P00045,Levis Jeans,Clothing,Levis,82.32,1.1,62
P00046,Levis Jacket,Clothing,Levis,366.9,2.0,4
P00047,Samsung Smartphone,Electronics,Samsung,498.44,2.2,20
P00048,Adidas Jacket,Clothing,Adidas,355.23,2.1,56
P00049,KitchenAid Coffee Maker,Home & Garden,KitchenAid,304.03,4.4,9
P00050,Samsung Smartphone,Electronics,Samsung,448.57,4.5,32
P00051,Puma Jeans,Clothing,Puma,344.86,1.5,67
P00052,Nike T-Shirt,Clothing,Nike,214.92,2.6,78
P00053,OReilly Machine Learning Book,Books,OReilly,188.72,3.9,100
P00054,Puma Jeans,Clothing,Puma,394.75,2.2,54
P00055,HP Headphones,Electronics,HP,345.65,1.6,81
P00056,Penguin Data Science Handbook,Books,Penguin,265.8,1.1,3
P00057,Nike Hoodie,Clothing,Nike,229.83,4.3,16
P00058,Pearson SQL Fundamentals,Books,Pearson,216.75,1.7,37
P00059,Penguin Python Guide,Books,Penguin,463.22,2.4,84
P00060,Dyson Coffee Maker,Home & Garden,Dyson,173.49,2.7,87
P00061,Whirlpool Vacuum,Home & Garden,Whirlpool,448.12,3.3,41
P00062,Dell Laptop,Electronics,Dell,27.44,2.4,35
P00063,Adidas Jeans,Clothing,Adidas,20.09,1.1,49
P00064,Whirlpool Vacuum,Home & Garden,Whirlpool,494.06,1.7,4
P00065,Ikea Desk,Home & Garden,Ikea,46.0,2.3,40
P00066,Adidas T-Shirt,Clothing,Adidas,27.66,1.2,99
P00067,HarperCollins Machine Learning Book,Books,HarperCollins,11.99,1.6,45
P00068,HP Tablet,Electronics,HP,18.42,3.3,88
P00069,Dyson Coffee Maker,Home & Garden,Dyson,405.06,4.0,27
P00070,Dell Smartphone,Electronics,Dell,486.27,1.9,51
P00071,Uniqlo Sneakers,Clothing,Uniqlo,363.23,1.6,23
P00072,Uniqlo Hoodie,Clothing,Uniqlo,306.23,1.0,14
P00073,Philips Air Purifier,Home & Garden,Philips,106.65,3.6,72
P00074,Penguin Machine Learning Book,Books,Penguin,286.74,4.4,23
P00075,Penguin SQL Fundamentals,Books,Penguin,394.02,3.8,89
P00076,OReilly Data Science Handbook,Books,OReilly,258.36,2.6,96
P00077,Dell Monitor,Electronics,Dell,93.68,3.9,81
P00078,Penguin Python Guide,Books,Penguin,145.84,3.2,44
P00079,Puma Sneakers,Clothing,Puma,347.33,2.1,86
P00080,Philips Vacuum,Home & Garden,Philips,31.49,2.6,12
P00081,Whirlpool Desk,Home & Garden,Whirlpool,380.26,3.4,86
P00082,Dyson Vacuum,Home & Garden,Dyson,288.94,1.5,47
P00083,HarperCollins SQL Fundamentals,Books,HarperCollins,469.79,4.7,0
P00084,HarperCollins Data Science Handbook,Books,HarperCollins,166.04,4.5,49
P00085,Dyson Coffee Maker,Home & Garden,Dyson,387.84,2.9,55
P00086,HP Headphones,Electronics,HP,332.79,1.6,24
P00087,Ikea Desk,Home & Garden,Ikea,203.9,3.4,28
P00088,Samsung Headphones,Electronics,Samsung,158.89,2.6,95
P00089,Pearson Python Guide,Books,Pearson,91.8,1.7,20
P00090,Ikea Desk,Home & Garden,Ikea,227.39,4.8,72
P00091,OReilly SQL Fundamentals,Books,OReilly,237.65,1.6,7
P00092,OReilly Data Science Handbook,Books,OReilly,180.25,5.0,87
P00093,Uniqlo Jacket,Clothing,Uniqlo,498.41,3.6,62
P00094,Whirlpool Lamp,Home & Garden,Whirlpool,282.96,4.4,81
P00095,Philips Vacuum,Home & Garden,Philips,488.31,1.7,99
P00096,OReilly SQL Fundamentals,Books,OReilly,47.0,1.2,95
P00097,KitchenAid Lamp,Home & Garden,KitchenAid,477.89,4.4,56
P00098,HarperCollins Machine Learning Book,Books,HarperCollins,155.21,2.0,53
P00099,Levis Jeans,Clothing,Levis,155.91,2.3,12
P00100,Nike T-Shirt,Clothing,Nike,187.17,4.5,82
