product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Whirlpool Desk,Home & Garden,Whirlpool,107.76,4.4,52,-0.9923009103961732,3
P00002,Uniqlo T-Shirt,Clothing,Uniqlo,358.82,1.3,60,0.842051477935221,1
P00003,Pearson Data Science Handbook,Books,Pearson,18.54,1.8,15,-1.6441806207718883,0
P00004,Dell Headphones,Electronics,Dell,499.77,3.9,32,1.8718928271557655,2
P00005,Pearson Data Science Handbook,Books,Pearson,48.28,4.0,39,-1.4268873839799834,0
P00006,Pearson Python Guide,Books,Pearson,101.79,4.0,8,-1.0359202992209102,0
P00007,Philips Lamp,Home & Garden,Philips,79.59,4.9,29,-1.1981230516345043,3
P00008,OReilly Python Guide,Books,OReilly,50.41,3.6,51,-1.411324687464625,0
P00009,OReilly Data Science Handbook,Books,OReilly,173.31,4.4,82,-0.5133644049587365,0
P00010,Dell Tablet,Electronics,Dell,98.32,2.4,83,-1.0612736123233955,2
P00011,Dell Laptop,Electronics,Dell,70.4,1.7,65,-1.2652691459895011,2
P00012,Levis Hoodie,Clothing,Levis,387.34,2.9,15,1.050430869774667,1
P00013,Pearson Data Science Handbook,Books,Pearson,349.96,1.3,83,0.7773165055755612,0
P00014,Levis Jeans,Clothing,Levis,349.57,4.2,55,0.77446699776289,1
P00015,HP Smartphone,Electronics,HP,290.06,3.0,70,0.3396613312704131,2
P00016,Samsung Monitor,Electronics,Samsung,267.27,1.5,68,0.17314778498636738,2
P00017,Penguin Python Guide,Books,Penguin,116.3,3.7,60,-0.9299039957289619,0
P00018,Whirlpool Desk,Home & Garden,Whirlpool,50.72,3.5,8,-1.4090596940750657,3
P00019,KitchenAid Coffee Maker,Home & Garden,KitchenAid,140.52,1.8,81,-0.7529422541317883,3
P00020,HP Tablet,Electronics,HP,257.83,2.5,74,0.10417508305914537,2
P00021,Philips Vacuum,Home & Garden,Philips,151.39,3.3,11,-0.6735213568914385,3
P00022,Adidas Jacket,Clothing,Adidas,143.62,2.6,44,-0.7302923202361964,1
P00023,Ikea Desk,Home & Garden,Ikea,167.71,4.9,36,-0.55428041457658,3
P00024,Pearson SQL Fundamentals,Books,Pearson,420.68,3.1,98,1.2940272556066146,0
P00025,Apple Headphones,Electronics,Apple,189.71,1.9,94,-0.39353894822076596,2
P00026,Uniqlo Sneakers,Clothing,Uniqlo,486.28,3.4,43,1.7733290825584962,1
P00027,Penguin SQL Fundamentals,Books,Penguin,409.69,1.6,88,1.2137295867315965,0
P00028,Sony Tablet,Electronics,Sony,237.78,1.3,14,-0.0423188442333123,2
P00029,Ikea Vacuum,Home & Garden,Ikea,77.52,4.5,23,-1.2132473623325286,3
P00030,Philips Desk,Home & Garden,Philips,334.91,2.6,43,0.6673547297276069,3
P00031,Dyson Coffee Maker,Home & Garden,Dyson,183.96,3.5,80,-0.4355509223819446,3
P00032,KitchenAid Lamp,Home & Garden,KitchenAid,387.39,1.6,83,1.0507961912891122,3
P00033,Nike Sneakers,Clothing,Nike,20.88,2.4,63,-1.627083573895861,1
P00034,Levis Jacket,Clothing,Levis,441.23,1.6,17,1.4441743980435227,1
P00035,Adidas Jacket,Clothing,Adidas,230.72,3.7,21,-0.09390224207295082,1
P00036,Dell Headphones,Electronics,Dell,30.27,3.3,57,-1.5584761934830837,2
P00037,KitchenAid Air Purifier,Home & Garden,KitchenAid,17.62,2.7,98,-1.6509025366376768,3
P00038,Sony Tablet,Electronics,Sony,164.44,5.0,59,-0.5781724416212851,2
P00039,Whirlpool Coffee Maker,Home & Garden,Whirlpool,426.08,3.2,32,1.3334819791666779,3
P00040,Levis Jeans,Clothing,Levis,377.96,4.2,71,0.981896553664779,1
P00041,Samsung Headphones,Electronics,Samsung,271.24,4.1,44,0.20215431323330313,2
P00042,Sony Tablet,Electronics,Sony,172.21,3.8,100,-0.5214014782765272,2
P00043,Apple Smartphone,Electronics,Apple,195.44,3.4,53,-0.35167310266536533,2
P00044,Dell Laptop,Electronics,Dell,465.96,2.3,10,1.6248624190880352,2
P00045,Levis Jacket,Clothing,Levis,75.49,1.5,38,-1.2280794158189972,1
P00046,Puma Jacket,Clothing,Puma,139.5,4.9,76,-0.760394813026467,1
P00047,Philips Vacuum,Home & Garden,Philips,212.33,4.2,70,-0.22826749508583347,3
P00048,Samsung Laptop,Electronics,Samsung,309.62,1.7,84,0.48257510772130957,2
P00049,Apple Headphones,Electronics,Apple,259.27,1.4,58,0.11469634267516228,2
P00050,Philips Coffee Maker,Home & Garden,Philips,210.46,3.2,12,-0.2419305197260777,3
P00051,Pearson Python Guide,Books,Pearson,213.54,1.2,28,-0.21942671443626385,0
P00052,Whirlpool Vacuum,Home & Garden,Whirlpool,291.11,1.7,20,0.3473330830737588,3
P00053,Sony Smartphone,Electronics,Sony,37.48,1.1,19,-1.5057968311001102,2
P00054,Ikea Lamp,Home & Garden,Ikea,222.0,1.7,99,-0.15761431419216437,3
P00055,Puma T-Shirt,Clothing,Puma,371.56,2.5,7,0.9351353998158152,1
P00056,Penguin Python Guide,Books,Penguin,234.63,2.7,64,-0.06533409964334935,0
P00057,Levis Jacket,Clothing,Levis,326.35,3.9,0,0.6048116864546174,1
P00058,Dyson Vacuum,Home & Garden,Dyson,306.39,4.4,7,0.4589753378881604,3
P00059,Pearson Python Guide,Books,Pearson,495.86,3.1,33,1.8433246847261646,0
P00060,Apple Monitor,Electronics,Apple,429.85,3.7,8,1.3610272213558334,2
P00061,OReilly Python Guide,Books,OReilly,181.79,3.8,4,-0.4514058761088591,0
P00062,Adidas Jeans,Clothing,Adidas,159.5,3.1,28,-0.6142662072484543,1
P00063,Sony Smartphone,Electronics,Sony,329.66,3.1,31,0.6289959707108785,2
