review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000004,O00000004,P00863,U000275,2.0,Color was different from images.,2025-03-06T16:42:52
R00000007,O00000007,P00016,U000739,4.0,"Value for money, satisfied with purchase.",2025-11-11T10:32:09
R00000008,O00000008,P00964,U000128,4.0,"Value for money, satisfied with purchase.",2025-11-18T12:34:54
R00000010,O00000010,P01985,U001169,4.0,Good product will buy again,2025-07-10T21:44:20
R00000011,O00000011,P00947,,5.0,Highly recommend this brand,2025-12-10T05:39:21
R00000012,O00000012,P00246,U000662,3.0,Decent product but overpriced.,2025-12-24T08:37:07
R00000013,O00000013,P00642,U000130,5.0,Exceeded my expectations!,2025-10-17T02:49:12
R00000017,O00000017,P00476,U000776,2.0,"Not as expected, quality is poor.",2026-01-25T15:26:24
R00000018,O00000018,P00581,U000482,4.0,Good product will buy again,2026-03-10T03:37:25
R00000019,O00000019,P01382,U000234,1.0,Not good wont buy at all,2025-12-23T07:51:06
R00000020,O00000020,P00463,U001694,5.0,Exceeded my expectations!,2025-02-02T04:03:05
R00000021,O00000021,P01547,U000780,2.0,"Not as expected, quality is poor.",2025-05-14T09:07:12
R00000022,O00000022,P01135,U001048,2.0,Color was different from images.,2025-12-22T05:34:35
R00000023,O00000023,P00161,U001877,2.0,"Not as expected, quality is poor.",2025-06-10T10:34:13
R00000025,O00000025,P01002,U001342,4.0,"Value for money, satisfied with purchase.",2026-02-27T01:07:32
R00000026,O00000026,P01602,U001673,2.0,"Not as expected, quality is poor.",2026-04-08T14:52:20
R00000027,O00000027,P01470,U000035,2.0,"Not as expected, quality is poor.",2025-01-23T10:13:29
R00000029,O00000029,P01761,U000287,3.0,Decent product but overpriced.,2026-01-23T13:44:51
R00000030,O00000030,P01390,U001436,5.0,Exceeded my expectations!,2025-07-18T16:24:45
R00000031,O00000031,P01379,U000464,5.0,Highly recommend this brand,2025-08-21T03:38:18
R00000032,O00000032,P01351,U001256,2.0,Color was different from images.,2025-01-02T12:56:01
R00000035,O00000035,P00817,U001357,4.0,"Value for money, satisfied with purchase.",2025-05-07T18:04:04
R00000036,O00000036,P01426,U000797,3.0,Decent product but overpriced.,2026-03-08T05:40:00
R00000037,O00000037,P01932,U000537,5.0,Highly recommend this brand,2025-10-07T04:34:59
R00000040,O00000040,P01838,U001284,5.0,Highly recommend this brand,2026-03-10T17:19:31
R00000041,O00000041,P00162,U000187,5.0,Fast shipping and good packaging,2026-02-27T21:11:50
R00000042,O00000042,P00218,U000596,1.0,"Value for money, satisfied with purchase.",2025-08-26T01:42:52
R00000044,O00000044,P00900,U001253,4.0,"Value for money, satisfied with purchase.",2025-04-05T03:47:48
R00000046,O00000046,P01676,U001045,5.0,Highly recommend this brand,2025-09-15T00:31:21
R00000048,O00000048,P00686,U000630,4.0,Good product will buy again,2026-04-19T16:38:55
R00000049,O00000049,P01266,U001667,1.0,,2025-03-01T10:42:58
R00000050,O00000050,P01949,U000968,5.0,Fast shipping and good packaging,2025-06-16T08:37:17
R00000052,O00000052,P00966,U001351,1.0,Not good wont buy at all,2025-04-25T22:34:47
R00000053,O00000053,P01318,U001757,5.0,,2026-03-21T14:04:58
R00000054,O00000054,P01135,U001279,1.0,"Terrible quality, returned immediately.",2026-03-12T07:09:58
R00000056,O00000056,P00442,,4.0,Good product will buy again,2025-06-11T09:48:31
R00000057,O00000057,P00273,U001074,1.0,"Terrible quality, returned immediately.",2025-04-14T19:07:56
R00000058,O00000058,P01072,U000844,4.0,"Value for money, satisfied with purchase.",2025-09-11T08:11:33
R00000059,O00000059,P01335,,5.0,Exceeded my expectations!,2025-06-05T22:22:04
R00000064,O00000064,P01738,U001306,3.0,Decent product but overpriced.,2025-05-30T12:16:07
R00000066,O00000066,P00789,U001686,5.0,Fast shipping and good packaging,2025-07-12T10:31:23
R00000067,O00000067,P01972,U001061,4.0,"Value for money, satisfied with purchase.",2026-04-09T00:07:31
R00000068,O00000068,P01130,U001265,2.0,"Not as expected, quality is poor.",2026-01-24T06:41:38
R00000069,O00000069,P00440,U000562,5.0,Exceeded my expectations!,2025-02-10T01:25:58
R00000070,O00000070,P01619,U001249,2.0,"Not as expected, quality is poor.",2026-02-05T19:31:48
R00000071,O00000071,P01411,U001800,1.0,"Terrible quality, returned immediately.",2025-08-02T10:03:07
R00000072,O00000072,P01233,U001110,3.0,Decent product but overpriced.,2026-03-04T00:26:03
R00000074,O00000074,P00646,U001685,5.0,Fast shipping and good packaging,2025-03-06T23:31:16
R00000075,O00000075,P00982,U000556,5.0,Exceeded my expectations!,2025-11-04T06:19:11
R00000076,O00000076,P00507,U000359,1.0,Not good wont buy at all,2025-01-13T02:43:20
R00000077,O00000077,P00551,U000976,5.0,Fast shipping and good packaging,2026-01-06T04:01:47
R00000078,O00000078,P01537,U001222,4.0,"Value for money, satisfied with purchase.",2025-02-14T09:12:11
R00000079,O00000079,P01720,U001577,1.0,"Terrible quality, returned immediately.",2026-04-13T00:24:13
R00000081,O00000081,P00602,U000870,5.0,Exceeded my expectations!,2025-10-19T00:02:08
R00000083,O00000083,P00255,U001281,2.0,Color was different from images.,2025-07-03T13:24:34
R00000084,O00000084,P00167,U000415,3.0,Decent product but overpriced.,2025-12-24T22:31:00
R00000085,O00000085,P00945,U000324,5.0,,2025-09-07T19:44:48
R00000086,O00000086,P00893,U000037,1.0,Not good wont buy at all,2025-05-08T12:49:06
R00000087,O00000087,P00572,U001038,1.0,"Terrible quality, returned immediately.",2025-02-07T19:29:53
R00000090,O00000090,P00457,U001056,1.0,Good product will buy again,2025-12-13T06:25:19
R00000092,O00000092,P01721,U000420,2.0,Color was different from images.,2025-08-05T00:12:36
R00000093,O00000093,P01622,U000860,5.0,Fast shipping and good packaging,2025-09-25T20:24:26
R00000094,O00000094,P01431,U001767,2.0,Color was different from images.,2025-07-06T06:54:23
R00000099,O00000099,P01786,U001633,5.0,Fast shipping and good packaging,2026-02-17T16:18:15
R00000100,O00000100,P00117,U001102,1.0,"Terrible quality, returned immediately.",2025-11-10T09:37:33
R00000102,O00000102,P01236,U001013,1.0,Not good wont buy at all,2026-04-06T16:50:02
R00000103,O00000103,P01208,U001795,4.0,"Value for money, satisfied with purchase.",2025-02-13T17:34:24
R00000105,O00000105,P00078,U001498,5.0,Fast shipping and good packaging,2026-01-13T01:36:15
R00000106,O00000106,P01431,U001349,2.0,"Not as expected, quality is poor.",2025-10-29T13:05:13
R00000108,O00000108,P01535,U000101,1.0,Not good wont buy at all,2025-01-27T15:19:43
R00000109,O00000109,P01883,U001106,2.0,,2025-10-04T03:24:35
R00000110,O00000110,P01863,U001148,1.0,"Terrible quality, returned immediately.",2025-12-07T22:54:08
R00000111,O00000111,P00646,U000064,1.0,Not good wont buy at all,2025-06-04T04:31:57
R00000114,O00000114,P01693,U001234,1.0,Not good wont buy at all,2025-11-03T14:42:15
R00000115,O00000115,P01370,U001706,1.0,"Not as expected, quality is poor.",2026-01-23T19:07:21
R00000117,O00000117,P01473,U001824,2.0,Color was different from images.,2026-02-12T15:16:30
R00000118,O00000118,P01764,U001033,1.0,,2025-03-26T15:56:25
R00000119,O00000119,P00451,U001511,1.0,Not good wont buy at all,2025-07-06T14:55:49
R00000121,O00000121,P00414,U001354,5.0,Exceeded my expectations!,2026-04-15T14:13:12
R00000122,O00000122,P01811,U000791,5.0,Highly recommend this brand,2026-03-07T21:44:41
R00000125,O00000125,P00790,U001245,1.0,"Terrible quality, returned immediately.",2025-01-12T16:29:30
R00000127,O00000127,P01132,U000360,5.0,Exceeded my expectations!,2025-10-06T21:45:07
R00000128,O00000128,P00137,U001766,4.0,"Value for money, satisfied with purchase.",2025-02-25T09:46:55
R00000129,O00000129,P00434,U001850,4.0,Good product will buy again,2025-10-21T21:39:58
R00000130,O00000130,P00714,,3.0,Decent product but overpriced.,2025-08-22T08:15:40
R00000131,O00000131,P00545,U000580,1.0,Not good wont buy at all,2025-08-10T07:54:28
R00000133,O00000133,P01519,U000705,4.0,,2025-05-15T21:55:18
R00000134,O00000134,P00273,U001689,5.0,Highly recommend this brand,2026-04-20T16:17:37
R00000135,O00000135,P01700,U000704,2.0,Color was different from images.,2026-01-21T01:13:10
R00000136,O00000136,P00446,U000153,5.0,Fast shipping and good packaging,2026-04-04T03:06:02
R00000137,O00000137,P00066,U001882,5.0,Exceeded my expectations!,2025-12-14T03:10:39
R00000139,O00000139,P00123,U001912,2.0,Color was different from images.,2026-01-06T19:48:12
R00000141,O00000141,P01008,U000419,3.0,Decent product but overpriced.,2025-11-14T20:19:51
R00000142,O00000142,P00869,U001771,4.0,"Value for money, satisfied with purchase.",2025-06-01T10:54:01
R00000144,O00000144,P01207,U001701,5.0,Fast shipping and good packaging,2026-01-26T01:48:00
R00000146,O00000146,P00446,U000159,5.0,Exceeded my expectations!,2025-11-12T19:39:00
R00000147,O00000147,P00044,U001202,4.0,Good product will buy again,2026-01-10T23:02:27
R00000149,O00000149,P00704,U001102,4.0,,2025-10-18T20:34:32
R00000150,O00000150,P01857,U001733,4.0,Good product will buy again,2025-10-26T22:15:56
R00000151,O00000151,P00687,U000171,5.0,Fast shipping and good packaging,2025-11-02T12:48:50
R00000152,O00000152,P01626,U000292,5.0,,2025-09-02T00:28:55
R00000153,O00000153,P00960,U001552,4.0,"Value for money, satisfied with purchase.",2025-11-28T07:06:53
R00000154,O00000154,P01354,U001040,5.0,Fast shipping and good packaging,2025-03-21T04:08:14
R00000155,O00000155,P01780,U001137,1.0,Not good wont buy at all,2025-09-09T08:03:09
R00000157,O00000157,P00608,U001706,5.0,Highly recommend this brand,2025-11-02T16:15:44
R00000159,O00000159,P01508,U000725,5.0,Highly recommend this brand,2026-03-17T18:28:09
R00000160,O00000160,P00350,U001043,1.0,"Terrible quality, returned immediately.",2025-12-31T13:51:38
R00000161,O00000161,P00929,U001061,4.0,"Value for money, satisfied with purchase.",2025-07-06T15:01:30
R00000162,O00000162,P00925,U001669,1.0,"Terrible quality, returned immediately.",2026-04-27T19:10:55
