review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000080,U01078,4,Good product,2025-10-29T15:31:47
R00000002,O00000002,P000065,U01007,5,Good product,2025-09-15T17:44:08
R00000003,O00000003,P000060,U01092,4,Good product,2025-12-03T15:04:38
R00000004,O00000004,P000046,U01058,3,Good product,2026-01-31T13:53:19
R00000005,O00000005,P000013,U01027,4,Good product,2026-03-16T13:31:44
R00000006,O00000006,P000096,U01024,2,Good product,2025-03-23T17:13:41
R00000007,O00000007,P000074,U01039,4,Good product,2025-04-20T16:50:24
R00000008,O00000008,P000071,U01009,1,Good product,2025-08-20T06:01:34
R00000009,O00000009,P000061,U01088,3,Good product,2025-06-19T05:59:33
R00000010,O00000010,P000003,U01061,4,Good product,2025-06-27T19:00:03
R00000011,O00000011,P000087,U01060,4,Good product,2025-08-31T23:35:59
R00000012,O00000012,P000021,U01080,2,Good product,2025-07-20T05:03:51
R00000013,O00000013,P000094,U01044,2,Good product,2025-06-18T18:19:10
R00000014,O00000014,P000069,U01036,1,Good product,2026-04-16T12:34:44
R00000015,O00000015,P000071,U01056,5,Good product,2025-06-20T21:29:27
R00000016,O00000016,P000039,U01018,5,Good product,2025-01-03T14:09:20
R00000017,O00000017,P000067,U01001,2,Good product,2025-10-10T23:13:24
R00000018,O00000018,P000039,U01004,4,Good product,2025-04-08T23:31:45
R00000019,O00000019,P000058,U01028,1,Good product,2025-04-19T16:19:33
R00000020,O00000020,P000045,U01095,2,Good product,2025-04-23T01:14:44
