product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Samsung Smartphone,Electronics,Samsung,344.07,4.6,85
P00002,Levis Jeans,Clothing,Levis,134.78,2.4,3
P00003,Samsung Tablet,Electronics,Samsung,271.95,1.5,77
P00004,HP Headphones,Electronics,HP,270.24,3.0,64
P00005,Whirlpool Desk,Home & Garden,Whirlpool,122.85,4.9,63
P00006,Sony Monitor,Electronics,Sony,492.47,4.1,76
P00007,Philips Desk,Home & Garden,Philips,42.5,1.7,30
P00008,HP Tablet,Electronics,HP,477.63,4.9,88
P00009,OReilly Python Guide,Books,OReilly,367.28,4.9,79
P00010,Pearson Data Science Handbook,Books,Pearson,286.24,2.8,62
P00011,Sony Headphones,Electronics,Sony,177.55,4.2,48
P00012,Nike T-Shirt,Clothing,Nike,228.67,4.5,27
P00013,Samsung Laptop,Electronics,Samsung,169.75,4.0,66
P00014,Penguin Machine Learning Book,Books,Penguin,399.35,2.9,23
P00015,Uniqlo Hoodie,Clothing,Uniqlo,173.63,3.8,90
P00016,Uniqlo Sneakers,Clothing,Uniqlo,250.64,1.5,24
P00017,Pearson Data Science Handbook,Books,Pearson,491.97,2.3,24
P00018,Pearson Python Guide,Books,Pearson,196.29,3.7,100
P00019,Levis Jeans,Clothing,Levis,459.37,2.2,80
P00020,Sony Laptop,Electronics,Sony,340.41,3.0,60
P00021,Levis T-Shirt,Clothing,Levis,409.78,1.7,28
P00022,Penguin Machine Learning Book,Books,Penguin,440.22,1.5,45
P00023,Pearson SQL Fundamentals,Books,Pearson,323.45,1.4,86
P00024,Apple Monitor,Electronics,Apple,469.26,2.7,98
P00025,Penguin Python Guide,Books,Penguin,349.57,2.6,89
P00026,Pearson Python Guide,Books,Pearson,333.37,4.0,49
P00027,OReilly Python Guide,Books,OReilly,258.07,4.8,25
P00028,HarperCollins Data Science Handbook,Books,HarperCollins,127.51,4.8,37
P00029,Levis Sneakers,Clothing,Levis,240.23,1.4,38
P00030,Whirlpool Vacuum,Home & Garden,Whirlpool,397.09,2.5,66
P00031,Penguin SQL Fundamentals,Books,Penguin,115.2,2.6,31
P00032,KitchenAid Desk,Home & Garden,KitchenAid,196.72,2.9,9
P00033,Ikea Vacuum,Home & Garden,Ikea,255.94,3.8,23
P00034,Dyson Desk,Home & Garden,Dyson,268.91,4.8,25
P00035,Nike Sneakers,Clothing,Nike,342.66,4.0,8
P00036,Dyson Vacuum,Home & Garden,Dyson,97.11,3.5,100
P00037,Puma Hoodie,Clothing,Puma,250.9,4.2,51
P00038,Apple Monitor,Electronics,Apple,474.93,3.9,78
P00039,Dyson Air Purifier,Home & Garden,Dyson,401.26,2.5,42
P00040,Dyson Air Purifier,Home & Garden,Dyson,488.62,2.0,36
P00041,Sony Monitor,Electronics,Sony,141.81,3.4,17
P00042,OReilly Machine Learning Book,Books,OReilly,99.26,2.7,26
P00043,Adidas Jacket,Clothing,Adidas,427.73,3.5,89
P00044,OReilly Data Science Handbook,Books,OReilly,495.27,2.3,93
P00045,HarperCollins Machine Learning Book,Books,HarperCollins,445.06,3.2,38
P00046,Samsung Monitor,Electronics,Samsung,67.86,3.3,73
