product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,OReilly SQL Fundamentals,Unknown,OReilly,91.47,2.1,85,-0.8942029372802939,4
P00002,Sony Monitor,Electronics,Sony,257.54,2.1,42,0.18999543292907553,2
P00003,KitchenAid Air Purifier,Home & Garden,KitchenAid,476.76,3.3,8,1.6211868986802522,3
P00004,KitchenAid Air Purifier,Home & Garden,KitchenAid,171.89,2.7,22,-0.3691759430475158,3
P00005,Philips Vacuum,Home & Garden,Philips,351.89,2.9,52,0.8059653024374392,3
P00006,Ikea Air Purifier,Home & Garden,Ikea,375.63,3.8,52,0.960953375591955,3
P00007,Sony Headphones,Electronics,Sony,490.6,1.8,89,1.7115422033330956,2
P00008,Philips Coffee Maker,Home & Garden,Philips,65.08,1.8,24,-1.0664917009933381,3
P00009,Dyson Air Purifier,Home & Garden,Dyson,321.33,4.1,12,0.6064524332039936,3
P00010,HP Headphones,Electronics,HP,284.55,4.4,54,0.3663319053765679,2
P00011,Uniqlo Jacket,Clothing,Uniqlo,491.9,1.3,92,1.7200293345504867,1
P00012,Philips Air Purifier,Home & Garden,Philips,26.16,4.2,95,-1.3205833525170851,3
P00013,Nike Hoodie,Clothing,Nike,468.1,2.8,1,1.5646495476474762,1
P00014,Nike Jeans,Clothing,Nike,24.45,2.7,56,-1.331747194349192,1
P00015,KitchenAid Desk,Home & Garden,KitchenAid,206.33,3.9,62,-0.1443322514113942,3
P00016,Puma Jeans,Clothing,Puma,67.49,3.0,52,-1.0507578654287895,1
P00017,Apple Headphones,Unknown,Apple,0.0,1.3,76,-1.4913705468608984,4
P00018,HP Laptop,Electronics,HP,328.18,3.6,3,0.6511730861571711,2
P00019,Sony Monitor,Electronics,Sony,16.97,2.8,51,-1.380580841661567,2
P00020,Dyson Air Purifier,Home & Garden,Dyson,62.44,1.2,35,-1.0837271059271174,3
P00021,Samsung Laptop,Electronics,Samsung,17.34,1.5,10,-1.3781652735458478,2
P00022,HP Headphones,Unknown,HP,342.56,4.0,61,0.7450538145464691,4
P00023,Whirlpool Coffee Maker,Home & Garden,Whirlpool,422.15,4.7,57,1.2646621019250666,3
P00024,OReilly SQL Fundamentals,Books,OReilly,270.58,1.8,80,0.27512788760198537,0
P00025,HarperCollins Machine Learning Book,Books,HarperCollins,193.03,3.6,95,-0.23116213232778263,0
