product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Sony Monitor,Electronics,Sony,21.16,4.8,11,-1.5622148615359783,2
P00002,Apple Smartphone,Electronics,Apple,378.32,3.2,98,0.9282217675417411,2
P00003,Levis T-Shirt,Clothing,Levis,280.81,4.1,9,0.24829547204009367,1
P00004,Levis T-Shirt,Clothing,Levis,357.0,3.6,23,0.7795597983068409,1
P00005,Philips Air Purifier,Home & Garden,Philips,60.66,3.6,32,-1.2867857909553704,3
P00006,Pearson Data Science Handbook,Books,Pearson,348.63,1.2,73,0.7211967268952032,0
P00007,Puma Sneakers,Clothing,Puma,425.78,2.7,78,1.2591550255102384,1
P00008,Penguin Machine Learning Book,Books,Penguin,446.13,2.7,19,1.4010532935182227,0
P00009,Nike T-Shirt,Clothing,Nike,489.82,3.7,83,1.7056987642439634,1
P00010,Dell Tablet,Electronics,Dell,37.78,1.1,84,-1.446325465256239,2
P00011,KitchenAid Coffee Maker,Home & Garden,KitchenAid,494.21,2.8,55,1.7363097419616562,3
P00012,Nike Hoodie,Clothing,Nike,263.11,3.8,26,0.12487535686853021,1
P00013,Whirlpool Lamp,Home & Garden,Whirlpool,107.85,3.9,77,-0.957735212709829,3
P00014,Adidas Hoodie,Clothing,Adidas,454.04,1.7,18,1.4562088365129724,1
P00015,KitchenAid Coffee Maker,Home & Garden,KitchenAid,92.66,2.3,52,-1.063653379345764,3
P00016,Puma T-Shirt,Clothing,Puma,53.44,1.1,35,-1.337130041324788,1
P00017,Pearson Data Science Handbook,Books,Pearson,291.34,1.5,24,0.3217199812353796,0
P00018,Whirlpool Coffee Maker,Home & Garden,Whirlpool,108.23,1.5,43,-0.955085515321965,3
P00019,Pearson Data Science Handbook,Books,Pearson,472.78,4.5,98,1.586880755061848,0
P00020,Ikea Air Purifier,Home & Garden,Ikea,91.11,2.8,23,-1.0744613555331044,3
P00021,HP Headphones,Electronics,HP,252.74,1.2,30,0.05256650973129211,2
P00022,Dell Laptop,Electronics,Dell,110.68,3.6,84,-0.9380019400581043,2
P00023,Samsung Laptop,Electronics,Samsung,254.93,2.0,83,0.06783713415082453,2
P00024,HarperCollins Data Science Handbook,Books,HarperCollins,427.98,3.6,74,1.2744953788083992,0
P00025,Penguin Python Guide,Books,Penguin,256.8,3.7,72,0.08087643445426093,0
P00026,Adidas Jacket,Clothing,Adidas,426.32,4.0,23,1.2629203849561508,1
P00027,Adidas T-Shirt,Clothing,Adidas,63.2,3.4,22,-1.2690746557838577,1
P00028,Penguin Python Guide,Books,Penguin,85.05,2.7,85,-1.1167170559816737,0
P00029,Ikea Desk,Home & Garden,Ikea,179.2,3.1,95,-0.4602196636990348,3
P00030,Uniqlo Jeans,Clothing,Uniqlo,55.87,2.8,27,-1.3201859238181832,1
P00031,HarperCollins Python Guide,Books,HarperCollins,352.25,4.3,11,0.74643858095854,0
P00032,Adidas Hoodie,Clothing,Adidas,288.25,4.5,23,0.30017375773932714,1
P00033,Dyson Desk,Home & Garden,Dyson,298.52,2.7,56,0.3717853160902851,3
P00034,Levis Jeans,Clothing,Levis,219.82,1.8,56,-0.1769809587120906,1
P00035,Nike T-Shirt,Clothing,Nike,426.69,3.3,95,1.2655003534653868,1
P00036,Apple Laptop,Electronics,Apple,428.6,3.0,5,1.2788185692833354,2
P00037,Philips Lamp,Home & Garden,Philips,386.44,2.5,56,0.9848416169876788,3
P00038,Puma T-Shirt,Clothing,Puma,424.52,1.4,25,1.2503691868031104,1
P00039,Dell Monitor,Electronics,Dell,325.19,4.7,41,0.5577522353911665,2
P00040,Adidas Hoodie,Clothing,Adidas,262.57,4.2,40,0.12110999742261797,1
P00041,Penguin SQL Fundamentals,Books,Penguin,423.39,1.6,10,1.242489823518146,0
P00042,Samsung Monitor,Electronics,Samsung,146.58,1.1,100,-0.6876752657835771,2
P00043,Dell Tablet,Electronics,Dell,80.43,1.5,51,-1.1489317979078104,2
P00044,HP Monitor,Electronics,HP,24.15,1.1,22,-1.5413659268262057,2
P00045,OReilly Machine Learning Book,Books,OReilly,318.76,2.4,11,0.5129165664333611,0
P00046,Dyson Air Purifier,Home & Garden,Dyson,10.67,4.5,26,-1.6353604552167524,3
P00047,OReilly SQL Fundamentals,Books,OReilly,262.24,4.4,79,0.11880894442789401,0
P00048,Puma Sneakers,Clothing,Puma,175.8,3.4,31,-0.4839274824325553,1
P00049,Dyson Desk,Home & Garden,Dyson,168.73,2.2,12,-0.5332257996225528,3
P00050,Penguin Python Guide,Books,Penguin,60.29,3.0,73,-1.2893657594646066,0
P00051,Dyson Lamp,Home & Garden,Dyson,182.92,4.5,45,-0.43428052084941804,3
P00052,Apple Tablet,Electronics,Apple,77.89,4.0,72,-1.1666429330793229,2
P00053,Puma Hoodie,Clothing,Puma,476.18,2.9,32,1.610588573795369,1
P00054,Apple Tablet,Electronics,Apple,123.34,4.7,52,-0.8497251797150538,2
P00055,HarperCollins SQL Fundamentals,Books,HarperCollins,149.64,2.9,75,-0.6663382289234087,0
P00056,Dyson Air Purifier,Home & Garden,Dyson,258.14,2.1,2,0.09022010419041303,3
P00057,Adidas Hoodie,Clothing,Adidas,288.31,5.0,7,0.30059213101109516,1
