review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000006,O00000006,P000066,U01055,4,Not good,2025-09-11T21:26:40
R00000010,O00000010,P000047,U01045,1,Not good,2025-04-08T00:34:58
R00000012,O00000012,P000035,U01010,2,Highly recommend,2025-03-20T06:28:50
R00000014,O00000014,P000011,U01013,3,Poor quality,2025-12-08T05:42:48
R00000016,O00000016,P000094,U01018,2,Highly recommend,2025-06-11T15:11:27
R00000017,O00000017,P000055,U01071,2,Good product,2025-09-04T14:31:22
R00000018,O00000018,P000046,U01072,2,Not good,2025-02-13T15:03:52
R00000022,O00000022,P000089,U01038,3,Highly recommend,2025-04-08T16:50:42
R00000023,O00000023,P000016,U01046,4,Good product,2025-09-17T09:26:42
R00000024,O00000024,P000047,U01029,1,Not good,2025-01-26T12:29:34
R00000027,O00000027,P000081,U01033,4,Highly recommend,2026-03-15T02:42:46
R00000030,O00000030,P000016,U01091,5,Good product,2025-02-07T07:16:46
R00000033,O00000033,P000068,U01054,3,Highly recommend,2026-01-08T19:56:38
R00000034,O00000034,P000057,U01054,3,Good product,2026-03-25T07:22:19
R00000037,O00000037,P000034,U01011,3,Not good,2025-08-07T08:57:15
R00000038,O00000038,P000067,U01036,5,Not good,2025-09-10T04:49:41
R00000040,O00000040,P000067,U01074,4,Poor quality,2025-04-05T22:51:57
R00000042,O00000042,P000040,U01002,4,Good product,2025-06-30T01:02:20
R00000043,O00000043,P000071,U01099,3,Good product,2025-05-05T10:14:19
R00000048,O00000048,P000072,U01008,3,Highly recommend,2025-01-12T00:39:30
R00000050,O00000050,P000071,U01006,5,Poor quality,2025-01-05T07:13:03
R00000051,O00000051,P000037,U01050,2,Highly recommend,2026-02-21T17:51:04
R00000052,O00000052,P000072,U01012,1,Poor quality,2025-07-07T12:38:28
R00000055,O00000055,P000051,U01087,5,Poor quality,2026-04-07T18:59:35
R00000062,O00000062,P000033,U01022,4,Poor quality,2025-09-01T14:55:26
R00000063,O00000063,P000035,U01097,2,Not good,2025-09-07T05:32:22
R00000064,O00000064,P000004,U01082,2,Highly recommend,2025-08-01T23:15:42
R00000069,O00000069,P000079,U01064,5,Not good,2025-04-12T00:23:54
R00000073,O00000073,P000004,U01043,1,Highly recommend,2025-04-27T13:00:27
R00000075,O00000075,P000005,U01071,1,Poor quality,2025-02-10T00:36:04
R00000077,O00000077,P000060,U01067,5,Not good,2025-04-05T04:58:57
R00000078,O00000078,P000100,U01040,5,Good product,2025-08-25T23:22:53
R00000080,O00000080,P000044,U01097,4,Poor quality,2025-02-09T17:33:38
R00000082,O00000082,P000046,U01083,3,Highly recommend,2026-02-18T03:19:38
R00000083,O00000083,P000089,U01037,4,Not good,2026-03-25T21:24:26
R00000085,O00000085,P000075,U01005,1,Not good,2026-01-08T13:39:14
R00000087,O00000087,P000055,U01083,4,Good product,2025-03-19T06:13:53
R00000088,O00000088,P000033,U01062,5,Highly recommend,2025-04-01T16:20:46
R00000089,O00000089,P000065,U01093,4,Good product,2025-10-25T01:52:25
R00000091,O00000091,P000064,U01070,5,Good product,2025-10-20T03:37:27
R00000092,O00000092,P000045,U01029,5,Highly recommend,2026-02-22T12:58:01
R00000093,O00000093,P000040,U01017,5,Not good,2025-12-31T19:04:01
R00000094,O00000094,P000049,U01020,3,Good product,2025-08-06T09:51:33
R00000096,O00000096,P000015,U01042,5,Poor quality,2025-11-27T03:33:14
R00000100,O00000100,P000054,U01013,3,Highly recommend,2026-03-12T09:54:41
