order_id,user_id,order_date,order_status,total_amount
O00000001,U01087,2025-03-18T01:45:43,completed,148.14
O00000002,U01038,2025-08-31T22:55:53,completed,2353.42
O00000003,U01044,2025-03-15T17:48:55,completed,2895.03
O00000004,U01032,2026-03-12T06:29:00,completed,946.49
O00000005,U01003,2026-03-14T00:06:33,pending,30.31
O00000006,U01076,2025-01-09T08:00:05,pending,1720.7
O00000007,U01034,2026-02-22T08:24:32,pending,2830.06
O00000008,U01027,2025-08-23T19:40:08,completed,1985.89
O00000009,U01053,2026-02-04T00:41:55,completed,1189.16
O00000010,U01063,2025-03-09T05:35:02,completed,2031.06
O00000011,U01082,2025-04-07T11:45:10,completed,1682.13
O00000012,U01055,2026-02-16T03:38:58,completed,2941.86
O00000013,U01042,2026-04-21T14:05:03,completed,2201.72
O00000014,U01089,2025-08-06T22:33:02,pending,2815.4
O00000015,U01099,2026-02-08T12:44:15,pending,2959.09
O00000016,U01077,2025-01-20T19:30:53,completed,224.8
O00000017,U01075,2025-12-20T05:54:15,completed,196.28
O00000018,U01044,2026-03-13T18:35:14,completed,1536.8
O00000019,U01097,2026-02-19T09:20:21,pending,1244.09
O00000020,U01065,2025-11-02T02:48:32,pending,808.34
O00000021,U01085,2025-11-07T18:34:28,pending,431.21
O00000022,U01061,2026-03-15T09:45:55,pending,2829.04
O00000023,U01079,2025-12-04T01:57:39,pending,1397.03
O00000024,U01088,2025-08-31T09:45:34,pending,2002.25
O00000025,U01015,2025-10-21T15:44:34,completed,2569.22
O00000026,U01092,2025-08-04T06:10:43,completed,246.01
O00000027,U01069,2025-06-20T05:05:30,completed,1182.97
O00000028,U01048,2026-03-06T15:16:59,pending,2040.17
O00000029,U01099,2025-05-01T12:36:43,pending,1543.34
O00000030,U01033,2025-04-25T19:16:36,pending,608.31
O00000031,U01023,2025-11-12T20:40:30,completed,442.1
O00000032,U01072,2025-03-04T15:14:43,pending,2509.11
O00000033,U01095,2025-06-27T16:44:09,completed,1018.41
O00000034,U01029,2025-07-30T13:17:15,completed,189.56
O00000035,U01064,2025-04-20T20:18:34,completed,2305.03
O00000036,U01035,2025-09-09T02:19:45,completed,979.86
O00000037,U01024,2025-04-20T22:49:17,pending,229.55
O00000038,U01013,2025-08-23T17:42:04,completed,2915.81
O00000039,U01064,2025-03-18T08:27:02,pending,2020.61
O00000040,U01074,2025-11-06T05:21:14,pending,1763.31
O00000041,U01059,2025-11-21T21:14:22,pending,671.65
O00000042,U01079,2025-02-11T22:09:55,completed,606.63
O00000043,U01060,2025-10-15T08:46:17,pending,579.23
O00000044,U01094,2026-03-03T23:08:53,pending,1140.43
O00000045,U01075,2026-03-14T17:53:32,pending,2039.2
O00000046,U01062,2025-05-09T14:30:53,pending,1593.72
O00000047,U01004,2025-06-21T13:04:29,pending,2205.89
O00000048,U01050,2026-03-22T07:54:36,pending,1931.85
O00000049,U01037,2025-08-22T03:38:52,completed,2446.78
O00000050,U01084,2025-08-25T01:50:02,completed,1494.92
O00000051,U01057,2025-09-21T06:01:38,pending,825.68
O00000052,U01076,2025-02-24T10:36:45,completed,2985.68
O00000053,U01093,2025-12-15T23:02:34,completed,457.74
O00000054,U01095,2025-01-18T12:14:51,completed,2590.03
O00000055,U01092,2025-01-07T18:27:25,pending,2959.75
O00000056,U01058,2025-03-16T06:45:05,completed,857.07
O00000057,U01062,2025-08-09T16:33:36,completed,2196.93
O00000058,U01092,2025-02-01T18:40:28,pending,503.47
O00000059,U01079,2025-09-03T01:58:17,completed,1909.94
O00000060,U01005,2025-12-20T12:09:46,pending,2436.29
O00000061,U01008,2025-01-31T11:20:30,completed,2831.41
O00000062,U01049,2026-01-06T06:00:47,completed,1955.38
O00000063,U01052,2025-10-30T14:07:39,pending,2050.63
O00000064,U01072,2025-06-09T17:21:03,pending,982.7
O00000065,U01011,2025-09-07T03:10:22,completed,2509.51
O00000066,U01042,2026-03-25T22:39:01,pending,1184.21
O00000067,U01009,2025-05-07T04:48:54,completed,33.87
O00000068,U01066,2025-10-28T09:13:27,pending,630.17
O00000069,U01030,2025-12-29T14:00:21,pending,1294.28
O00000070,U01098,2025-01-20T10:42:44,pending,2643.9
O00000071,U01063,2025-07-30T07:05:49,pending,2770.48
O00000072,U01001,2025-10-12T23:14:21,completed,2237.44
O00000073,U01097,2026-03-02T19:07:42,completed,1701.39
O00000074,U01077,2026-03-18T02:46:46,completed,1597.31
O00000075,U01058,2025-07-02T10:38:46,completed,1595.96
O00000076,U01096,2026-04-20T03:11:20,pending,2504.89
O00000077,U01073,2025-02-24T09:56:39,completed,60.22
O00000078,U01051,2025-03-19T05:49:57,completed,909.72
O00000079,U01015,2025-04-01T09:39:05,pending,174.96
O00000080,U01094,2025-11-02T12:39:38,pending,1578.77
O00000081,U01062,2025-02-24T09:46:01,pending,1794.63
O00000082,U01084,2025-01-14T16:15:19,completed,2119.19
O00000083,U01017,2025-10-27T10:17:31,completed,1190.12
O00000084,U01093,2025-01-08T23:58:55,completed,1081.56
O00000085,U01065,2025-12-06T01:49:41,completed,636.29
O00000086,U01030,2025-08-28T21:18:02,pending,834.05
O00000087,U01048,2025-04-29T08:23:23,completed,667.2
O00000088,U01088,2025-01-03T12:21:47,completed,1901.56
O00000089,U01059,2026-03-19T09:35:04,pending,240.45
O00000090,U01073,2026-02-22T00:23:37,completed,2477.83
O00000091,U01074,2025-04-06T21:21:05,completed,2781.75
O00000092,U01024,2025-09-27T13:15:43,pending,187.48
O00000093,U01038,2025-06-14T10:33:06,pending,1027.52
O00000094,U01030,2026-04-06T12:21:30,pending,572.45
O00000095,U01045,2025-04-04T07:54:49,completed,2487.53
O00000096,U01077,2025-02-03T01:48:27,completed,642.7
O00000097,U01074,2025-08-26T12:31:32,pending,2366.68
O00000098,U01022,2025-09-07T00:47:56,completed,2707.16
O00000099,U01073,2025-01-10T09:20:02,completed,2695.97
O00000100,U01077,2025-04-11T01:06:25,pending,2115.03
