product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Levis Jacket,Clothing,Levis,52.97,1.3,87,-1.3692817803781474,1
P00002,Dyson Desk,Home & Garden,Dyson,84.84,3.2,75,-1.1395264756393022,3
P00003,Uniqlo Jacket,Clothing,Uniqlo,461.13,2.4,5,1.5732009677300123,1
P00004,KitchenAid Air Purifier,Home & Garden,KitchenAid,350.9,3.1,30,0.7785374207779285,3
P00005,OReilly Data Science Handbook,Books,OReilly,372.48,3.4,16,0.934110670739155,0
P00006,Levis T-Shirt,Clothing,Levis,143.67,2.8,38,-0.7154127455550142,1
P00007,Apple Headphones,Electronics,Apple,165.74,4.1,73,-0.5563070167948536,2
P00008,Ikea Desk,Home & Garden,Ikea,478.16,4.2,14,1.6959726288439922,3
P00009,Puma Jacket,Clothing,Puma,495.25,4.9,17,1.819176838382331,1
P00010,Penguin Data Science Handbook,Books,Penguin,51.33,3.0,50,-1.381104770643968,0
P00011,Whirlpool Lamp,Home & Garden,Whirlpool,251.33,1.6,99,0.06072331055367978,3
P00012,Penguin Machine Learning Book,Books,Penguin,298.81,3.4,12,0.40301329703000127,0
P00013,Adidas Jeans,Clothing,Adidas,317.02,3.2,29,0.534291743823047,1
P00014,Philips Air Purifier,Home & Garden,Philips,274.25,1.6,56,0.22595680865893014,3
P00015,HP Monitor,Electronics,HP,232.97,2.9,13,-0.07163650730026438,2
P00016,Puma Jeans,Clothing,Puma,228.53,3.5,23,-0.10364509070285216,1
P00017,OReilly SQL Fundamentals,Books,OReilly,375.57,3.1,89,0.9563869145936584,0
P00018,Sony Monitor,Electronics,Sony,139.46,2.8,12,-0.7457632266642246,2
P00019,Levis Jeans,Clothing,Levis,87.6,1.7,9,-1.1196292481187748,1
P00020,Pearson Machine Learning Book,Books,Pearson,263.36,2.7,92,0.14744926963771832,0
P00021,HarperCollins SQL Fundamentals,Books,HarperCollins,174.99,3.3,70,-0.4896224680394624,0
P00022,Samsung Smartphone,Electronics,Samsung,276.17,2.6,40,0.23979835823842766,2
P00023,Sony Smartphone,Electronics,Sony,79.6,2.2,71,-1.1773023713666806,2
P00024,Adidas Sneakers,Clothing,Adidas,47.79,3.7,31,-1.4066251276811665,1
P00025,Nike Jeans,Clothing,Nike,67.94,1.1,60,-1.2613609485005035,1
P00026,Puma Hoodie,Clothing,Puma,203.21,2.4,66,-0.2861805257824743,1
P00027,Samsung Smartphone,Electronics,Samsung,311.12,4.9,87,0.4917578154277165,2
P00028,Sony Laptop,Electronics,Sony,38.1,1.5,18,-1.4764816982151925,2
P00029,Whirlpool Desk,Home & Garden,Whirlpool,116.4,3.6,37,-0.9120060044263134,3
P00030,Pearson Data Science Handbook,Books,Pearson,428.0,4.2,83,1.3343621460796218,0
P00031,Adidas T-Shirt,Clothing,Adidas,67.37,3.1,42,-1.2654701585319168,1
P00032,Puma Jeans,Clothing,Puma,256.51,2.2,50,0.0980666578566987,1
P00033,OReilly SQL Fundamentals,Books,OReilly,488.07,1.4,27,1.7674152102673353,0
P00034,Ikea Desk,Home & Garden,Ikea,289.01,3.1,54,0.33236372105131645,3
P00035,Sony Laptop,Electronics,Sony,81.99,3.1,82,-1.1600725257963689,2
P00036,Nike Sneakers,Clothing,Nike,188.69,4.5,95,-0.39085724447742365,1
P00037,Philips Vacuum,Home & Garden,Philips,184.39,1.6,80,-0.42185654822317314,3
P00038,Levis T-Shirt,Clothing,Levis,411.03,3.3,6,1.2120230333900013,1
P00039,Puma Sneakers,Clothing,Puma,470.67,4.2,48,1.64197616720314,1
P00040,OReilly Python Guide,Books,OReilly,482.37,1.1,57,1.7263231099532024,0
P00041,Sony Tablet,Electronics,Sony,189.8,1.5,93,-0.3828550986267766,2
P00042,OReilly Data Science Handbook,Books,OReilly,159.87,4.0,53,-0.5986246709780046,0
P00043,Dell Headphones,Electronics,Dell,99.22,3.2,1,-1.0358590366011913,2
P00044,OReilly SQL Fundamentals,Books,OReilly,258.83,3.6,92,0.11479186359859136,0
P00045,Apple Tablet,Electronics,Apple,331.51,4.4,9,0.6387521883058166,2
P00046,Dyson Coffee Maker,Home & Garden,Dyson,333.41,1.6,22,0.6524495550771945,3
P00047,Puma Hoodie,Clothing,Puma,256.57,1.0,88,0.09849920628105802,1
P00048,Pearson Data Science Handbook,Books,Pearson,147.95,2.7,49,-0.6845576246173846,0
