order_id,user_id,order_date,order_status,total_amount
O00000001,U01070,2025-08-25T18:33:43,completed,999.12
O00000002,U01063,2026-02-10T00:07:31,completed,321.76
O00000003,U01085,2025-03-28T05:24:35,pending,1908.22
O00000004,U01026,2025-07-20T07:49:39,completed,1084.84
O00000005,U01018,2025-12-31T05:28:46,completed,1320.54
O00000006,U01061,2025-12-09T08:10:24,completed,2121.01
O00000007,U01003,2026-04-29T14:50:52,pending,1239.7
O00000008,U01032,2025-11-08T15:18:38,pending,2314.0
O00000009,U01087,2026-01-05T19:38:22,completed,2365.02
O00000010,U01077,2025-10-11T18:28:27,completed,2326.46
O00000011,U01095,2025-08-16T14:53:46,completed,1494.06
O00000012,U01072,2025-03-04T17:49:50,completed,1700.48
O00000013,U01009,2025-08-13T00:51:51,completed,2804.91
O00000014,U01098,2025-05-10T11:03:56,pending,2063.59
O00000015,U01041,2025-03-03T15:58:16,completed,307.32
O00000016,U01007,2025-03-19T01:29:55,completed,2068.93
O00000017,U01056,2025-07-10T11:30:51,completed,63.97
O00000018,U01030,2025-02-18T08:40:24,completed,2043.09
O00000019,U01056,2025-06-14T08:36:31,pending,1705.07
O00000020,U01081,2025-12-02T11:17:47,completed,149.48
O00000021,U01065,2026-03-06T21:32:55,completed,455.48
O00000022,U01046,2026-04-03T16:11:55,pending,597.25
O00000023,U01090,2025-06-04T12:32:22,completed,1921.45
O00000024,U01015,2025-03-11T06:25:40,completed,1037.14
O00000025,U01031,2025-04-26T02:48:10,pending,2397.01
O00000026,U01090,2026-04-20T10:47:29,pending,135.43
O00000027,U01063,2025-12-13T05:41:21,pending,832.55
O00000028,U01052,2026-04-19T13:16:57,completed,2243.23
O00000029,U01031,2026-01-02T15:30:06,pending,1915.47
O00000030,U01042,2025-10-19T06:25:56,completed,1706.4
O00000031,U01075,2025-02-25T02:58:52,pending,1787.73
O00000032,U01070,2025-02-08T08:12:38,pending,240.14
O00000033,U01047,2026-01-22T08:13:50,pending,632.03
O00000034,U01008,2025-08-18T03:51:17,pending,2706.94
O00000035,U01029,2025-06-23T08:01:07,completed,2628.62
