order_id,user_id,order_date,order_status,total_amount
O00000001,,2026-01-17T17:36:33,cancelled,786.83
O00000002,U001322,2025-06-21T13:55:55,completed,2014.72
O00000003,,2025-10-09T21:53:12,completed,1815.02
O00000004,U001668,2025-11-16T13:01:13,completed,811.61
O00000005,U001037,2025-04-05T07:08:47,cancelled,2811.47
O00000006,U000217,2025-05-14T22:52:57,cancelled,1482.77
O00000007,U000192,2025-02-15T05:32:51,cancelled,146.0
O00000008,U001741,2025-09-19T18:14:59,pending,270.79
O00000009,U001462,2025-07-27T16:32:08,completed,417.5
O00000010,U000425,2026-04-24T07:17:02,pending,472.13
O00000011,U001191,2025-09-07T14:56:15,pending,2605.17
O00000012,U001333,2025-06-10T22:59:02,pending,1839.73
O00000013,U000919,2025-12-18T05:16:17,pending,1916.42
O00000014,U001134,2025-03-07T04:17:29,cancelled,2459.49
O00000015,U001329,2025-08-09T05:01:02,cancelled,23.56
O00000016,U001477,2025-02-23T13:30:24,pending,90.29
O00000017,U001066,2026-03-27T16:51:36,completed,2433.36
O00000018,U000742,2025-07-24T06:12:26,cancelled,1986.5
O00000019,U000661,2025-04-03T04:16:55,cancelled,1763.57
O00000020,U000514,2025-02-19T08:29:02,completed,665.52
O00000021,,2025-10-09T19:50:16,completed,2809.66
O00000022,U000871,2025-02-07T23:57:55,completed,18.6
O00000023,U001313,2025-06-24T05:39:05,cancelled,489.77
O00000024,U000117,2026-04-10T08:14:39,completed,2764.1
O00000025,U001597,2025-06-06T07:21:17,cancelled,2121.95
O00000026,U001034,2025-08-24T14:06:52,pending,721.27
O00000027,U000568,2025-03-29T12:35:11,pending,1242.09
O00000028,,2026-03-04T08:22:15,cancelled,597.78
O00000029,U000820,2026-01-14T14:25:50,completed,555.3
O00000030,U001740,2025-08-25T21:38:06,pending,2676.86
O00000031,U001538,2025-04-06T20:51:07,cancelled,2626.97
O00000032,U001516,2025-04-06T18:55:13,cancelled,2981.72
O00000033,U001687,2026-01-18T22:23:51,cancelled,364.13
O00000034,U001939,2025-05-29T00:21:03,cancelled,883.2
O00000035,U000553,2025-05-06T21:00:43,cancelled,1559.12
