product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Dyson Air Purifier,Home & Garden,Dyson,408.23,1.5,76
P00002,Levis Sneakers,Clothing,Levis,373.51,4.5,90
P00003,KitchenAid Vacuum,Home & Garden,KitchenAid,354.66,2.1,16
P00004,KitchenAid Coffee Maker,Home & Garden,KitchenAid,387.54,3.3,21
P00005,Philips Vacuum,Home & Garden,Philips,122.23,1.3,55
P00006,Puma Jacket,Clothing,Puma,186.83,1.1,59
P00007,Pearson Data Science Handbook,Books,Pearson,238.3,4.6,22
P00008,Ikea Vacuum,Home & Garden,Ikea,207.34,3.5,16
P00009,Levis T-Shirt,Clothing,Levis,267.78,4.2,69
P00010,Sony Tablet,Electronics,Sony,434.7,2.8,35
P00011,Uniqlo Jacket,Clothing,Uniqlo,490.83,3.2,48
P00012,Adidas Hoodie,Clothing,Adidas,476.55,1.4,22
P00013,Whirlpool Vacuum,Home & Garden,Whirlpool,465.39,2.1,74
P00014,Uniqlo Jacket,Clothing,Uniqlo,127.23,4.5,96
P00015,Adidas Hoodie,Clothing,Adidas,394.7,2.3,76
P00016,Ikea Coffee Maker,Home & Garden,Ikea,335.52,1.1,22
P00017,Whirlpool Air Purifier,Home & Garden,Whirlpool,349.35,3.0,44
P00018,Puma Hoodie,Clothing,Puma,178.13,4.3,46
P00019,HarperCollins Data Science Handbook,Books,HarperCollins,59.7,3.3,20
P00020,Dyson Coffee Maker,Home & Garden,Dyson,299.81,1.6,25
P00021,Philips Air Purifier,Home & Garden,Philips,346.93,4.1,99
P00022,Dyson Vacuum,Home & Garden,Dyson,185.15,2.4,87
P00023,Samsung Monitor,Electronics,Samsung,253.46,4.5,49
P00024,KitchenAid Vacuum,Home & Garden,KitchenAid,155.23,4.7,27
P00025,Penguin Data Science Handbook,Books,Penguin,417.49,3.7,73
P00026,Pearson Data Science Handbook,Books,Pearson,61.11,2.6,12
P00027,Pearson Machine Learning Book,Books,Pearson,482.75,4.1,40
P00028,HP Smartphone,Electronics,HP,214.85,2.4,49
P00029,Puma Hoodie,Clothing,Puma,354.34,2.1,84
P00030,Sony Laptop,Electronics,Sony,210.31,1.3,70
P00031,Philips Air Purifier,Home & Garden,Philips,362.29,4.2,82
P00032,Puma T-Shirt,Clothing,Puma,169.49,1.5,77
P00033,Penguin Machine Learning Book,Books,Penguin,31.23,2.8,66
P00034,OReilly Data Science Handbook,Books,OReilly,426.46,2.7,35
P00035,Ikea Air Purifier,Home & Garden,Ikea,432.3,2.9,56
P00036,Philips Air Purifier,Home & Garden,Philips,254.13,2.4,62
P00037,Pearson Python Guide,Books,Pearson,331.77,2.9,55
P00038,Dyson Desk,Home & Garden,Dyson,331.33,1.5,85
P00039,Uniqlo Jacket,Clothing,Uniqlo,296.81,3.2,2
