order_id,user_id,order_date,order_status,total_amount
O00000001,U01021,2025-10-09T23:50:01,pending,2128.53
O00000002,U01014,2025-10-21T11:36:46,pending,1753.46
O00000003,U01011,2025-07-14T14:43:37,completed,446.58
O00000004,U01071,2025-07-15T03:09:36,completed,1243.53
O00000005,U01002,2026-04-06T09:21:54,pending,232.96
O00000006,U01077,2025-04-10T07:08:47,pending,2821.58
O00000007,U01035,2026-04-29T12:57:33,pending,538.67
O00000008,U01023,2025-08-22T17:08:00,completed,287.79
O00000009,U01086,2025-05-24T22:29:22,completed,2844.94
O00000010,U01026,2025-05-09T15:12:49,completed,451.07
O00000011,U01096,2025-07-17T14:00:09,pending,1647.17
O00000012,U01094,2025-01-06T12:02:16,completed,533.44
O00000013,U01025,2025-05-06T10:57:32,pending,2104.23
O00000014,U01042,2025-04-21T00:03:35,completed,735.4
O00000015,U01023,2025-04-09T16:57:29,completed,191.49
O00000016,U01056,2025-12-14T04:40:13,completed,1192.41
O00000017,U01020,2025-08-29T08:45:48,pending,2141.78
O00000018,U01002,2025-09-06T19:07:38,pending,1377.93
O00000019,U01049,2026-04-03T08:11:42,completed,1009.93
O00000020,U01002,2026-02-12T23:06:54,pending,2981.67
O00000021,U01003,2025-03-03T15:02:06,completed,2978.67
O00000022,U01056,2026-02-23T18:01:01,pending,2323.87
O00000023,U01077,2025-10-21T06:16:28,completed,1525.38
O00000024,U01030,2025-08-21T15:45:37,completed,1769.07
O00000025,U01057,2025-12-11T15:16:19,completed,1306.06
O00000026,U01017,2025-05-10T22:41:32,completed,1939.09
O00000027,U01085,2025-11-14T19:04:32,pending,1305.88
O00000028,U01033,2025-07-21T07:00:04,completed,2653.9
O00000029,U01038,2025-01-03T02:23:38,pending,2551.86
O00000030,U01023,2025-11-15T00:25:11,completed,1204.82
O00000031,U01094,2025-08-31T15:01:58,pending,1101.02
O00000032,U01051,2025-06-09T18:19:57,pending,2553.3
O00000033,U01020,2025-10-15T18:24:50,pending,2427.77
O00000034,U01089,2026-04-25T13:47:06,completed,2265.53
O00000035,U01030,2025-02-07T22:42:23,completed,368.29
O00000036,U01002,2025-04-12T23:59:25,pending,1845.4
O00000037,U01017,2025-05-28T05:41:01,completed,2692.89
O00000038,U01085,2026-04-11T20:01:46,pending,2289.16
O00000039,U01066,2025-10-04T00:36:48,pending,2960.92
O00000040,U01022,2026-01-26T01:04:02,completed,767.39
O00000041,U01090,2026-04-24T12:08:48,completed,2333.61
O00000042,U01053,2025-03-26T12:57:26,completed,2788.18
O00000043,U01024,2025-09-28T03:34:41,completed,2635.25
O00000044,U01019,2025-02-03T17:42:57,completed,760.43
O00000045,U01025,2025-02-18T18:37:58,completed,1420.38
O00000046,U01051,2026-03-23T22:19:18,completed,1049.21
O00000047,U01069,2025-11-19T14:00:42,completed,86.47
O00000048,U01019,2025-01-05T05:37:16,completed,1082.88
O00000049,U01064,2025-03-11T04:20:13,pending,1398.25
O00000050,U01096,2025-04-20T19:58:56,pending,2430.58
