order_id,user_id,order_date,order_status,total_amount
O00000001,U01040,2025-12-15T13:09:51,completed,952.67
O00000002,U01075,2025-03-05T13:43:34,pending,320.69
O00000003,U01066,2025-08-17T22:22:49,pending,1506.14
O00000004,U01035,2026-03-11T17:41:06,completed,1301.52
O00000005,U01061,2026-03-03T04:13:54,completed,943.66
O00000006,U01047,2025-05-30T18:30:29,pending,2152.16
O00000007,U01084,2025-11-20T04:56:33,pending,2281.61
O00000008,U01096,2025-09-15T23:20:11,pending,1596.47
O00000009,U01037,2026-04-16T21:12:46,completed,1844.39
O00000010,U01097,2026-04-28T14:56:54,pending,244.82
O00000011,U01076,2026-03-13T17:42:11,pending,562.02
O00000012,U01070,2026-04-26T10:08:53,pending,910.87
O00000013,U01046,2026-02-17T11:33:11,completed,2560.71
O00000014,U01085,2025-06-02T05:12:17,completed,1134.03
O00000015,U01088,2025-03-13T10:35:50,completed,630.49
O00000016,U01086,2025-11-10T14:16:45,pending,2868.05
O00000017,U01095,2026-03-28T16:41:13,completed,2966.73
O00000018,U01064,2025-07-17T05:06:33,pending,602.45
O00000019,U01072,2025-12-13T16:15:58,completed,992.73
O00000020,U01069,2025-10-01T14:31:52,completed,740.64
