product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Nike Sneakers,Clothing,Nike,273.1,3.2,59,0.03293568166191696,1
P00002,Uniqlo Sneakers,Clothing,Uniqlo,446.8,2.1,45,1.2103720660932458,1
P00003,Sony Tablet,Electronics,Sony,475.59,2.4,74,1.4055268934264518,2
P00004,KitchenAid Air Purifier,Home & Garden,KitchenAid,111.53,4.7,69,-1.0622767341847716,3
P00005,Ikea Vacuum,Home & Garden,Ikea,307.08,1.6,26,0.263271250706111,3
P00006,KitchenAid Desk,Home & Garden,KitchenAid,13.06,1.3,81,-1.7297618278805285,3
P00007,Dell Tablet,Electronics,Dell,393.64,1.2,35,0.8500236596662482,2
P00008,Sony Monitor,Electronics,Sony,407.26,3.9,56,0.9423476870465286,2
P00009,Uniqlo Jacket,Clothing,Uniqlo,216.58,1.1,63,-0.3501886962773963,1
P00010,Pearson Data Science Handbook,Books,Pearson,253.27,1.3,3,-0.10148322163844725,0
P00011,Levis T-Shirt,Clothing,Levis,429.67,1.2,100,1.0942552827581353,1
P00012,Philips Vacuum,Home & Garden,Philips,261.08,2.2,73,-0.04854264499821325,3
P00013,Pearson Python Guide,Books,Pearson,241.76,2.6,100,-0.1795044811940294,0
P00014,HP Laptop,Electronics,HP,424.21,4.7,68,1.057244329050622,2
P00015,Sony Smartphone,Electronics,Sony,388.3,1.5,57,0.8138261335127464,2
P00016,Levis T-Shirt,Clothing,Levis,40.94,3.5,44,-1.5407754928319075,1
P00017,Apple Laptop,Electronics,Apple,53.42,3.8,18,-1.4561790272147344,2
P00018,Uniqlo Sneakers,Clothing,Uniqlo,247.4,3.5,34,-0.1412733861554991,1
P00019,KitchenAid Air Purifier,Home & Garden,KitchenAid,240.55,1.4,67,-0.187706542363643,3
P00020,Samsung Headphones,Electronics,Samsung,464.43,1.1,71,1.329878130903403,2
P00021,Apple Tablet,Electronics,Apple,396.47,4.0,2,0.8692069928150145,2
P00022,Sony Laptop,Electronics,Sony,435.05,2.7,67,1.1307239514296412,2
P00023,KitchenAid Desk,Home & Garden,KitchenAid,16.77,3.4,40,-1.7046133593356796,3
P00024,OReilly Python Guide,Books,OReilly,458.94,2.0,87,1.2926638203073868,0
P00025,KitchenAid Desk,Home & Garden,KitchenAid,272.87,3.2,59,0.03137661218339522,3
P00026,Pearson SQL Fundamentals,Books,Pearson,243.2,1.4,76,-0.16974335054589404,0
P00027,KitchenAid Vacuum,Home & Garden,KitchenAid,406.59,4.7,87,0.9378060498699655,3
P00028,Samsung Monitor,Electronics,Samsung,456.54,2.9,55,1.2763952692271614,2
P00029,OReilly Data Science Handbook,Books,OReilly,186.26,2.4,6,-0.5557147249242467,0
P00030,Adidas Sneakers,Clothing,Adidas,92.86,3.2,71,-1.1888325044630268,1
P00031,Samsung Monitor,Electronics,Samsung,319.97,4.5,20,0.350646927132823,2
P00032,OReilly SQL Fundamentals,Books,OReilly,143.73,3.7,48,-0.8440070071917448,0
P00033,Penguin Machine Learning Book,Books,Penguin,427.05,3.4,70,1.076495447828889,0
