product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Samsung Tablet,Electronics,Samsung,190.62,3.2,64
P00002,Samsung Headphones,Electronics,Samsung,448.8,3.1,61
P00003,Uniqlo Jacket,Clothing,Uniqlo,450.04,2.6,20
P00004,Uniqlo Jeans,Clothing,Uniqlo,232.58,4.4,77
P00005,Dyson Lamp,Home & Garden,Dyson,300.78,3.6,47
P00006,Puma T-Shirt,Clothing,Puma,472.17,3.3,43
P00007,Penguin Data Science Handbook,Books,Penguin,229.58,2.8,12
P00008,HP Tablet,Electronics,HP,32.14,4.9,72
P00009,Whirlpool Lamp,Home & Garden,Whirlpool,379.81,1.8,97
P00010,KitchenAid Vacuum,Home & Garden,KitchenAid,406.63,3.8,52
P00011,Puma Jacket,Clothing,Puma,120.05,3.4,16
P00012,HP Tablet,Electronics,HP,177.39,1.2,3
P00013,Dyson Lamp,Home & Garden,Dyson,234.42,2.0,81
P00014,Sony Tablet,Electronics,Sony,415.68,3.9,7
P00015,Pearson Python Guide,Books,Pearson,369.57,4.5,58
P00016,Dyson Vacuum,Home & Garden,Dyson,381.25,3.8,88
P00017,OReilly SQL Fundamentals,Books,OReilly,349.03,2.1,19
P00018,Philips Desk,Home & Garden,Philips,88.55,3.4,35
P00019,Uniqlo Sneakers,Clothing,Uniqlo,407.66,1.7,90
P00020,Whirlpool Desk,Home & Garden,Whirlpool,277.21,4.0,9
P00021,Dell Tablet,Electronics,Dell,311.59,4.3,28
P00022,Ikea Air Purifier,Home & Garden,Ikea,132.93,4.9,21
P00023,Puma T-Shirt,Clothing,Puma,196.19,2.4,99
P00024,Nike Jeans,Clothing,Nike,96.58,4.7,36
P00025,HarperCollins Python Guide,Books,HarperCollins,461.38,4.6,11
P00026,Ikea Desk,Home & Garden,Ikea,418.68,1.1,19
P00027,Sony Headphones,Electronics,Sony,179.11,2.7,86
P00028,Adidas Jacket,Clothing,Adidas,139.26,4.6,5
P00029,Philips Air Purifier,Home & Garden,Philips,462.97,4.1,99
P00030,Puma Hoodie,Clothing,Puma,339.55,2.4,11
P00031,OReilly Python Guide,Books,OReilly,227.66,2.7,10
P00032,HarperCollins Python Guide,Books,HarperCollins,441.14,3.0,60
P00033,HarperCollins Machine Learning Book,Books,HarperCollins,154.59,1.3,1
P00034,Dell Monitor,Electronics,Dell,215.78,2.6,14
P00035,Levis Hoodie,Clothing,Levis,90.42,4.2,36
P00036,Penguin Python Guide,Books,Penguin,306.29,2.1,81
P00037,Dell Smartphone,Electronics,Dell,11.98,3.7,5
P00038,Uniqlo Sneakers,Clothing,Uniqlo,228.45,4.1,58
P00039,Uniqlo Jacket,Clothing,Uniqlo,337.07,4.7,31
P00040,Penguin Data Science Handbook,Books,Penguin,131.99,4.1,86
P00041,Whirlpool Lamp,Home & Garden,Whirlpool,172.92,5.0,26
P00042,Whirlpool Coffee Maker,Home & Garden,Whirlpool,78.5,1.8,56
P00043,Dyson Coffee Maker,Home & Garden,Dyson,355.35,2.4,88
P00044,Dell Headphones,Electronics,Dell,110.73,2.5,5
P00045,Nike Hoodie,Clothing,Nike,435.24,2.5,65
P00046,Uniqlo Jeans,Clothing,Uniqlo,471.63,1.4,22
P00047,Dell Monitor,Electronics,Dell,223.3,4.5,64
P00048,Puma Jeans,Clothing,Puma,372.68,2.5,19
P00049,Dell Headphones,Electronics,Dell,182.79,4.0,84
P00050,KitchenAid Coffee Maker,Home & Garden,KitchenAid,451.8,2.9,27
