review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P02689,U002260,5.0,Exceeded my expectations!,2026-04-14T21:41:53
R00000004,O00000004,P01637,U001391,2.0,Terrible quality,2025-03-18T03:35:45
R00000005,O00000005,P03461,U003802,4.0,Good product will buy again,2025-03-05T18:37:14
R00000006,O00000006,P00774,U003983,1.0,Terrible quality,2025-11-01T16:13:23
R00000007,O00000007,P00071,U003674,4.0,Good product will buy again,2025-01-17T05:44:00
R00000008,O00000008,P02465,U001424,5.0,Exceeded my expectations!,2025-01-05T13:20:37
R00000009,O00000009,P04044,U000325,2.0,Not as expected,2025-12-01T23:43:08
R00000010,O00000010,P01630,U003148,4.0,Good product will buy again,2025-11-12T05:41:06
R00000011,O00000011,P01074,U002234,5.0,,2025-05-09T21:45:20
R00000013,O00000013,P03361,U003752,5.0,Highly recommend,2026-01-03T11:03:34
R00000014,O00000014,P01294,U003268,4.0,Good product will buy again,2025-05-04T19:16:33
R00000015,O00000015,P00052,U004054,5.0,Highly recommend,2025-04-17T21:35:11
R00000016,O00000016,P02053,U003473,2.0,Not as expected,2025-10-09T11:14:15
R00000017,O00000017,P03362,U000595,3.0,Overpriced,2025-01-05T00:09:06
R00000019,O00000019,P03685,U004665,3.0,,2026-03-05T17:40:25
R00000021,O00000021,P04579,U001833,2.0,Not as expected,2025-03-03T16:10:42
R00000022,O00000022,P02764,U000884,5.0,Exceeded my expectations!,2025-11-02T16:38:39
R00000025,O00000025,P02529,U001767,2.0,Not as expected,2026-02-28T11:01:22
R00000026,O00000026,P04183,U002718,5.0,Exceeded my expectations!,2026-04-15T06:45:06
R00000027,O00000027,P02192,U004476,5.0,Exceeded my expectations!,2025-11-13T20:41:04
R00000028,O00000028,P00165,U004063,3.0,Overpriced,2026-01-22T04:07:59
R00000031,O00000031,P02153,U004068,4.0,Good product will buy again,2025-09-13T10:29:15
R00000033,O00000033,P03310,U004761,3.0,Overpriced,2025-06-15T15:30:39
R00000034,O00000034,P03049,U001471,1.0,Terrible quality,2025-06-29T18:21:26
R00000035,O00000035,P01336,U001526,5.0,Exceeded my expectations!,2025-04-27T12:06:18
R00000040,O00000040,P04530,U003176,5.0,Highly recommend,2026-01-15T13:51:52
R00000041,O00000041,P00256,U001638,5.0,Exceeded my expectations!,2026-01-04T11:04:17
R00000043,O00000043,P00502,U003375,2.0,Not as expected,2026-02-24T04:42:11
R00000045,O00000045,P02754,U002544,4.0,Good product will buy again,2026-02-04T05:15:41
R00000046,O00000046,P02740,U004988,5.0,Highly recommend,2026-03-21T18:37:39
R00000047,O00000047,P04080,U004197,3.0,Overpriced,2026-01-03T00:23:36
R00000048,O00000048,P00763,U004821,2.0,Not as expected,2025-04-24T15:34:49
R00000051,O00000051,P00497,U004422,,Highly recommend,2025-08-19T04:15:25
R00000052,O00000052,P04967,U001513,3.0,Overpriced,2025-02-06T16:40:16
R00000053,O00000053,P04227,U002685,1.0,Terrible quality,2025-10-06T12:15:32
R00000055,O00000055,P02952,U004877,2.0,Not as expected,2025-07-31T20:15:31
R00000057,O00000057,P00092,U004900,5.0,,2025-08-26T15:43:39
R00000058,O00000058,P00660,U003651,3.0,Overpriced,2026-04-27T22:23:39
R00000061,O00000061,P04734,U004729,2.0,Not as expected,2025-10-08T12:21:11
R00000062,O00000062,P00750,U003620,4.0,Good product will buy again,2025-11-07T22:16:59
R00000063,O00000063,P03087,U001728,5.0,Highly recommend,2025-05-03T09:53:42
R00000065,O00000065,P01808,U000073,3.0,,2025-03-21T21:03:34
R00000066,O00000066,P02819,U003726,5.0,Highly recommend,2025-07-26T02:27:20
R00000067,O00000067,P02866,U003539,1.0,Not as expected,2026-04-21T09:07:54
R00000068,O00000068,P02838,U001790,2.0,Exceeded my expectations!,2025-02-20T11:01:21
R00000070,O00000070,P01483,U001229,2.0,Not as expected,2025-02-11T06:41:30
R00000072,O00000072,P03830,U003454,5.0,Highly recommend,2025-01-22T08:28:01
R00000074,O00000074,P03209,U000603,3.0,Overpriced,2025-01-19T15:30:32
R00000076,O00000076,P01082,U004682,,Highly recommend,2026-03-19T11:34:42
R00000080,O00000080,P03181,U004298,4.0,Good product will buy again,2026-04-30T20:21:08
R00000081,O00000081,P02615,U002193,2.0,Not as expected,2026-03-20T15:29:59
R00000083,O00000083,P04766,U001327,1.0,Terrible quality,2025-10-29T13:56:19
R00000084,O00000084,P03088,U000733,1.0,Terrible quality,2025-09-18T20:45:07
R00000085,O00000085,P01154,U004534,5.0,,2025-04-09T06:15:02
R00000087,O00000087,P03775,U000741,3.0,Overpriced,2026-03-02T16:28:37
R00000088,O00000088,P04945,U003900,4.0,,2026-03-28T05:35:12
R00000090,O00000090,P00642,U003820,4.0,Good product will buy again,2026-02-14T23:31:34
R00000091,O00000091,P04134,U000220,4.0,Good product will buy again,2025-11-09T11:17:09
R00000093,O00000093,P01434,U004855,2.0,Not as expected,2025-07-16T03:33:57
R00000094,O00000094,P02664,U001164,4.0,Good product will buy again,2025-05-11T12:48:48
R00000095,O00000095,P01431,U002939,1.0,Terrible quality,2025-10-26T18:57:59
R00000097,O00000097,P03032,U003534,5.0,Exceeded my expectations!,2025-11-22T13:05:12
R00000098,O00000098,P01757,U003901,2.0,Not as expected,2025-08-03T04:56:22
R00000099,O00000099,P04249,U003675,1.0,,2025-09-05T20:07:32
R00000100,O00000100,P01277,U003921,1.0,Overpriced,2025-10-08T10:11:53
R00000101,O00000101,P03549,U002567,2.0,Not as expected,2025-03-08T13:58:47
R00000102,O00000102,P04528,U004461,3.0,Overpriced,2025-01-31T08:56:07
R00000103,O00000103,P01447,U003988,4.0,Good product will buy again,2025-06-29T06:53:33
R00000104,O00000104,P04047,U003167,2.0,Not as expected,2025-03-04T17:07:44
R00000105,O00000105,P01107,U004027,1.0,Terrible quality,2025-07-12T09:31:33
R00000106,O00000106,P04898,U001901,5.0,Overpriced,2026-04-10T15:19:03
R00000107,O00000107,P00786,U002515,3.0,,2026-01-17T08:33:39
R00000109,O00000109,P04512,U004711,3.0,Overpriced,2025-08-11T03:21:31
R00000110,O00000110,P03088,U001250,5.0,Highly recommend,2025-08-12T18:44:23
R00000111,O00000111,P04351,U003488,4.0,Good product will buy again,2025-10-28T15:38:56
R00000112,O00000112,P02618,U000459,2.0,Not as expected,2025-09-05T22:10:06
R00000117,O00000117,P00625,U004321,1.0,Terrible quality,2025-11-12T18:03:08
R00000119,O00000119,P02767,U004063,,Not as expected,2026-01-13T15:02:33
R00000121,O00000121,P03850,U004230,5.0,Highly recommend,2025-05-29T02:04:32
R00000122,O00000122,P01913,U003403,2.0,Not as expected,2025-01-02T17:53:46
R00000125,O00000125,P03943,U000059,2.0,,2025-04-08T08:06:51
R00000126,O00000126,P03466,U003513,3.0,Overpriced,2025-07-17T17:58:32
R00000127,O00000127,P03596,U004755,2.0,Not as expected,2025-08-07T03:06:39
R00000128,O00000128,P03533,U004210,4.0,Good product will buy again,2025-05-26T03:10:00
R00000129,O00000129,P02896,U001317,2.0,Not as expected,2025-11-30T02:57:26
R00000130,O00000130,P01026,U004581,1.0,Terrible quality,2025-12-22T11:00:30
R00000132,O00000132,P02799,U000493,4.0,Not as expected,2025-12-27T09:27:23
R00000133,O00000133,P04954,U002218,4.0,Good product will buy again,2025-10-24T05:47:01
R00000134,O00000134,P04790,U000874,5.0,Exceeded my expectations!,2026-03-17T21:42:58
R00000135,O00000135,P03216,U001851,2.0,Not as expected,2025-06-27T18:49:32
R00000136,O00000136,P02498,U003204,2.0,Exceeded my expectations!,2025-02-04T05:07:51
R00000137,O00000137,P04476,U001880,5.0,,2025-07-11T10:49:25
R00000138,O00000138,P02558,U000499,1.0,Terrible quality,2025-06-02T10:37:14
R00000139,O00000139,P01468,U002415,3.0,Overpriced,2025-03-09T04:57:41
R00000140,O00000140,P04284,U000488,5.0,Exceeded my expectations!,2025-02-26T01:14:30
R00000141,O00000141,P01472,U002682,4.0,Good product will buy again,2025-11-29T11:56:36
R00000143,O00000143,P04159,U002319,1.0,,2025-07-23T04:52:24
R00000144,O00000144,P04669,U002395,2.0,Not as expected,2025-07-04T18:16:14
R00000145,O00000145,P00717,U003739,2.0,Not as expected,2025-07-08T17:17:49
R00000146,O00000146,P04911,U002054,5.0,Exceeded my expectations!,2026-02-09T04:52:30
