review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000047,U01085,4,Good product,2026-02-25T22:31:45
R00000002,O00000002,P000029,U01066,4,Good product,2026-02-26T20:54:18
R00000003,O00000003,P000032,U01085,2,Good product,2026-04-24T20:21:08
R00000004,O00000004,P000008,U01083,4,Good product,2026-02-28T14:36:10
R00000005,O00000005,P000055,U01069,4,Good product,2025-06-27T17:20:28
R00000006,O00000006,P000047,U01082,3,Good product,2025-03-24T09:13:25
R00000007,O00000007,P000049,U01075,4,Good product,2026-02-05T09:00:13
R00000008,O00000008,P000045,U01092,2,Good product,2025-01-07T07:04:39
R00000009,O00000009,P000099,U01023,1,Good product,2026-04-23T22:13:04
R00000010,O00000010,P000029,U01099,3,Good product,2025-05-26T18:41:53
R00000011,O00000011,P000081,U01086,3,Good product,2025-07-21T12:54:03
R00000012,O00000012,P000006,U01041,1,Good product,2026-03-13T01:42:51
R00000013,O00000013,P000062,U01026,1,Good product,2025-11-01T21:56:18
R00000014,O00000014,P000050,U01016,4,Good product,2025-02-18T19:01:33
R00000015,O00000015,P000002,U01032,4,Good product,2025-12-24T03:06:30
R00000016,O00000016,P000010,U01062,1,Good product,2026-03-02T12:13:26
R00000017,O00000017,P000021,U01074,3,Good product,2025-03-08T15:06:20
R00000018,O00000018,P000006,U01054,3,Good product,2025-07-31T17:52:04
R00000019,O00000019,P000026,U01034,5,Good product,2025-11-15T18:51:31
R00000020,O00000020,P000010,U01083,5,Good product,2026-03-07T11:55:06
R00000021,O00000021,P000031,U01094,1,Good product,2025-12-30T18:53:03
R00000022,O00000022,P000045,U01005,3,Good product,2026-03-16T13:05:23
R00000023,O00000023,P000043,U01099,3,Good product,2025-09-03T18:21:17
R00000024,O00000024,P000029,U01034,2,Good product,2025-08-11T03:28:58
R00000025,O00000025,P000002,U01025,4,Good product,2025-06-18T04:55:51
R00000026,O00000026,P000060,U01097,4,Good product,2025-12-18T12:53:04
R00000027,O00000027,P000045,U01027,5,Good product,2026-04-15T07:32:29
R00000028,O00000028,P000096,U01000,4,Good product,2025-02-26T12:25:30
R00000029,O00000029,P000045,U01043,5,Good product,2025-01-27T19:57:01
R00000030,O00000030,P000098,U01080,2,Good product,2026-01-12T09:06:38
R00000031,O00000031,P000064,U01019,4,Good product,2025-05-09T11:30:16
R00000032,O00000032,P000057,U01020,4,Good product,2026-03-18T17:18:45
R00000033,O00000033,P000059,U01003,5,Good product,2026-03-21T06:12:09
R00000034,O00000034,P000071,U01062,2,Good product,2025-05-24T23:05:25
R00000035,O00000035,P000038,U01008,1,Good product,2025-11-03T03:25:14
