order_id,user_id,order_date,order_status,total_amount
O00000001,U01091,2026-02-27T20:29:18,completed,2710.45
O00000002,U01055,2025-10-29T11:39:56,pending,2103.39
O00000003,U01003,2025-08-20T20:43:37,pending,1484.96
O00000004,U01049,2025-08-24T23:13:13,completed,2304.11
O00000005,U01093,2025-11-27T13:52:50,completed,2936.85
O00000006,U01040,2025-09-24T02:48:39,completed,2344.12
O00000007,U01030,2025-03-19T18:43:17,completed,2628.78
O00000008,U01054,2025-02-23T22:27:50,completed,2282.05
O00000009,U01097,2025-12-02T10:50:11,completed,2945.72
O00000010,U01085,2025-04-01T01:13:26,completed,2621.89
O00000011,U01041,2026-04-12T08:19:10,completed,1483.91
O00000012,U01005,2025-04-20T22:57:25,completed,2300.54
O00000013,U01003,2026-01-16T18:03:07,pending,2369.84
O00000014,U01069,2025-10-15T00:40:48,pending,1399.36
O00000015,U01087,2025-09-27T03:07:56,completed,2260.16
O00000016,U01016,2026-03-03T08:37:50,completed,861.6
O00000017,U01005,2025-09-18T23:04:20,pending,1218.74
O00000018,U01057,2025-01-21T16:20:27,completed,1290.78
O00000019,U01079,2025-08-28T23:53:49,pending,1203.44
O00000020,U01012,2025-01-08T12:30:51,pending,2393.92
O00000021,U01077,2025-03-31T16:07:54,pending,1929.07
O00000022,U01096,2025-07-04T08:24:19,pending,1356.13
O00000023,U01011,2025-01-22T19:29:10,completed,2886.41
O00000024,U01066,2025-02-27T12:26:30,pending,1265.03
O00000025,U01078,2025-04-06T15:37:23,completed,598.38
O00000026,U01096,2025-12-23T23:39:18,pending,31.6
O00000027,U01004,2025-03-09T06:21:34,pending,1045.55
O00000028,U01042,2025-10-02T04:57:12,completed,1194.76
O00000029,U01099,2025-12-21T17:46:03,pending,2266.01
O00000030,U01060,2025-04-17T18:01:10,pending,69.21
O00000031,U01052,2025-09-18T21:03:00,completed,2015.3
O00000032,U01041,2025-03-21T01:49:36,completed,449.3
O00000033,U01032,2025-10-21T14:53:37,completed,2004.84
O00000034,U01020,2026-03-10T19:50:13,pending,2748.36
O00000035,U01015,2025-05-13T05:17:43,pending,296.37
O00000036,U01099,2025-05-13T13:13:18,completed,883.05
O00000037,U01085,2025-04-08T19:50:53,completed,2729.18
O00000038,U01065,2026-03-24T18:14:18,pending,2672.33
O00000039,U01003,2025-02-14T01:14:39,completed,2914.25
O00000040,U01075,2026-01-20T08:20:36,pending,883.29
O00000041,U01025,2025-08-09T15:50:41,completed,663.2
O00000042,U01039,2025-11-23T00:50:05,completed,2105.92
O00000043,U01068,2026-01-01T00:18:38,pending,2665.31
O00000044,U01055,2026-02-27T19:51:51,pending,1079.42
O00000045,U01092,2025-01-25T21:19:59,pending,2860.65
O00000046,U01061,2025-04-07T09:01:21,completed,212.98
O00000047,U01074,2025-01-11T16:57:31,completed,2609.0
O00000048,U01040,2026-01-05T22:27:42,pending,348.18
O00000049,U01011,2026-03-03T02:51:15,completed,508.07
O00000050,U01019,2025-01-11T04:18:14,pending,2359.8
O00000051,U01027,2025-02-23T20:06:45,pending,1482.01
O00000052,U01004,2025-05-26T02:06:45,pending,2671.42
O00000053,U01022,2026-04-24T09:56:26,completed,2483.56
O00000054,U01045,2026-03-30T07:09:56,pending,368.79
O00000055,U01005,2026-05-01T13:20:04,pending,945.4
O00000056,U01093,2025-05-03T13:37:40,completed,2652.55
O00000057,U01040,2025-01-08T13:56:57,completed,2322.33
O00000058,U01062,2025-10-11T02:57:19,completed,379.2
O00000059,U01037,2026-01-31T19:48:10,pending,791.47
O00000060,U01015,2025-08-18T01:01:09,completed,783.35
O00000061,U01010,2025-04-07T05:48:09,pending,2656.3
O00000062,U01044,2026-01-21T09:26:27,pending,946.08
O00000063,U01010,2025-05-10T06:42:01,pending,2770.52
O00000064,U01052,2026-03-02T08:48:11,pending,1607.04
O00000065,U01007,2025-02-06T12:42:11,pending,780.65
O00000066,U01079,2025-05-20T15:34:11,pending,2892.75
O00000067,U01064,2025-10-14T09:28:56,completed,943.68
O00000068,U01025,2025-10-10T06:51:25,pending,2587.18
O00000069,U01014,2026-04-26T06:41:50,pending,2352.14
O00000070,U01030,2025-07-08T07:01:45,pending,1232.67
O00000071,U01049,2026-01-10T23:14:02,pending,263.71
O00000072,U01043,2025-05-04T03:38:42,completed,300.0
O00000073,U01002,2025-02-21T18:59:27,completed,2784.71
O00000074,U01061,2025-07-21T13:31:40,pending,1715.18
O00000075,U01070,2025-04-20T14:58:38,completed,882.93
O00000076,U01060,2025-03-15T19:34:35,completed,1801.83
O00000077,U01014,2025-04-04T14:59:59,pending,79.1
O00000078,U01022,2025-01-08T21:33:55,completed,93.27
O00000079,U01095,2025-03-12T23:31:57,completed,2031.47
O00000080,U01068,2026-01-22T11:33:31,completed,2676.2
O00000081,U01000,2025-06-16T03:04:36,completed,40.79
O00000082,U01078,2026-04-13T16:44:34,completed,1601.13
O00000083,U01011,2025-11-20T10:13:25,pending,2939.47
O00000084,U01098,2025-07-19T17:31:28,pending,1502.12
O00000085,U01031,2026-01-09T18:04:07,completed,96.87
O00000086,U01087,2025-11-28T01:24:56,pending,2885.61
O00000087,U01001,2025-07-04T08:02:33,pending,336.58
O00000088,U01052,2026-04-03T18:49:52,pending,1383.64
O00000089,U01057,2026-01-27T13:27:01,completed,2198.51
O00000090,U01022,2025-04-06T08:53:31,pending,1567.33
O00000091,U01046,2026-01-03T20:21:43,pending,350.06
O00000092,U01009,2025-07-12T18:12:37,completed,595.49
