review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P00299,U000727,5.0,,2025-02-28T08:27:01
R00000002,O00000002,P00906,U000841,5.0,Highly recommend this brand,2025-11-19T21:35:31
R00000003,O00000003,P01294,U001565,5.0,,2025-08-02T18:06:16
R00000005,O00000005,P00470,,2.0,"Not as expected, quality is poor.",2026-02-17T10:44:21
R00000006,O00000006,P01719,U001661,3.0,Decent product but overpriced.,2025-07-03T04:53:33
R00000007,O00000007,P00797,U001874,1.0,Not good wont buy at all,2026-04-24T09:34:59
R00000008,O00000008,P00888,U000943,2.0,Color was different from images.,2025-06-02T09:04:50
R00000009,O00000009,P00717,U000597,1.0,"Terrible quality, returned immediately.",2026-02-25T22:59:03
R00000011,O00000011,P01299,U001226,2.0,"Not as expected, quality is poor.",2026-02-13T11:33:52
R00000013,O00000013,P00776,U000951,5.0,,2025-11-01T04:20:48
R00000014,O00000014,P01113,U000676,2.0,Color was different from images.,2025-12-23T19:51:26
R00000015,O00000015,P01164,U001861,4.0,"Value for money, satisfied with purchase.",2025-12-20T00:49:34
R00000016,O00000016,P01703,,2.0,"Not as expected, quality is poor.",2025-06-09T01:17:48
R00000017,O00000017,P00853,U000741,5.0,,2025-04-07T03:43:33
R00000020,O00000020,P00067,U000460,5.0,Highly recommend this brand,2026-04-28T22:54:34
R00000021,O00000021,P00302,U001281,2.0,"Not as expected, quality is poor.",2025-04-06T22:03:00
R00000022,O00000022,P01746,U001354,5.0,Highly recommend this brand,2026-01-01T08:19:28
R00000024,O00000024,P01079,U000612,2.0,Color was different from images.,2025-02-18T23:15:30
R00000025,O00000025,P00159,U000265,1.0,"Terrible quality, returned immediately.",2025-05-24T05:10:07
R00000026,O00000026,P01184,U000363,1.0,Not good wont buy at all,2026-03-05T01:04:45
R00000027,O00000027,P00541,U000934,4.0,"Value for money, satisfied with purchase.",2025-06-28T17:42:06
R00000028,O00000028,P01358,U001941,5.0,Exceeded my expectations!,2025-04-21T04:29:36
R00000029,O00000029,P00370,U001932,5.0,Highly recommend this brand,2025-03-23T07:43:39
R00000030,O00000030,P00747,U000559,5.0,Exceeded my expectations!,2025-05-27T09:46:43
R00000031,O00000031,P01203,,2.0,,2025-01-20T09:19:54
R00000032,O00000032,P01239,U001253,5.0,,2025-05-11T09:41:56
R00000033,O00000033,P00240,U000290,1.0,"Terrible quality, returned immediately.",2025-04-12T06:40:35
R00000034,O00000034,P00120,U000839,2.0,Color was different from images.,2026-03-10T07:23:45
R00000035,O00000035,P00080,U000384,1.0,Not good wont buy at all,2025-05-09T18:35:35
R00000036,O00000036,P01364,U001141,4.0,"Value for money, satisfied with purchase.",2025-12-16T00:25:40
R00000037,O00000037,P01590,U001453,1.0,"Terrible quality, returned immediately.",2026-05-01T19:44:55
R00000038,O00000038,P00792,U000257,2.0,"Not as expected, quality is poor.",2025-02-18T05:51:57
R00000039,O00000039,P00624,U001305,5.0,Exceeded my expectations!,2026-03-14T18:06:36
R00000042,O00000042,P01622,U000489,3.0,Decent product but overpriced.,2025-03-04T14:15:17
R00000044,O00000044,P01599,U000676,4.0,"Value for money, satisfied with purchase.",2025-07-25T18:10:06
R00000045,O00000045,P00746,U001708,4.0,"Value for money, satisfied with purchase.",2025-08-31T23:56:50
R00000047,O00000047,P01271,U001690,2.0,"Not as expected, quality is poor.",2025-11-06T21:32:16
R00000048,O00000048,P01399,U001646,3.0,Decent product but overpriced.,2025-10-17T22:28:15
R00000049,O00000049,P01809,U000222,2.0,"Not as expected, quality is poor.",2026-03-19T14:50:49
R00000050,O00000050,P01233,U001931,1.0,Not good wont buy at all,2026-03-17T17:29:00
R00000052,O00000052,P00263,U000556,4.0,Good product will buy again,2025-02-20T09:21:32
R00000053,O00000053,P00571,U000504,5.0,Exceeded my expectations!,2025-09-25T06:18:33
R00000054,O00000054,P01136,U001190,1.0,Not good wont buy at all,2025-10-09T15:19:34
R00000055,O00000055,P01577,U000929,5.0,Exceeded my expectations!,2025-09-12T17:45:43
R00000056,O00000056,P01890,U001240,1.0,"Value for money, satisfied with purchase.",2025-05-08T20:57:46
R00000057,O00000057,P00615,U001279,4.0,"Value for money, satisfied with purchase.",2025-10-13T05:28:52
R00000058,O00000058,P01344,U001467,5.0,Fast shipping and good packaging,2026-03-19T12:38:45
R00000060,O00000060,P01829,U001577,3.0,Decent product but overpriced.,2025-07-23T02:09:10
R00000062,O00000062,P01277,U000039,2.0,,2025-01-02T16:28:07
R00000063,O00000063,P00633,U001358,1.0,Not good wont buy at all,2025-09-14T21:24:45
R00000064,O00000064,P00693,U000186,2.0,,2025-04-06T17:31:41
R00000066,O00000066,P00346,U000730,1.0,Not good wont buy at all,2025-03-23T17:58:05
