order_id,user_id,order_date,order_status,total_amount
O00000001,U01005,2025-09-21T04:37:39,completed,2111.51
O00000002,U01059,2026-05-01T19:27:46,pending,565.27
O00000003,U01061,2025-08-17T10:22:18,completed,1184.03
O00000004,U01086,2025-10-16T07:39:14,completed,2858.86
O00000005,U01067,2025-02-20T02:06:59,pending,2134.35
O00000006,U01095,2025-11-10T03:07:50,pending,2797.76
O00000007,U01013,2025-03-05T16:12:55,completed,278.5
O00000008,U01002,2025-01-16T10:41:03,completed,165.16
O00000009,U01052,2026-03-13T10:54:40,pending,2542.69
O00000010,U01087,2025-01-29T20:01:51,completed,2913.22
O00000011,U01004,2025-06-23T16:42:09,pending,1491.75
O00000012,U01035,2025-10-08T01:46:31,completed,783.69
O00000013,U01079,2025-07-15T16:08:01,pending,111.49
O00000014,U01089,2025-02-04T13:18:42,completed,1179.97
O00000015,U01012,2025-01-30T19:46:22,completed,236.67
O00000016,U01047,2026-03-29T01:33:50,pending,1064.88
O00000017,U01046,2025-05-18T01:41:39,completed,525.94
O00000018,U01011,2025-05-27T09:48:58,completed,728.03
O00000019,U01084,2025-11-15T11:40:58,pending,2642.1
O00000020,U01067,2026-04-04T04:13:59,pending,2176.14
O00000021,U01000,2025-01-29T12:34:08,pending,719.75
O00000022,U01006,2025-09-18T03:58:43,pending,2195.15
O00000023,U01009,2025-03-06T14:11:06,pending,2614.74
O00000024,U01071,2025-04-23T00:02:14,pending,71.87
O00000025,U01072,2025-03-15T09:21:08,completed,1203.19
O00000026,U01052,2025-05-08T12:26:30,pending,1526.95
O00000027,U01019,2025-11-24T20:46:21,pending,749.46
O00000028,U01023,2025-08-07T00:27:55,completed,450.34
O00000029,U01040,2025-04-04T21:38:01,pending,893.8
O00000030,U01047,2025-06-20T19:10:59,completed,934.84
O00000031,U01007,2025-10-05T04:39:32,pending,851.58
O00000032,U01016,2026-01-31T14:20:40,pending,250.02
O00000033,U01004,2025-05-29T22:40:37,completed,2493.85
O00000034,U01073,2025-09-17T00:51:56,completed,2527.02
O00000035,U01058,2026-02-16T06:04:49,pending,1681.76
O00000036,U01021,2025-07-12T10:11:02,completed,834.18
O00000037,U01078,2025-04-05T17:14:52,completed,1417.87
O00000038,U01045,2025-08-25T22:31:25,completed,571.62
O00000039,U01054,2025-11-14T18:18:24,completed,1898.42
O00000040,U01002,2025-02-15T04:43:40,completed,2065.11
O00000041,U01004,2025-02-05T00:40:39,completed,2541.06
O00000042,U01030,2026-01-12T21:19:31,pending,323.64
O00000043,U01040,2026-01-30T02:17:45,completed,1363.57
O00000044,U01067,2026-04-22T15:52:45,pending,748.22
