review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000002,O00000002,P000071,U01039,2,Color was different from images.,2025-01-04T00:16:52
R00000003,O00000003,P000041,U01044,4,Good product will buy again,2026-04-24T20:46:37
R00000005,O00000005,P000041,U01099,3,Decent product but overpriced.,2025-04-07T00:35:33
R00000006,O00000006,P000100,U01091,1,"Terrible quality, returned immediately.",2025-03-29T00:14:15
R00000009,O00000009,P000079,U01021,3,Decent product but overpriced.,2025-11-27T14:56:01
R00000012,O00000012,P000048,U01075,5,Exceeded my expectations!,2025-04-20T02:20:32
R00000014,O00000014,P000022,U01058,3,Decent product but overpriced.,2025-02-01T18:38:23
R00000015,O00000015,P000084,U01072,5,Exceeded my expectations!,2026-02-22T14:16:50
R00000022,O00000022,P000033,U01069,3,Decent product but overpriced.,2026-02-08T18:43:29
R00000023,O00000023,P000052,U01075,4,"Value for money, satisfied with purchase.",2025-02-27T16:13:59
R00000024,O00000024,P000049,U01086,1,Not good wont buy at all,2025-11-29T17:24:29
R00000025,O00000025,P000088,U01027,3,Decent product but overpriced.,2025-01-24T18:20:58
R00000026,O00000026,P000084,U01008,1,"Terrible quality, returned immediately.",2025-03-23T05:56:45
R00000029,O00000029,P000076,U01070,5,Highly recommend this brand,2025-06-28T21:54:57
R00000031,O00000031,P000093,U01073,4,Good product will buy again,2026-01-09T00:37:12
R00000032,O00000032,P000068,U01093,4,"Value for money, satisfied with purchase.",2026-04-27T08:28:10
R00000035,O00000035,P000085,U01046,1,Not good wont buy at all,2025-12-12T00:47:54
R00000036,O00000036,P000061,U01047,1,"Terrible quality, returned immediately.",2025-10-08T08:18:38
R00000037,O00000037,P000059,U01093,3,Decent product but overpriced.,2025-11-13T05:13:28
R00000038,O00000038,P000026,U01035,4,"Value for money, satisfied with purchase.",2026-02-02T07:46:22
R00000042,O00000042,P000081,U01025,4,"Value for money, satisfied with purchase.",2026-03-04T10:34:42
R00000043,O00000043,P000092,U01038,1,Not good wont buy at all,2025-10-25T13:07:17
R00000047,O00000047,P000003,U01075,5,Exceeded my expectations!,2025-06-11T16:49:50
R00000048,O00000048,P000043,U01025,2,"Not as expected, quality is poor.",2025-07-03T01:56:41
R00000049,O00000049,P000018,U01034,2,"Not as expected, quality is poor.",2026-04-10T02:48:41
R00000050,O00000050,P000079,U01099,1,Not good wont buy at all,2026-04-03T12:37:47
R00000051,O00000051,P000079,U01042,1,"Terrible quality, returned immediately.",2026-03-20T18:12:46
R00000053,O00000053,P000088,U01046,5,Fast shipping and good packaging,2025-09-24T16:22:45
R00000054,O00000054,P000086,U01085,5,Fast shipping and good packaging,2025-07-14T03:38:29
R00000057,O00000057,P000071,U01045,5,Exceeded my expectations!,2025-01-26T02:14:26
R00000059,O00000059,P000029,U01007,2,Color was different from images.,2025-04-25T16:29:07
R00000060,O00000060,P000098,U01064,5,Exceeded my expectations!,2025-09-09T23:01:25
R00000061,O00000061,P000070,U01050,4,Good product will buy again,2025-07-19T06:44:00
R00000063,O00000063,P000036,U01080,3,Decent product but overpriced.,2025-09-16T22:22:43
R00000064,O00000064,P000068,U01036,4,"Value for money, satisfied with purchase.",2025-03-25T03:19:37
R00000066,O00000066,P000088,U01066,2,Color was different from images.,2026-04-27T10:30:02
R00000067,O00000067,P000007,U01070,1,Not good wont buy at all,2025-10-23T13:07:42
R00000068,O00000068,P000072,U01019,4,"Value for money, satisfied with purchase.",2026-03-09T23:18:54
R00000069,O00000069,P000092,U01086,4,Good product will buy again,2026-02-26T14:32:03
R00000073,O00000073,P000065,U01027,2,Color was different from images.,2025-09-09T09:32:08
R00000075,O00000075,P000074,U01074,1,Not good wont buy at all,2026-03-17T00:44:25
R00000076,O00000076,P000092,U01096,2,"Not as expected, quality is poor.",2025-09-13T11:37:44
R00000080,O00000080,P000010,U01035,4,"Value for money, satisfied with purchase.",2025-03-23T15:15:04
R00000083,O00000083,P000072,U01081,1,"Terrible quality, returned immediately.",2025-10-13T08:28:38
R00000085,O00000085,P000084,U01080,5,Fast shipping and good packaging,2025-01-24T23:33:45
R00000086,O00000086,P000029,U01006,2,"Not as expected, quality is poor.",2025-03-02T07:24:01
R00000087,O00000087,P000029,U01084,2,Color was different from images.,2025-12-29T10:59:00
R00000088,O00000088,P000039,U01021,2,Color was different from images.,2025-08-14T21:47:40
R00000089,O00000089,P000081,U01061,1,Not good wont buy at all,2026-01-24T03:50:33
R00000092,O00000092,P000001,U01046,3,Decent product but overpriced.,2026-04-29T15:21:10
R00000093,O00000093,P000100,U01060,1,"Terrible quality, returned immediately.",2025-10-29T07:22:24
R00000094,O00000094,P000015,U01056,2,"Not as expected, quality is poor.",2025-02-06T15:44:40
R00000095,O00000095,P000023,U01095,4,"Value for money, satisfied with purchase.",2026-04-28T18:47:03
R00000096,O00000096,P000087,U01016,2,"Not as expected, quality is poor.",2026-01-01T06:49:16
R00000097,O00000097,P000008,U01051,5,Fast shipping and good packaging,2026-01-26T04:01:52
R00000098,O00000098,P000015,U01074,1,"Terrible quality, returned immediately.",2025-09-07T16:49:13
R00000099,O00000099,P000004,U01077,5,Exceeded my expectations!,2026-01-25T07:29:37
R00000100,O00000100,P000022,U01095,1,"Terrible quality, returned immediately.",2026-04-14T02:03:25
