review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000040,U01076,1,Good product,2026-01-17T19:34:29
R00000002,O00000002,P000005,U01015,4,Good product,2025-09-22T15:06:53
R00000003,O00000003,P000081,U01037,4,Good product,2025-06-26T01:17:34
R00000004,O00000004,P000093,U01052,2,Good product,2025-08-27T20:09:00
R00000005,O00000005,P000031,U01068,1,Good product,2026-03-06T23:10:15
R00000006,O00000006,P000027,U01014,5,Good product,2025-04-28T23:51:14
R00000007,O00000007,P000091,U01060,3,Good product,2025-07-05T23:05:58
R00000008,O00000008,P000049,U01009,3,Good product,2025-02-15T10:02:42
R00000009,O00000009,P000050,U01073,5,Good product,2025-11-11T01:47:12
R00000010,O00000010,P000093,U01063,4,Good product,2025-04-17T21:42:14
R00000011,O00000011,P000078,U01082,4,Good product,2025-04-24T03:17:52
R00000012,O00000012,P000048,U01089,3,Good product,2025-07-14T02:49:49
R00000013,O00000013,P000084,U01097,1,Good product,2025-01-14T23:00:43
R00000014,O00000014,P000090,U01034,5,Good product,2025-04-08T02:19:05
R00000015,O00000015,P000023,U01075,4,Good product,2026-04-18T15:31:40
R00000016,O00000016,P000002,U01047,1,Good product,2025-03-15T12:47:28
R00000017,O00000017,P000066,U01017,4,Good product,2025-03-11T06:25:45
R00000018,O00000018,P000041,U01000,2,Good product,2025-02-28T20:11:38
R00000019,O00000019,P000007,U01012,2,Good product,2025-04-26T21:12:16
R00000020,O00000020,P000048,U01025,5,Good product,2026-02-28T09:35:33
R00000021,O00000021,P000030,U01043,4,Good product,2026-01-24T05:39:50
R00000022,O00000022,P000067,U01019,4,Good product,2025-12-29T00:24:15
R00000023,O00000023,P000095,U01083,4,Good product,2026-04-01T23:21:38
R00000024,O00000024,P000070,U01002,4,Good product,2025-09-28T05:41:05
R00000025,O00000025,P000048,U01067,5,Good product,2025-02-05T02:08:26
R00000026,O00000026,P000062,U01066,2,Good product,2026-01-27T00:01:55
R00000027,O00000027,P000080,U01038,3,Good product,2025-03-18T19:14:32
R00000028,O00000028,P000003,U01086,3,Good product,2025-02-15T07:34:40
