product_id,product_name,category,brand,price,rating,stock_quantity
P00001,HP Monitor,Electronics,HP,214.54,1.2,83
P00002,KitchenAid Vacuum,Home & Garden,KitchenAid,50.57,3.0,40
P00003,Pearson Machine Learning Book,Books,Pearson,85.4,1.2,59
P00004,Dell Monitor,Electronics,Dell,125.94,4.1,22
P00005,HarperCollins SQL Fundamentals,Books,HarperCollins,407.23,4.0,4
P00006,Whirlpool Vacuum,Home & Garden,Whirlpool,369.13,2.1,28
P00007,HarperCollins SQL Fundamentals,Books,HarperCollins,407.43,4.7,2
P00008,Puma Sneakers,Clothing,Puma,387.52,3.8,80
P00009,Uniqlo Sneakers,Clothing,Uniqlo,386.11,4.0,15
P00010,Puma Sneakers,Clothing,Puma,305.57,4.4,16
P00011,OReilly Data Science Handbook,Books,OReilly,234.76,2.8,70
P00012,Pearson Python Guide,Books,Pearson,97.11,3.3,64
P00013,Philips Vacuum,Home & Garden,Philips,44.41,3.3,3
P00014,Dell Headphones,Electronics,Dell,176.79,3.6,45
P00015,Adidas Jeans,Clothing,Adidas,202.82,1.0,66
P00016,KitchenAid Desk,Home & Garden,KitchenAid,319.48,1.9,40
P00017,Dyson Coffee Maker,Home & Garden,Dyson,319.01,4.9,39
P00018,Dyson Desk,Home & Garden,Dyson,441.17,2.7,46
P00019,Dyson Lamp,Home & Garden,Dyson,200.4,2.0,58
P00020,Penguin Python Guide,Books,Penguin,146.9,1.2,99
P00021,Ikea Desk,Home & Garden,Ikea,137.88,4.4,92
P00022,Samsung Smartphone,Electronics,Samsung,283.18,3.1,50
P00023,Apple Smartphone,Electronics,Apple,184.53,4.5,87
P00024,OReilly Python Guide,Books,OReilly,49.4,3.3,8
P00025,Levis Sneakers,Clothing,Levis,190.52,1.4,2
P00026,HP Smartphone,Electronics,HP,192.04,4.1,18
P00027,Whirlpool Vacuum,Home & Garden,Whirlpool,449.08,1.5,1
P00028,Apple Laptop,Electronics,Apple,326.42,1.5,73
P00029,Ikea Air Purifier,Home & Garden,Ikea,10.48,2.9,42
P00030,Whirlpool Desk,Home & Garden,Whirlpool,137.48,4.7,76
P00031,HP Smartphone,Electronics,HP,411.24,3.9,55
P00032,Dell Tablet,Electronics,Dell,455.48,2.1,70
P00033,Puma Jeans,Clothing,Puma,356.23,4.2,29
P00034,HP Monitor,Electronics,HP,422.46,2.1,3
P00035,Uniqlo Hoodie,Clothing,Uniqlo,43.05,3.4,85
P00036,Pearson SQL Fundamentals,Books,Pearson,325.03,3.9,100
P00037,Philips Vacuum,Home & Garden,Philips,493.08,1.7,33
P00038,Penguin Python Guide,Books,Penguin,234.49,4.4,50
P00039,Penguin Data Science Handbook,Books,Penguin,349.85,4.9,96
P00040,Samsung Tablet,Electronics,Samsung,339.97,2.0,64
P00041,Pearson SQL Fundamentals,Books,Pearson,360.02,4.4,41
P00042,Pearson Python Guide,Books,Pearson,277.85,4.2,35
P00043,Dell Tablet,Electronics,Dell,276.35,3.3,18
P00044,Sony Monitor,Electronics,Sony,194.56,2.2,100
P00045,HarperCollins SQL Fundamentals,Books,HarperCollins,35.23,3.3,11
P00046,Samsung Headphones,Electronics,Samsung,254.29,2.8,89
P00047,OReilly Machine Learning Book,Books,OReilly,491.47,4.0,96
P00048,Sony Tablet,Electronics,Sony,401.54,2.8,50
P00049,HP Headphones,Electronics,HP,443.01,1.1,57
P00050,HP Headphones,Electronics,HP,38.7,1.5,98
P00051,Dyson Coffee Maker,Home & Garden,Dyson,336.56,1.5,77
P00052,Ikea Vacuum,Home & Garden,Ikea,168.57,4.1,76
P00053,Adidas Jacket,Clothing,Adidas,101.48,3.3,31
P00054,OReilly Machine Learning Book,Books,OReilly,173.94,4.4,39
P00055,Penguin Python Guide,Books,Penguin,28.52,2.0,61
P00056,Adidas T-Shirt,Clothing,Adidas,340.76,2.7,73
P00057,Uniqlo Jeans,Clothing,Uniqlo,248.41,4.9,62
P00058,Sony Laptop,Electronics,Sony,104.0,4.6,9
P00059,Adidas Sneakers,Clothing,Adidas,286.81,4.5,7
P00060,Pearson Machine Learning Book,Books,Pearson,49.88,2.4,94
P00061,Whirlpool Coffee Maker,Home & Garden,Whirlpool,151.5,1.9,43
P00062,KitchenAid Desk,Home & Garden,KitchenAid,168.73,4.1,45
P00063,Philips Coffee Maker,Home & Garden,Philips,260.23,1.2,68
P00064,Ikea Desk,Home & Garden,Ikea,356.94,1.9,68
P00065,Sony Monitor,Electronics,Sony,278.64,4.9,71
P00066,Samsung Tablet,Electronics,Samsung,53.34,3.6,93
P00067,Samsung Monitor,Electronics,Samsung,340.77,3.2,92
P00068,Puma Jeans,Clothing,Puma,208.32,4.8,96
P00069,HP Monitor,Electronics,HP,234.3,3.6,40
P00070,Sony Tablet,Electronics,Sony,461.52,3.6,68
P00071,HP Monitor,Electronics,HP,44.07,3.8,77
P00072,KitchenAid Desk,Home & Garden,KitchenAid,423.75,3.2,47
P00073,Philips Air Purifier,Home & Garden,Philips,334.02,3.4,73
P00074,Penguin Python Guide,Books,Penguin,22.66,2.2,43
P00075,Apple Headphones,Electronics,Apple,98.53,4.6,91
P00076,Whirlpool Lamp,Home & Garden,Whirlpool,316.62,1.4,28
P00077,Dyson Coffee Maker,Home & Garden,Dyson,358.89,2.5,85
P00078,Pearson SQL Fundamentals,Books,Pearson,363.5,2.4,52
P00079,Puma Sneakers,Clothing,Puma,447.31,2.6,32
P00080,Dell Monitor,Electronics,Dell,162.99,2.5,68
P00081,HarperCollins Data Science Handbook,Books,HarperCollins,111.81,2.6,46
P00082,Dell Tablet,Electronics,Dell,146.88,4.5,24
P00083,Apple Smartphone,Electronics,Apple,75.86,4.1,55
P00084,OReilly Python Guide,Books,OReilly,140.92,1.7,94
P00085,Philips Air Purifier,Home & Garden,Philips,166.07,2.7,97
P00086,Samsung Smartphone,Electronics,Samsung,302.72,3.0,37
P00087,Penguin Python Guide,Books,Penguin,421.76,2.3,1
P00088,Uniqlo Sneakers,Clothing,Uniqlo,445.45,1.2,55
P00089,Adidas Jeans,Clothing,Adidas,475.09,4.6,30
P00090,Whirlpool Coffee Maker,Home & Garden,Whirlpool,240.43,3.3,58
P00091,Pearson Machine Learning Book,Books,Pearson,20.6,4.8,91
P00092,Puma Jacket,Clothing,Puma,62.12,4.6,18
P00093,HP Monitor,Electronics,HP,169.76,3.0,7
P00094,Samsung Smartphone,Electronics,Samsung,489.91,3.9,26
P00095,Dell Laptop,Electronics,Dell,454.08,2.7,4
P00096,Puma Jacket,Clothing,Puma,201.77,1.1,68
P00097,Dell Tablet,Electronics,Dell,212.05,2.7,92
P00098,Uniqlo Hoodie,Clothing,Uniqlo,121.87,3.1,91
P00099,KitchenAid Lamp,Home & Garden,KitchenAid,114.52,2.5,36
P00100,Penguin Data Science Handbook,Books,Penguin,29.78,2.2,95
