order_id,user_id,order_date,order_status,total_amount
O00000001,U01082,2025-10-30T07:22:57,completed,2638.15
O00000002,U01017,2026-02-12T06:40:53,pending,2315.23
O00000003,U01047,2025-12-28T20:06:36,pending,24.94
O00000004,U01010,2025-12-02T13:45:19,pending,368.53
O00000005,U01043,2025-02-19T07:03:18,pending,509.5
O00000006,U01057,2026-03-05T08:24:42,pending,28.24
O00000007,U01082,2026-04-29T23:07:08,pending,2733.94
O00000008,U01061,2026-04-24T18:21:49,pending,2186.43
O00000009,U01001,2025-01-02T04:15:35,completed,2475.33
O00000010,U01027,2025-03-16T21:00:19,pending,2238.58
O00000011,U01050,2026-04-03T02:13:59,completed,2566.49
O00000012,U01081,2025-03-02T02:41:41,completed,2564.57
O00000013,U01008,2025-02-09T12:05:17,completed,2605.0
O00000014,U01059,2025-12-30T13:56:30,pending,1886.02
O00000015,U01085,2025-09-27T11:40:59,pending,120.94
O00000016,U01062,2026-03-12T07:08:39,pending,73.28
O00000017,U01026,2025-06-07T12:23:33,completed,2816.07
O00000018,U01023,2025-06-01T23:44:49,pending,1168.42
O00000019,U01062,2026-03-12T17:38:27,pending,1020.25
O00000020,U01089,2026-01-16T08:53:29,completed,2068.08
O00000021,U01018,2026-01-19T23:47:33,pending,2906.15
O00000022,U01071,2025-10-12T09:53:21,pending,1351.96
O00000023,U01038,2025-03-08T17:42:44,completed,283.04
O00000024,U01084,2025-06-04T16:52:58,pending,344.89
O00000025,U01053,2026-03-04T16:20:47,pending,1070.35
O00000026,U01003,2025-03-27T07:22:51,completed,2333.17
O00000027,U01012,2026-02-22T10:09:44,pending,271.37
O00000028,U01028,2025-05-29T16:28:30,pending,2226.19
O00000029,U01023,2026-02-23T18:39:09,pending,1971.07
O00000030,U01066,2025-06-10T13:52:25,completed,172.39
O00000031,U01033,2026-03-14T20:18:47,pending,2707.33
O00000032,U01013,2025-01-15T10:58:25,pending,2545.66
O00000033,U01060,2025-01-24T16:04:27,pending,70.22
O00000034,U01090,2025-06-03T20:03:17,pending,181.9
O00000035,U01088,2025-06-23T11:02:58,completed,737.55
O00000036,U01062,2025-08-02T19:36:45,completed,2161.45
O00000037,U01097,2025-07-08T12:34:15,completed,789.41
O00000038,U01080,2025-01-02T02:21:10,pending,2671.52
O00000039,U01078,2025-02-03T08:18:49,completed,2675.54
O00000040,U01037,2025-11-08T01:57:32,completed,1346.46
O00000041,U01090,2025-07-17T01:32:50,pending,1343.45
O00000042,U01068,2025-09-29T03:45:16,completed,2802.58
O00000043,U01055,2025-01-09T18:52:56,pending,2835.39
O00000044,U01026,2025-12-14T23:48:07,pending,183.44
O00000045,U01060,2025-03-20T08:35:20,completed,66.21
O00000046,U01062,2025-10-17T11:31:37,completed,612.5
O00000047,U01013,2026-04-29T10:30:57,pending,327.5
O00000048,U01049,2025-02-02T12:14:00,completed,2189.17
O00000049,U01032,2025-07-16T04:22:53,pending,1109.74
O00000050,U01040,2025-04-16T23:23:23,pending,1371.02
O00000051,U01046,2025-01-08T15:02:50,completed,518.12
O00000052,U01038,2026-04-29T22:38:04,pending,2087.27
O00000053,U01002,2025-01-20T08:07:46,completed,2270.68
O00000054,U01028,2026-04-01T20:49:00,pending,2302.09
O00000055,U01027,2025-05-01T15:00:22,completed,1034.26
O00000056,U01005,2025-11-29T21:08:06,pending,1503.64
O00000057,U01011,2025-06-03T01:40:19,completed,1016.49
O00000058,U01059,2025-02-15T22:48:57,completed,1220.47
O00000059,U01027,2025-10-07T14:02:27,completed,392.34
O00000060,U01050,2026-04-16T09:56:28,completed,852.51
O00000061,U01075,2025-06-29T08:55:56,pending,520.82
O00000062,U01059,2025-06-11T06:21:18,pending,880.63
O00000063,U01042,2026-04-24T04:39:17,completed,303.47
O00000064,U01026,2025-04-29T05:05:21,completed,1790.22
O00000065,U01040,2025-10-21T04:17:59,completed,420.1
O00000066,U01081,2025-10-04T12:40:15,completed,344.54
O00000067,U01029,2026-02-17T02:50:00,pending,313.9
O00000068,U01095,2025-06-28T00:51:01,pending,205.66
O00000069,U01059,2025-09-06T22:17:07,completed,2083.47
O00000070,U01028,2026-03-28T16:25:45,completed,2994.79
O00000071,U01043,2025-08-09T09:58:45,pending,668.41
O00000072,U01015,2026-02-28T22:13:08,pending,731.37
O00000073,U01000,2025-06-27T07:17:53,completed,1222.4
O00000074,U01080,2025-08-15T21:52:03,pending,2265.41
O00000075,U01013,2025-06-06T03:07:40,completed,596.45
O00000076,U01001,2025-07-07T17:46:05,completed,174.99
O00000077,U01099,2025-07-06T11:54:30,pending,1939.4
O00000078,U01028,2025-08-25T02:35:51,pending,2527.07
O00000079,U01008,2026-02-23T10:45:21,completed,1270.23
O00000080,U01007,2025-07-08T22:17:08,completed,2348.45
O00000081,U01035,2025-04-21T17:47:16,pending,466.96
O00000082,U01063,2025-04-06T08:20:25,completed,1612.39
O00000083,U01051,2025-07-01T09:04:16,pending,2534.6
O00000084,U01044,2025-12-26T16:49:15,pending,1247.25
O00000085,U01081,2025-10-08T16:08:18,completed,680.31
O00000086,U01046,2025-03-17T02:19:12,completed,1457.66
O00000087,U01098,2025-03-03T07:43:47,completed,1118.26
O00000088,U01098,2025-01-12T11:53:28,pending,2873.76
O00000089,U01084,2025-01-21T21:51:23,pending,1794.86
O00000090,U01063,2026-01-09T09:12:29,pending,557.38
O00000091,U01029,2025-09-18T18:19:43,completed,404.44
O00000092,U01032,2026-04-14T16:36:50,pending,841.29
O00000093,U01039,2026-03-27T07:24:39,pending,1012.44
O00000094,U01003,2025-04-27T02:00:50,pending,1545.52
O00000095,U01025,2026-03-26T22:18:25,pending,1579.74
O00000096,U01033,2025-12-01T17:23:18,pending,109.32
O00000097,U01008,2025-08-28T22:11:33,completed,826.27
O00000098,U01020,2026-04-17T14:02:43,pending,2677.64
O00000099,U01080,2025-01-20T15:19:18,completed,2076.02
O00000100,U01020,2025-08-17T11:47:03,completed,1724.62
