order_id,user_id,order_date,order_status,total_amount
O00000001,U003285,2025-05-25T06:57:15,completed,1299.62
O00000002,U001473,2025-07-21T16:39:35,completed,437.93
O00000003,U004618,2025-07-28T11:49:29,pending,356.28
O00000004,U003992,2025-12-31T05:26:47,pending,264.86
O00000005,U003009,2026-01-27T19:30:49,completed,425.75
O00000006,U001654,2025-10-14T16:40:57,pending,324.53
O00000007,U002063,2025-05-07T01:31:14,pending,372.37
O00000008,U003663,2025-11-11T10:28:16,pending,423.19
O00000009,U003079,2025-12-21T15:38:03,pending,314.7
O00000010,U003148,2025-04-25T15:34:53,pending,252.5
O00000011,U002790,2025-10-12T12:25:06,pending,875.15
O00000012,U003209,2025-07-23T15:52:11,pending,322.2
O00000013,U003801,2025-06-05T06:26:30,pending,291.55
O00000014,,2025-10-30T02:46:04,cancelled,280.06
O00000015,U000547,2026-04-18T01:19:40,pending,83.27
O00000016,U002466,2026-04-17T02:55:07,completed,383.81
O00000017,U000990,2025-07-11T16:34:20,completed,2516.02
O00000018,U004470,2025-02-04T16:04:40,pending,2930.12
O00000019,U000899,2026-02-25T18:40:24,completed,45.69
O00000020,U004426,2025-04-16T23:39:52,completed,122.79
O00000021,U004679,2025-07-19T12:40:54,completed,78.52
O00000022,U003544,2025-03-22T15:45:58,cancelled,452.88
O00000023,,2025-07-31T03:04:13,completed,97.34
O00000024,U001811,2025-06-30T23:31:24,cancelled,425.99
O00000025,U004890,2025-10-06T17:46:57,completed,1521.62
O00000026,U002210,2025-07-19T18:24:40,completed,2769.69
O00000027,U003063,2026-02-04T12:21:26,pending,171.46
O00000028,U003968,2025-09-06T11:13:55,completed,117.21
O00000029,U000672,2025-06-29T01:42:53,completed,457.64
O00000030,U003932,2025-11-08T21:05:14,pending,412.68
O00000031,U000677,2025-11-20T17:24:18,completed,272.67
O00000032,U003642,2025-11-27T03:57:15,completed,371.85
O00000033,U004362,2025-12-21T23:59:38,completed,88.94
O00000034,U000045,2025-11-09T16:26:11,completed,1371.21
O00000035,U001320,2025-04-25T05:28:25,pending,2236.44
O00000036,U003876,2025-10-05T07:33:16,completed,464.08
O00000037,U003849,2025-12-29T08:41:48,cancelled,245.87
O00000038,U001035,2026-04-05T20:42:37,pending,2080.51
O00000039,U004844,2026-04-01T07:14:02,pending,296.21
O00000040,,2025-09-05T23:50:42,cancelled,473.41
O00000041,,2025-04-26T00:08:44,completed,100.35
O00000042,U002109,2025-05-19T08:25:38,cancelled,264.98
O00000043,U000215,2025-10-11T07:40:51,completed,1199.19
O00000044,U002315,2025-11-22T22:53:36,pending,2208.48
O00000045,U003503,2025-07-11T11:36:42,cancelled,96.26
