product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Nike Sneakers,Clothing,Nike,273.1,3.2,59
P00002,Uniqlo Sneakers,Clothing,Uniqlo,446.8,2.1,45
P00003,Sony Tablet,Electronics,Sony,475.59,2.4,74
P00004,KitchenAid Air Purifier,Home & Garden,KitchenAid,111.53,4.7,69
P00005,Ikea Vacuum,Home & Garden,Ikea,307.08,1.6,26
P00006,KitchenAid Desk,Home & Garden,KitchenAid,13.06,1.3,81
P00007,Dell Tablet,Electronics,Dell,393.64,1.2,35
P00008,Sony Monitor,Electronics,Sony,407.26,3.9,56
P00009,Uniqlo Jacket,Clothing,Uniqlo,216.58,1.1,63
P00010,Pearson Data Science Handbook,Books,Pearson,253.27,1.3,3
P00011,Levis T-Shirt,Clothing,Levis,429.67,1.2,100
P00012,Philips Vacuum,Home & Garden,Philips,261.08,2.2,73
P00013,Pearson Python Guide,Books,Pearson,241.76,2.6,100
P00014,HP Laptop,Electronics,HP,424.21,4.7,68
P00015,Sony Smartphone,Electronics,Sony,388.3,1.5,57
P00016,Levis T-Shirt,Clothing,Levis,40.94,3.5,44
P00017,Apple Laptop,Electronics,Apple,53.42,3.8,18
P00018,Uniqlo Sneakers,Clothing,Uniqlo,247.4,3.5,34
P00019,KitchenAid Air Purifier,Home & Garden,KitchenAid,240.55,1.4,67
P00020,Samsung Headphones,Electronics,Samsung,464.43,1.1,71
P00021,Apple Tablet,Electronics,Apple,396.47,4.0,2
P00022,Sony Laptop,Electronics,Sony,435.05,2.7,67
P00023,KitchenAid Desk,Home & Garden,KitchenAid,16.77,3.4,40
P00024,OReilly Python Guide,Books,OReilly,458.94,2.0,87
P00025,KitchenAid Desk,Home & Garden,KitchenAid,272.87,3.2,59
P00026,Pearson SQL Fundamentals,Books,Pearson,243.2,1.4,76
P00027,KitchenAid Vacuum,Home & Garden,KitchenAid,406.59,4.7,87
P00028,Samsung Monitor,Electronics,Samsung,456.54,2.9,55
P00029,OReilly Data Science Handbook,Books,OReilly,186.26,2.4,6
P00030,Adidas Sneakers,Clothing,Adidas,92.86,3.2,71
P00031,Samsung Monitor,Electronics,Samsung,319.97,4.5,20
P00032,OReilly SQL Fundamentals,Books,OReilly,143.73,3.7,48
P00033,Penguin Machine Learning Book,Books,Penguin,427.05,3.4,70
P00034,Dyson Vacuum,Home & Garden,Dyson,19.58,4.6,70
P00035,Pearson Python Guide,Books,Pearson,219.58,4.4,67
P00036,Ikea Coffee Maker,Home & Garden,Ikea,67.06,2.7,78
P00037,Philips Vacuum,Home & Garden,Philips,392.28,4.9,68
P00038,Whirlpool Coffee Maker,Home & Garden,Whirlpool,390.97,4.6,93
P00039,OReilly Data Science Handbook,Books,OReilly,293.24,2.5,48
P00040,Whirlpool Vacuum,Home & Garden,Whirlpool,189.67,5.0,12
P00041,Adidas T-Shirt,Clothing,Adidas,292.33,4.5,67
P00042,Adidas Jacket,Clothing,Adidas,118.95,4.7,97
P00043,OReilly Python Guide,Books,OReilly,482.74,2.6,29
P00044,OReilly Data Science Handbook,Books,OReilly,134.14,1.8,12
P00045,Whirlpool Air Purifier,Home & Garden,Whirlpool,156.98,3.0,66
P00046,HP Laptop,Electronics,HP,408.93,4.9,0
P00047,HP Headphones,Electronics,HP,350.79,4.5,69
P00048,Apple Tablet,Electronics,Apple,29.98,2.6,75
P00049,KitchenAid Vacuum,Home & Garden,KitchenAid,382.26,3.5,51
P00050,Whirlpool Air Purifier,Home & Garden,Whirlpool,352.07,2.2,95
P00051,HP Tablet,Electronics,HP,107.94,2.3,89
P00052,Nike Jacket,Clothing,Nike,72.38,4.6,2
P00053,Puma Jacket,Clothing,Puma,414.62,3.4,9
P00054,OReilly Data Science Handbook,Books,OReilly,451.66,2.2,43
P00055,Apple Tablet,Electronics,Apple,288.67,1.6,97
P00056,Adidas Hoodie,Clothing,Adidas,233.67,3.6,33
P00057,Nike Sneakers,Clothing,Nike,188.83,3.1,13
P00058,Whirlpool Vacuum,Home & Garden,Whirlpool,218.75,3.5,57
P00059,Penguin Data Science Handbook,Books,Penguin,413.81,1.6,32
P00060,Levis Jeans,Clothing,Levis,471.46,2.5,78
P00061,Levis Jeans,Clothing,Levis,430.93,4.7,91
P00062,HP Monitor,Electronics,HP,419.44,4.6,84
P00063,KitchenAid Lamp,Home & Garden,KitchenAid,459.11,3.4,27
P00064,HarperCollins Machine Learning Book,Books,HarperCollins,209.56,4.0,80
P00065,OReilly Python Guide,Books,OReilly,16.4,4.7,5
P00066,KitchenAid Vacuum,Home & Garden,KitchenAid,335.86,4.9,97
P00067,Whirlpool Air Purifier,Home & Garden,Whirlpool,428.14,4.9,60
P00068,OReilly Python Guide,Books,OReilly,447.02,1.3,48
P00069,HP Headphones,Electronics,HP,23.74,2.6,67
P00070,Sony Headphones,Electronics,Sony,108.64,1.3,59
