product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,HarperCollins Machine Learning Book,Books,HarperCollins,103.55,2.4,8,-0.9933557103809082,0
P00002,Ikea Lamp,Home & Garden,Ikea,182.75,3.3,58,-0.40936844018697083,3
P00003,Ikea Coffee Maker,Home & Garden,Ikea,498.43,3.2,64,1.918322234747653,3
P00004,KitchenAid Desk,Home & Garden,KitchenAid,470.93,1.3,39,1.7155488770414247,3
P00005,OReilly Machine Learning Book,Books,OReilly,350.87,3.7,100,0.8302772651792512,0
P00006,Adidas Sneakers,Clothing,Adidas,35.62,2.0,52,-1.4942427717985116,1
P00007,HP Headphones,Electronics,HP,391.2,4.2,35,1.1276536112262396,2
P00008,Philips Lamp,Home & Garden,Philips,120.34,3.7,13,-0.8695533585304511,3
P00009,OReilly Data Science Handbook,Books,OReilly,270.94,4.8,22,0.2409072840352937,0
P00010,Whirlpool Desk,Home & Garden,Whirlpool,316.31,1.3,59,0.5754464563673511,3
P00011,OReilly SQL Fundamentals,Books,OReilly,58.51,2.0,33,-1.325461602420491,0
P00012,OReilly Python Guide,Books,OReilly,406.67,2.1,64,1.241722841906798,0
P00013,HP Laptop,Electronics,HP,323.32,1.9,61,0.6271352286408296,2
P00014,Puma Hoodie,Clothing,Puma,268.0,4.2,52,0.21922896870233693,1
P00015,Levis Jeans,Clothing,Levis,436.22,1.3,25,1.4596120317329453,1
P00016,OReilly Python Guide,Books,OReilly,306.55,1.3,71,0.5034803483232498,0
P00017,Ikea Air Purifier,Home & Garden,Ikea,45.95,2.9,30,-1.4180737250674085,3
P00018,Samsung Monitor,Electronics,Samsung,405.9,1.6,15,1.2360451878910235,2
P00019,Puma T-Shirt,Clothing,Puma,386.39,4.6,82,1.0921867075692593,1
P00020,Penguin Machine Learning Book,Books,Penguin,391.7,2.0,15,1.131340399548171,0
P00021,Whirlpool Air Purifier,Home & Garden,Whirlpool,307.57,2.1,86,0.5110013964999898,3
P00022,Philips Desk,Home & Garden,Philips,22.91,2.4,57,-1.5879609309420084,3
P00023,Whirlpool Desk,Home & Garden,Whirlpool,164.11,4.0,18,-0.5468119088285742,3
P00024,Sony Laptop,Electronics,Sony,304.87,4.8,17,0.4910927395615602,2
P00025,OReilly Python Guide,Books,OReilly,260.98,1.3,94,0.16746646066241988,0
P00026,OReilly Python Guide,Books,OReilly,219.16,2.1,40,-0.14089651458392455,0
P00027,Adidas Jacket,Clothing,Adidas,42.45,4.9,7,-1.4438812433209285,1
P00028,Whirlpool Lamp,Home & Garden,Whirlpool,146.63,2.0,94,-0.6757020285632969,3
P00029,Dyson Lamp,Home & Garden,Dyson,315.31,1.9,41,0.5680728797234883,3
P00030,HarperCollins SQL Fundamentals,Books,HarperCollins,238.44,4.6,2,0.0012660431097511558,0
P00031,Apple Headphones,Electronics,Apple,238.96,2.4,19,0.005100302964559912,2
P00032,Whirlpool Vacuum,Home & Garden,Whirlpool,157.82,4.8,12,-0.5931917059184716,3
P00033,Philips Desk,Home & Garden,Philips,302.72,1.6,94,0.4752395497772552,3
P00034,KitchenAid Coffee Maker,Home & Garden,KitchenAid,406.0,3.5,87,1.23678254555541,3
P00035,Levis T-Shirt,Clothing,Levis,365.75,3.3,44,0.9399960856399303,1
P00036,Dell Smartphone,Electronics,Dell,43.3,1.2,26,-1.437613703173645,2
P00037,Nike Sneakers,Clothing,Nike,252.78,2.3,55,0.10700313218274442,1
P00038,Apple Monitor,Electronics,Apple,41.27,3.1,94,-1.4525820637606863,2
P00039,OReilly Machine Learning Book,Books,OReilly,231.73,3.9,4,-0.04821065617056861,0
P00040,Ikea Vacuum,Home & Garden,Ikea,13.01,1.6,29,-1.6609593397162505,3
P00041,OReilly Python Guide,Books,OReilly,423.57,3.3,90,1.36633628718808,0
P00042,Whirlpool Air Purifier,Home & Garden,Whirlpool,426.64,4.2,34,1.388973167484739,3
P00043,Puma Jeans,Clothing,Puma,56.24,3.2,31,-1.3421996214020595,1
P00044,HarperCollins SQL Fundamentals,Books,HarperCollins,82.34,2.9,99,-1.1497492709972392,0
P00045,HP Smartphone,Electronics,HP,318.49,2.6,10,0.5915208534509722,2
P00046,Apple Monitor,Electronics,Apple,418.86,3.2,83,1.3316067411954862,2
P00047,Apple Tablet,Electronics,Apple,343.37,4.7,43,0.7749754403502798,2
P00048,HP Monitor,Electronics,HP,102.19,3.2,59,-1.003383774616562,2
P00049,Pearson SQL Fundamentals,Books,Pearson,209.04,4.9,39,-0.2155171102198166,0
P00050,Adidas Sneakers,Clothing,Adidas,393.4,3.7,15,1.143875479842738,1
P00051,Whirlpool Lamp,Home & Garden,Whirlpool,139.84,1.2,94,-0.7257686139751256,3
P00052,Apple Smartphone,Electronics,Apple,56.32,1.6,79,-1.3416097352705507,2
P00053,Penguin Python Guide,Books,Penguin,384.69,3.6,62,1.0796516272746925,0
P00054,Puma T-Shirt,Clothing,Puma,171.22,3.4,16,-0.49438577889070945,1
P00055,Adidas Jacket,Clothing,Adidas,153.54,3.2,15,-0.6247506139542046,1
