order_id,user_id,order_date,order_status,total_amount
O00000001,U01017,2025-07-28T17:23:34,pending,54.53
O00000002,U01056,2026-03-18T14:40:30,completed,2709.09
O00000003,U01067,2025-09-04T01:14:56,completed,2490.7
O00000004,U01020,2025-10-16T15:36:48,completed,1664.24
O00000005,U01099,2025-10-30T10:48:44,completed,230.91
O00000006,U01018,2025-08-19T04:40:06,pending,1685.87
O00000007,U01046,2025-02-25T08:25:07,completed,2244.89
O00000008,U01072,2026-04-27T02:42:27,completed,811.33
O00000009,U01041,2025-05-10T17:12:56,completed,1961.11
O00000010,U01065,2026-03-01T05:26:54,pending,1000.29
O00000011,U01092,2025-07-07T00:56:07,completed,41.0
O00000012,U01069,2025-06-23T07:28:22,pending,23.23
O00000013,U01076,2025-04-06T04:11:37,completed,2813.43
O00000014,U01022,2026-01-07T03:56:19,pending,1477.61
O00000015,U01002,2025-07-07T21:52:42,completed,2087.04
O00000016,U01089,2025-04-14T12:04:55,completed,2299.31
O00000017,U01093,2025-01-09T22:02:03,pending,1031.41
O00000018,U01052,2026-04-05T05:32:00,completed,494.6
O00000019,U01059,2025-05-18T04:16:23,pending,1480.76
O00000020,U01052,2025-03-09T15:43:56,pending,2562.07
