review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000005,O00000005,P000041,U01033,4,"Value for money, satisfied with purchase.",2025-06-11T18:17:21
R00000009,O00000009,P000010,U01095,5,Exceeded my expectations!,2026-02-12T17:27:01
R00000015,O00000015,P000055,U01030,2,Color was different from images.,2025-12-27T01:11:51
R00000016,O00000016,P000033,U01069,5,Fast shipping and good packaging,2025-09-06T01:27:38
R00000021,O00000021,P000091,U01080,1,"Terrible quality, returned immediately.",2025-11-02T09:25:19
R00000022,O00000022,P000089,U01050,5,Exceeded my expectations!,2025-08-10T08:12:57
R00000023,O00000023,P000056,U01068,2,"Not as expected, quality is poor.",2025-03-16T19:15:01
R00000024,O00000024,P000039,U01086,5,Highly recommend this brand,2025-06-15T23:14:18
R00000025,O00000025,P000041,U01049,5,Exceeded my expectations!,2025-08-09T19:35:28
R00000028,O00000028,P000020,U01001,4,"Value for money, satisfied with purchase.",2026-03-14T16:43:52
R00000031,O00000031,P000004,U01058,2,Color was different from images.,2025-10-04T00:49:41
R00000032,O00000032,P000019,U01048,4,Good product will buy again,2026-02-10T08:32:54
R00000033,O00000033,P000085,U01099,3,Decent product but overpriced.,2025-10-09T09:32:12
R00000036,O00000036,P000041,U01012,5,Fast shipping and good packaging,2025-05-05T10:47:10
R00000038,O00000038,P000008,U01065,5,Exceeded my expectations!,2025-01-18T12:50:33
R00000041,O00000041,P000086,U01060,5,Exceeded my expectations!,2026-01-09T13:45:01
R00000043,O00000043,P000009,U01083,5,Exceeded my expectations!,2025-02-14T15:50:56
R00000045,O00000045,P000050,U01029,4,Good product will buy again,2025-03-07T23:08:47
R00000046,O00000046,P000038,U01036,5,Highly recommend this brand,2025-05-12T05:27:42
R00000049,O00000049,P000044,U01068,5,Highly recommend this brand,2025-12-02T10:19:29
R00000050,O00000050,P000060,U01056,1,"Terrible quality, returned immediately.",2026-01-15T23:46:43
R00000051,O00000051,P000009,U01097,5,Exceeded my expectations!,2025-10-14T13:34:44
R00000052,O00000052,P000012,U01075,3,Decent product but overpriced.,2025-06-04T19:06:00
R00000053,O00000053,P000070,U01081,2,Color was different from images.,2025-01-21T19:06:59
R00000054,O00000054,P000034,U01034,1,"Terrible quality, returned immediately.",2025-02-10T19:32:27
R00000056,O00000056,P000018,U01021,4,"Value for money, satisfied with purchase.",2025-07-28T16:04:20
R00000057,O00000057,P000005,U01098,2,"Not as expected, quality is poor.",2025-09-18T19:22:35
R00000058,O00000058,P000099,U01088,5,Fast shipping and good packaging,2025-08-16T13:04:52
R00000060,O00000060,P000070,U01099,5,Highly recommend this brand,2025-05-15T11:45:40
R00000062,O00000062,P000007,U01076,1,"Terrible quality, returned immediately.",2025-04-22T12:11:10
R00000068,O00000068,P000093,U01009,5,Exceeded my expectations!,2026-04-15T08:02:25
R00000069,O00000069,P000065,U01099,2,"Not as expected, quality is poor.",2025-04-10T04:13:17
R00000073,O00000073,P000084,U01070,5,Exceeded my expectations!,2025-02-14T17:17:43
R00000074,O00000074,P000089,U01037,5,Highly recommend this brand,2026-04-05T03:04:52
R00000075,O00000075,P000043,U01060,5,Exceeded my expectations!,2025-05-10T18:42:50
R00000076,O00000076,P000056,U01014,5,Highly recommend this brand,2025-03-29T07:47:29
R00000077,O00000077,P000043,U01017,4,Good product will buy again,2025-02-19T19:04:14
R00000080,O00000080,P000019,U01053,3,Decent product but overpriced.,2025-04-29T06:04:17
R00000082,O00000082,P000056,U01006,1,Not good wont buy at all,2025-10-19T00:42:52
R00000083,O00000083,P000049,U01019,5,Fast shipping and good packaging,2026-03-01T10:28:46
R00000087,O00000087,P000083,U01098,1,"Terrible quality, returned immediately.",2025-04-30T06:05:27
R00000089,O00000089,P000011,U01003,4,Good product will buy again,2025-06-02T21:27:34
R00000090,O00000090,P000032,U01072,5,Exceeded my expectations!,2026-03-10T02:21:03
R00000093,O00000093,P000058,U01003,3,Decent product but overpriced.,2025-07-16T10:27:23
R00000095,O00000095,P000026,U01076,4,"Value for money, satisfied with purchase.",2025-05-14T19:48:13
R00000096,O00000096,P000047,U01081,3,Decent product but overpriced.,2026-03-29T16:09:09
R00000097,O00000097,P000073,U01059,3,Decent product but overpriced.,2026-03-25T00:11:44
R00000098,O00000098,P000019,U01047,5,Highly recommend this brand,2026-03-28T21:56:48
R00000099,O00000099,P000098,U01091,1,"Terrible quality, returned immediately.",2025-09-22T07:44:31
R00000100,O00000100,P000049,U01072,5,Exceeded my expectations!,2025-09-29T15:38:20
