product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Adidas Sneakers,Clothing,Adidas,278.33,2.1,90
P00002,Pearson Data Science Handbook,Books,Pearson,69.41,3.6,12
P00003,Philips Vacuum,Home & Garden,Philips,332.49,1.6,21
P00004,Apple Tablet,Electronics,Apple,90.19,3.3,44
P00005,Philips Vacuum,,Philips,12.31,4.9,46
P00006,Levis Hoodie,Clothing,Levis,345.3,2.9,95
P00007,OReilly SQL Fundamentals,,OReilly,403.33,3.4,12
P00008,KitchenAid Desk,Home & Garden,KitchenAid,417.95,4.7,48
P00009,Ikea Desk,Home & Garden,Ikea,103.91,2.0,20
P00010,HarperCollins Python Guide,,HarperCollins,,2.2,55
P00011,Adidas Sneakers,Clothing,Adidas,399.81,1.7,37
P00012,Dell Laptop,Electronics,Dell,109.87,3.1,19
P00013,Levis Hoodie,Clothing,Levis,195.7,3.0,99
P00014,Uniqlo Sneakers,Clothing,Uniqlo,411.93,3.4,44
P00015,HP Tablet,Electronics,HP,169.46,1.5,31
P00016,Philips Desk,Home & Garden,Philips,432.4,2.9,95
P00017,Puma Sneakers,Clothing,Puma,,2.3,98
P00018,Apple Headphones,Electronics,Apple,420.21,5.0,42
P00019,Uniqlo Sneakers,Clothing,Uniqlo,241.58,1.8,61
P00020,Whirlpool Lamp,Home & Garden,Whirlpool,264.91,4.7,50
P00021,HarperCollins Python Guide,Books,HarperCollins,306.13,2.2,84
P00022,Levis Hoodie,Clothing,Levis,,2.5,78
P00023,HarperCollins Machine Learning Book,Books,HarperCollins,414.67,3.8,84
P00024,Sony Smartphone,Electronics,Sony,104.6,2.2,54
P00025,Dell Smartphone,Electronics,Dell,387.44,4.3,33
P00026,Philips Coffee Maker,Home & Garden,Philips,73.34,2.3,21
P00027,Samsung Laptop,Electronics,Samsung,32.46,1.7,17
P00028,Dell Laptop,Electronics,Dell,196.58,4.0,85
P00029,HP Monitor,Electronics,HP,166.38,3.8,100
P00030,Nike Jacket,Clothing,Nike,416.96,3.6,6
P00031,HarperCollins Machine Learning Book,Books,HarperCollins,16.66,2.5,82
P00032,KitchenAid Coffee Maker,,KitchenAid,180.07,1.1,54
P00033,Dyson Vacuum,Home & Garden,Dyson,,3.3,32
P00034,OReilly Machine Learning Book,Books,OReilly,329.14,3.7,22
P00035,HP Headphones,Electronics,HP,208.12,2.5,3
P00036,OReilly Machine Learning Book,Books,OReilly,,1.2,91
P00037,Samsung Tablet,Electronics,Samsung,423.23,2.6,25
P00038,Uniqlo Jacket,Clothing,Uniqlo,367.01,4.7,49
P00039,Samsung Headphones,Electronics,Samsung,314.45,2.3,43
P00040,Apple Monitor,Electronics,Apple,465.53,4.5,71
P00041,Pearson Python Guide,Books,Pearson,476.86,1.8,77
P00042,HP Headphones,Electronics,HP,31.45,4.3,12
P00043,Puma Sneakers,Clothing,Puma,112.05,4.9,89
P00044,Adidas Sneakers,Clothing,Adidas,36.91,5.0,45
P00045,Ikea Air Purifier,Home & Garden,Ikea,439.26,1.3,98
P00046,Whirlpool Coffee Maker,Home & Garden,Whirlpool,312.35,2.6,51
P00047,HarperCollins Machine Learning Book,Books,HarperCollins,97.94,4.9,99
P00048,Apple Tablet,,Apple,106.46,4.7,92
P00049,KitchenAid Air Purifier,Home & Garden,KitchenAid,212.61,4.8,99
P00050,Dyson Air Purifier,Home & Garden,Dyson,187.23,3.4,9
P00051,HP Smartphone,Electronics,HP,167.9,1.3,0
P00052,Pearson Machine Learning Book,Books,Pearson,49.17,4.9,91
P00053,Dell Headphones,Electronics,Dell,177.49,3.3,42
P00054,KitchenAid Air Purifier,Home & Garden,KitchenAid,177.45,3.8,20
P00055,OReilly SQL Fundamentals,Books,OReilly,37.19,3.1,8
P00056,Levis T-Shirt,Clothing,Levis,54.62,1.2,58
P00057,Adidas Jeans,,Adidas,434.02,4.5,51
P00058,HP Laptop,Electronics,HP,480.68,2.4,55
P00059,Samsung Laptop,Electronics,Samsung,50.03,2.0,75
P00060,Sony Tablet,Electronics,Sony,259.15,2.4,71
P00061,HP Headphones,Electronics,HP,210.01,4.6,86
P00062,Puma Jacket,Clothing,Puma,101.77,2.5,68
P00063,Sony Monitor,Electronics,Sony,166.38,3.3,75
P00064,HP Monitor,Electronics,HP,126.99,2.7,29
P00065,KitchenAid Coffee Maker,Home & Garden,KitchenAid,465.28,2.1,42
P00066,Puma Jeans,Clothing,Puma,290.91,3.8,40
P00067,Nike T-Shirt,Clothing,Nike,129.53,3.1,0
P00068,Whirlpool Lamp,Home & Garden,Whirlpool,398.84,2.0,34
P00069,Adidas Jeans,Clothing,Adidas,340.57,3.8,50
P00070,Dell Tablet,Electronics,Dell,356.49,4.2,78
P00071,Samsung Smartphone,Electronics,Samsung,206.22,2.3,53
P00072,KitchenAid Vacuum,Home & Garden,KitchenAid,323.55,2.0,49
P00073,Philips Desk,Home & Garden,Philips,375.64,4.4,68
P00074,Puma Jeans,Clothing,Puma,158.97,2.2,37
P00075,Adidas Sneakers,Clothing,Adidas,371.07,4.3,1
P00076,Levis T-Shirt,Clothing,Levis,147.43,3.5,81
P00077,HarperCollins Machine Learning Book,Books,HarperCollins,373.16,4.4,92
P00078,Adidas Hoodie,Clothing,Adidas,153.55,2.4,90
P00079,KitchenAid Vacuum,Home & Garden,KitchenAid,,4.6,15
