product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Penguin Machine Learning Book,Books,Penguin,393.75,1.9,41,0.8219602765720203,0
P00002,Pearson Data Science Handbook,Books,Pearson,496.38,2.0,45,1.5178696243633116,0
P00003,Levis Sneakers,Clothing,Levis,443.02,4.8,89,1.1560482972840627,1
P00004,Adidas Jeans,Clothing,Adidas,430.72,4.3,41,1.0726449553973547,1
P00005,Pearson Data Science Handbook,Books,Pearson,228.79,2.3,22,-0.29659381104029037,0
P00006,Sony Laptop,Electronics,Sony,220.0,3.3,5,-0.3561966870715234,2
P00007,HarperCollins SQL Fundamentals,Books,HarperCollins,152.76,1.8,5,-0.8121349560521961,0
P00008,Samsung Laptop,Electronics,Samsung,379.14,2.7,61,0.7228933802334178,2
P00009,Nike T-Shirt,Clothing,Nike,94.85,2.4,46,-1.2048087388700242,1
P00010,OReilly SQL Fundamentals,Books,OReilly,499.82,1.3,73,1.541195437053578,0
P00011,Penguin Machine Learning Book,Books,Penguin,432.44,1.2,75,1.0843078617424877,0
P00012,Uniqlo T-Shirt,Clothing,Uniqlo,292.85,1.6,52,0.13778164272089205,1
P00013,Apple Tablet,Electronics,Apple,14.03,1.6,39,-1.7528297219012254,2
P00014,Dell Monitor,Electronics,Dell,33.77,4.6,17,-1.6189775293123125,2
P00015,Ikea Desk,Home & Garden,Ikea,238.82,4.0,28,-0.2285827932253566,3
P00016,Apple Headphones,Electronics,Apple,119.81,3.6,81,-1.035560981675533,2
P00017,Dell Monitor,Electronics,Dell,150.61,4.8,75,-0.8267135889836125,2
P00018,Adidas Sneakers,Clothing,Adidas,142.42,1.9,93,-0.8822480093130551,1
P00019,Dyson Air Purifier,Home & Garden,Dyson,442.27,2.2,4,1.1509627276568244,3
P00020,Pearson Machine Learning Book,Books,Pearson,30.87,1.9,35,-1.6386417318709676,0
P00021,Philips Lamp,Home & Garden,Philips,17.52,2.7,15,-1.7291648712358096,3
P00022,Penguin Data Science Handbook,Books,Penguin,85.12,2.0,56,-1.2707855288340626,0
P00023,Pearson Python Guide,Books,Pearson,251.32,3.5,39,-0.1438232994380513,0
P00024,Philips Desk,Home & Garden,Philips,379.94,2.3,36,0.7283179878358054,3
P00025,Apple Tablet,Electronics,Apple,95.32,4.5,20,-1.2016217819036215,2
P00026,Dyson Desk,Home & Garden,Dyson,417.07,3.0,96,0.980087588181617,3
P00027,OReilly SQL Fundamentals,Books,OReilly,379.92,2.3,43,0.7281823726457458,0
P00028,Puma Sneakers,Clothing,Puma,485.71,3.5,14,1.4455189204664678,1
P00029,Puma Hoodie,Clothing,Puma,14.93,1.6,50,-1.7467270383485392,1
P00030,Dyson Vacuum,Home & Garden,Dyson,122.11,2.6,59,-1.0199652348186685,3
P00031,Pearson Machine Learning Book,Books,Pearson,253.94,2.4,46,-0.12605770954023207,0
P00032,HP Tablet,Electronics,HP,435.97,1.8,24,1.1082439427880229,2
P00033,KitchenAid Desk,Home & Garden,KitchenAid,250.89,4.4,99,-0.14673902602433464,3
P00034,Samsung Tablet,Electronics,Samsung,88.29,3.5,55,-1.2492905212096017,2
P00035,Pearson SQL Fundamentals,Books,Pearson,36.13,2.4,95,-1.6029749368852695,0
P00036,Dell Tablet,Electronics,Dell,50.28,2.6,33,-1.5070271899180399,2
P00037,Whirlpool Air Purifier,Home & Garden,Whirlpool,178.39,3.3,51,-0.6383440899907054,3
P00038,Puma T-Shirt,Clothing,Puma,76.85,3.3,75,-1.3268624099237438,1
P00039,Nike Hoodie,Clothing,Nike,422.58,4.8,10,1.017449573043061,1
P00040,Dell Monitor,Electronics,Dell,272.47,3.3,58,-0.0004102359499304929,2
P00041,Nike Jeans,Clothing,Nike,179.86,3.7,77,-0.6283763735213181,1
P00042,Philips Lamp,Home & Garden,Philips,390.12,1.9,73,0.7973461195761868,3
P00043,Apple Monitor,Electronics,Apple,341.52,2.3,78,0.4678012077311437,2
P00044,Ikea Vacuum,Home & Garden,Ikea,481.57,2.8,33,1.4174465761241124,3
P00045,Levis Sneakers,Clothing,Levis,249.31,1.3,96,-0.15745262603904991,1
P00046,Apple Laptop,Electronics,Apple,287.17,1.1,83,0.09926692874394047,2
P00047,Samsung Laptop,Electronics,Samsung,203.41,2.2,72,-0.46868948722603504,2
P00048,Whirlpool Lamp,Home & Garden,Whirlpool,265.18,1.0,77,-0.049841972726687084,3
P00049,Philips Desk,Home & Garden,Philips,252.56,4.4,26,-0.13541515765435055,3
P00050,Whirlpool Coffee Maker,Home & Garden,Whirlpool,328.95,2.0,13,0.3825670607786295,3
P00051,Dell Smartphone,Electronics,Dell,274.8,4.4,6,0.015388933692023108,2
P00052,KitchenAid Coffee Maker,Home & Garden,KitchenAid,484.76,3.5,68,1.4390771989386326,3
P00053,Uniqlo Sneakers,Clothing,Uniqlo,189.99,3.5,64,-0.5596872797560859,1
P00054,Dyson Desk,Home & Garden,Dyson,415.15,2.7,63,0.9670685299358868,3
P00055,Uniqlo Sneakers,Clothing,Uniqlo,181.04,4.7,52,-0.6203750773077966,1
P00056,Apple Tablet,Electronics,Apple,431.75,4.1,71,1.0796291376854283,2
P00057,Whirlpool Desk,Home & Garden,Whirlpool,402.07,4.7,79,0.8783761956368507,3
P00058,OReilly Data Science Handbook,Books,OReilly,347.06,3.5,33,0.5053666153776776,0
