order_id,user_id,order_date,order_status,total_amount
O00000001,U01049,2026-01-12T00:10:03,pending,1313.45
O00000002,U01026,2025-05-20T12:58:12,pending,738.39
O00000003,U01009,2026-01-28T11:26:19,pending,448.74
O00000004,U01092,2025-03-16T07:08:58,pending,315.5
O00000005,U01000,2025-11-27T19:13:13,completed,1822.68
O00000006,U01091,2025-07-24T07:02:21,completed,1155.39
O00000007,U01059,2025-06-19T15:43:37,completed,2623.15
O00000008,U01080,2025-09-13T12:17:49,pending,2992.36
O00000009,U01099,2025-12-17T20:18:15,completed,1491.63
O00000010,U01081,2025-02-20T16:59:46,pending,2960.7
O00000011,U01061,2025-09-08T10:50:55,pending,1829.98
O00000012,U01063,2025-11-15T20:55:03,pending,1284.76
O00000013,U01003,2025-11-08T09:26:00,completed,711.47
O00000014,U01035,2026-04-24T07:57:22,completed,327.21
O00000015,U01021,2025-08-05T22:04:07,completed,793.73
O00000016,U01028,2025-10-18T23:12:10,completed,85.39
O00000017,U01069,2026-03-04T14:33:21,completed,467.05
O00000018,U01094,2025-01-12T15:58:16,pending,2573.0
O00000019,U01067,2025-09-26T17:59:55,pending,962.05
O00000020,U01014,2025-08-26T06:09:56,completed,2407.64
O00000021,U01039,2025-03-20T12:59:58,completed,2299.39
O00000022,U01014,2025-04-19T03:11:10,completed,1834.68
O00000023,U01038,2026-04-06T08:09:02,completed,1846.6
O00000024,U01021,2026-03-30T01:11:16,completed,1555.84
O00000025,U01093,2025-07-16T05:10:37,pending,2355.2
O00000026,U01073,2025-02-21T01:52:41,pending,1638.79
O00000027,U01016,2025-01-28T08:17:55,pending,677.55
O00000028,U01058,2025-10-16T02:02:31,pending,248.76
O00000029,U01044,2026-04-03T03:20:47,completed,1037.6
O00000030,U01012,2025-05-26T22:30:42,pending,1685.53
O00000031,U01011,2025-05-08T14:59:17,completed,1390.37
O00000032,U01042,2026-01-20T11:15:52,pending,2425.2
O00000033,U01024,2025-10-08T21:51:33,completed,756.8
O00000034,U01017,2025-04-03T18:13:49,completed,2607.37
O00000035,U01037,2025-10-20T06:24:21,pending,1399.12
O00000036,U01031,2025-11-05T19:55:58,completed,2448.25
O00000037,U01029,2025-01-31T12:56:59,completed,1859.92
O00000038,U01091,2026-02-27T16:22:24,pending,2425.07
O00000039,U01062,2026-02-22T17:19:18,pending,1296.41
O00000040,U01032,2025-12-13T16:07:04,pending,458.23
O00000041,U01002,2025-09-11T14:11:10,pending,456.17
O00000042,U01098,2025-06-15T15:11:36,pending,2936.95
O00000043,U01088,2025-07-07T23:20:47,completed,1218.27
O00000044,U01029,2025-03-02T18:26:43,pending,1265.82
O00000045,U01075,2025-06-01T17:18:23,completed,866.17
O00000046,U01058,2025-08-24T08:12:39,completed,1262.27
O00000047,U01046,2025-01-14T23:37:38,completed,283.78
O00000048,U01071,2025-02-26T11:02:55,completed,645.2
O00000049,U01091,2025-04-19T15:01:29,pending,1304.0
O00000050,U01016,2026-02-19T23:46:46,completed,2091.92
O00000051,U01062,2026-01-24T17:33:28,completed,54.96
O00000052,U01049,2025-01-15T13:51:45,pending,1017.99
O00000053,U01096,2025-09-07T23:19:53,pending,1484.92
O00000054,U01080,2025-05-18T15:51:19,completed,2311.13
O00000055,U01057,2025-08-02T09:03:17,pending,2916.05
O00000056,U01058,2025-10-30T12:32:40,pending,2817.64
O00000057,U01022,2025-04-23T03:17:00,pending,1653.53
O00000058,U01041,2025-03-17T14:35:07,pending,565.99
O00000059,U01052,2025-09-02T14:22:27,completed,2650.71
O00000060,U01055,2025-11-10T12:37:17,completed,1898.67
O00000061,U01058,2025-01-26T20:14:11,pending,2574.72
O00000062,U01022,2025-02-07T16:26:04,pending,2393.91
O00000063,U01066,2025-12-08T01:36:00,completed,905.6
O00000064,U01096,2025-04-07T20:49:44,completed,616.51
O00000065,U01056,2025-02-14T09:14:40,completed,2865.27
O00000066,U01030,2025-10-23T06:22:43,completed,2432.99
O00000067,U01011,2026-04-26T00:07:19,completed,2803.17
O00000068,U01084,2025-09-22T11:50:28,completed,1437.94
O00000069,U01083,2025-07-31T20:09:47,completed,519.16
O00000070,U01070,2026-03-02T10:09:29,completed,2926.97
O00000071,U01073,2025-01-29T21:30:53,pending,1153.9
O00000072,U01051,2025-07-28T05:48:55,pending,1854.61
O00000073,U01060,2026-02-17T08:41:33,completed,1080.66
O00000074,U01036,2025-06-17T14:29:03,pending,2119.24
O00000075,U01053,2025-07-15T07:03:34,pending,1949.31
O00000076,U01092,2025-12-26T23:49:02,completed,1156.65
O00000077,U01042,2026-01-26T02:07:29,completed,2847.06
O00000078,U01088,2026-03-31T03:52:13,pending,51.48
O00000079,U01057,2025-01-25T19:54:15,pending,1757.03
O00000080,U01033,2026-04-10T07:07:15,pending,1780.42
O00000081,U01075,2026-03-01T17:58:08,pending,300.2
O00000082,U01020,2025-12-17T19:07:17,pending,1964.89
O00000083,U01040,2025-10-20T07:35:58,completed,2168.02
O00000084,U01080,2026-04-05T06:10:06,completed,757.23
O00000085,U01022,2026-03-02T21:16:13,completed,1773.72
O00000086,U01013,2025-12-02T13:33:48,pending,1844.46
O00000087,U01093,2025-01-03T21:16:38,completed,2231.28
O00000088,U01003,2025-08-27T23:50:05,completed,1544.36
O00000089,U01096,2025-01-26T04:23:41,pending,816.45
O00000090,U01026,2025-05-25T11:28:46,pending,555.75
O00000091,U01073,2025-09-07T12:17:54,completed,2126.51
O00000092,U01067,2025-05-30T21:18:01,pending,864.27
O00000093,U01015,2025-10-31T08:56:31,pending,2395.93
O00000094,U01008,2025-12-03T10:00:29,completed,1079.63
O00000095,U01050,2025-02-14T06:11:19,pending,2725.12
O00000096,U01050,2026-02-06T14:11:22,pending,1557.71
O00000097,U01047,2025-07-19T04:49:36,completed,2996.56
O00000098,U01008,2026-04-05T22:16:06,pending,579.38
O00000099,U01098,2026-04-24T06:20:16,pending,1033.87
O00000100,U01005,2025-03-29T16:33:38,completed,2967.76
