product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Whirlpool Desk,Home & Garden,Whirlpool,107.76,4.4,52
P00002,Uniqlo T-Shirt,Clothing,Uniqlo,358.82,1.3,60
P00003,Pearson Data Science Handbook,Books,Pearson,18.54,1.8,15
P00004,Dell Headphones,Electronics,Dell,499.77,3.9,32
P00005,Pearson Data Science Handbook,Books,Pearson,48.28,4.0,39
P00006,Pearson Python Guide,Books,Pearson,101.79,4.0,8
P00007,Philips Lamp,Home & Garden,Philips,79.59,4.9,29
P00008,OReilly Python Guide,Books,OReilly,50.41,3.6,51
P00009,OReilly Data Science Handbook,Books,OReilly,173.31,4.4,82
P00010,Dell Tablet,Electronics,Dell,98.32,2.4,83
P00011,Dell Laptop,Electronics,Dell,70.4,1.7,65
P00012,Levis Hoodie,Clothing,Levis,387.34,2.9,15
P00013,Pearson Data Science Handbook,Books,Pearson,349.96,1.3,83
P00014,Levis Jeans,Clothing,Levis,349.57,4.2,55
P00015,HP Smartphone,Electronics,HP,290.06,3.0,70
P00016,Samsung Monitor,Electronics,Samsung,267.27,1.5,68
P00017,Penguin Python Guide,Books,Penguin,116.3,3.7,60
P00018,Whirlpool Desk,Home & Garden,Whirlpool,50.72,3.5,8
P00019,KitchenAid Coffee Maker,Home & Garden,KitchenAid,140.52,1.8,81
P00020,HP Tablet,Electronics,HP,257.83,2.5,74
P00021,Philips Vacuum,Home & Garden,Philips,151.39,3.3,11
P00022,Adidas Jacket,Clothing,Adidas,143.62,2.6,44
P00023,Ikea Desk,Home & Garden,Ikea,167.71,4.9,36
P00024,Pearson SQL Fundamentals,Books,Pearson,420.68,3.1,98
P00025,Apple Headphones,Electronics,Apple,189.71,1.9,94
P00026,Uniqlo Sneakers,Clothing,Uniqlo,486.28,3.4,43
P00027,Penguin SQL Fundamentals,Books,Penguin,409.69,1.6,88
P00028,Sony Tablet,Electronics,Sony,237.78,1.3,14
P00029,Ikea Vacuum,Home & Garden,Ikea,77.52,4.5,23
P00030,Philips Desk,Home & Garden,Philips,334.91,2.6,43
P00031,Dyson Coffee Maker,Home & Garden,Dyson,183.96,3.5,80
P00032,KitchenAid Lamp,Home & Garden,KitchenAid,387.39,1.6,83
P00033,Nike Sneakers,Clothing,Nike,20.88,2.4,63
P00034,Levis Jacket,Clothing,Levis,441.23,1.6,17
P00035,Adidas Jacket,Clothing,Adidas,230.72,3.7,21
P00036,Dell Headphones,Electronics,Dell,30.27,3.3,57
