review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000063,U01079,1,Not good wont buy at all,2025-09-04T09:32:09
R00000003,O00000003,P000040,U01096,5,Highly recommend this brand,2025-07-27T20:20:39
R00000004,O00000004,P000051,U01055,5,Highly recommend this brand,2025-12-02T07:12:21
R00000005,O00000005,P000010,U01015,5,Fast shipping and good packaging,2025-09-07T06:35:13
R00000006,O00000006,P000046,U01025,1,Not good wont buy at all,2025-01-21T11:15:37
R00000008,O00000008,P000075,U01079,5,Exceeded my expectations!,2025-08-20T01:47:13
R00000009,O00000009,P000067,U01060,4,"Value for money, satisfied with purchase.",2025-08-08T14:41:55
R00000011,O00000011,P000066,U01081,5,Fast shipping and good packaging,2025-11-23T13:52:19
R00000013,O00000013,P000005,U01074,4,Good product will buy again,2025-10-09T11:09:22
R00000019,O00000019,P000003,U01003,5,Fast shipping and good packaging,2026-03-31T12:09:49
R00000020,O00000020,P000038,U01080,1,"Terrible quality, returned immediately.",2025-04-26T13:58:48
R00000023,O00000023,P000015,U01009,2,"Not as expected, quality is poor.",2026-03-13T03:37:07
R00000024,O00000024,P000025,U01086,2,"Not as expected, quality is poor.",2025-02-23T09:37:32
R00000026,O00000026,P000097,U01009,5,Highly recommend this brand,2025-12-07T01:49:35
R00000027,O00000027,P000072,U01007,4,"Value for money, satisfied with purchase.",2025-02-25T06:09:34
R00000028,O00000028,P000021,U01094,2,Color was different from images.,2025-11-01T14:47:17
R00000029,O00000029,P000075,U01011,4,Good product will buy again,2025-02-11T11:28:16
R00000030,O00000030,P000049,U01095,3,Decent product but overpriced.,2025-06-14T01:04:24
R00000032,O00000032,P000009,U01081,2,"Not as expected, quality is poor.",2025-08-17T17:30:09
R00000033,O00000033,P000010,U01089,2,Color was different from images.,2025-03-01T05:29:19
R00000037,O00000037,P000052,U01034,3,Decent product but overpriced.,2025-02-03T14:26:45
R00000038,O00000038,P000037,U01073,5,Highly recommend this brand,2025-01-20T14:09:44
R00000039,O00000039,P000072,U01094,4,"Value for money, satisfied with purchase.",2025-02-01T03:51:42
R00000041,O00000041,P000080,U01023,4,"Value for money, satisfied with purchase.",2025-06-29T03:19:23
R00000042,O00000042,P000043,U01061,2,Color was different from images.,2025-12-06T21:35:27
R00000046,O00000046,P000091,U01018,4,Good product will buy again,2026-01-06T03:04:27
R00000052,O00000052,P000096,U01091,1,Not good wont buy at all,2026-03-10T14:48:44
R00000056,O00000056,P000097,U01047,5,Exceeded my expectations!,2025-06-14T23:13:59
R00000057,O00000057,P000024,U01049,5,Highly recommend this brand,2025-12-13T07:00:25
R00000058,O00000058,P000028,U01046,2,"Not as expected, quality is poor.",2026-01-12T01:06:29
R00000060,O00000060,P000074,U01072,5,Exceeded my expectations!,2025-06-28T01:47:02
R00000062,O00000062,P000078,U01055,2,"Not as expected, quality is poor.",2025-09-17T03:04:43
R00000063,O00000063,P000048,U01019,3,Decent product but overpriced.,2025-07-07T20:47:07
R00000070,O00000070,P000072,U01090,5,Highly recommend this brand,2025-10-02T23:04:39
R00000071,O00000071,P000081,U01038,5,Fast shipping and good packaging,2026-02-12T10:41:18
R00000073,O00000073,P000004,U01097,5,Fast shipping and good packaging,2025-11-13T22:19:06
R00000075,O00000075,P000038,U01075,5,Exceeded my expectations!,2025-02-20T09:34:39
R00000077,O00000077,P000069,U01024,5,Fast shipping and good packaging,2025-08-28T14:15:44
R00000078,O00000078,P000048,U01097,5,Exceeded my expectations!,2025-05-07T12:46:16
R00000083,O00000083,P000088,U01056,5,Fast shipping and good packaging,2025-07-11T12:45:54
R00000085,O00000085,P000039,U01086,4,"Value for money, satisfied with purchase.",2025-01-02T12:18:10
R00000087,O00000087,P000055,U01069,5,Exceeded my expectations!,2025-06-28T15:47:50
R00000088,O00000088,P000005,U01062,1,Not good wont buy at all,2026-02-23T18:46:35
R00000089,O00000089,P000071,U01016,2,Color was different from images.,2026-02-04T09:56:25
R00000092,O00000092,P000048,U01053,2,Color was different from images.,2025-12-07T05:56:34
R00000093,O00000093,P000028,U01018,2,Color was different from images.,2026-04-25T16:34:43
R00000094,O00000094,P000069,U01092,1,Not good wont buy at all,2025-02-13T04:28:23
R00000100,O00000100,P000051,U01009,5,Fast shipping and good packaging,2025-05-24T18:05:15
