review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000003,O00000003,P000049,U01024,4,"Value for money, satisfied with purchase.",2025-04-24T20:34:41
R00000004,O00000004,P000055,U01044,2,Color was different from images.,2026-02-10T14:37:52
R00000006,O00000006,P000018,U01090,1,Not good wont buy at all,2025-04-20T05:34:53
R00000007,O00000007,P000021,U01082,2,Color was different from images.,2025-06-30T19:19:45
R00000009,O00000009,P000083,U01012,1,"Terrible quality, returned immediately.",2026-03-27T10:27:16
R00000017,O00000017,P000009,U01054,2,"Not as expected, quality is poor.",2025-09-07T15:59:13
R00000018,O00000018,P000044,U01021,2,"Not as expected, quality is poor.",2025-03-05T15:57:28
R00000021,O00000021,P000026,U01093,2,Color was different from images.,2025-01-03T19:11:13
R00000024,O00000024,P000085,U01090,4,"Value for money, satisfied with purchase.",2025-07-28T10:25:11
R00000025,O00000025,P000006,U01076,3,Decent product but overpriced.,2025-04-21T00:42:21
R00000026,O00000026,P000071,U01056,1,"Terrible quality, returned immediately.",2025-11-23T06:21:36
R00000027,O00000027,P000022,U01055,1,Not good wont buy at all,2026-03-30T01:15:27
R00000030,O00000030,P000017,U01053,2,"Not as expected, quality is poor.",2025-11-06T23:17:21
R00000034,O00000034,P000079,U01089,1,Not good wont buy at all,2025-11-26T06:12:23
R00000035,O00000035,P000030,U01001,1,Not good wont buy at all,2025-09-22T16:29:27
R00000037,O00000037,P000062,U01014,5,Fast shipping and good packaging,2025-12-06T08:07:39
R00000039,O00000039,P000067,U01039,5,Highly recommend this brand,2025-01-31T06:11:46
R00000042,O00000042,P000062,U01085,3,Decent product but overpriced.,2025-05-19T03:10:46
R00000044,O00000044,P000024,U01015,3,Decent product but overpriced.,2025-04-10T20:42:33
R00000045,O00000045,P000079,U01098,5,Highly recommend this brand,2025-08-15T04:19:46
R00000046,O00000046,P000002,U01051,1,"Terrible quality, returned immediately.",2025-07-22T11:53:30
R00000048,O00000048,P000053,U01098,4,Good product will buy again,2025-11-22T03:38:42
R00000049,O00000049,P000047,U01068,4,Good product will buy again,2025-10-09T04:51:57
R00000051,O00000051,P000072,U01007,5,Highly recommend this brand,2026-01-29T10:26:33
R00000053,O00000053,P000076,U01091,2,"Not as expected, quality is poor.",2025-11-09T01:00:29
R00000054,O00000054,P000039,U01002,2,Color was different from images.,2025-12-29T02:23:31
R00000055,O00000055,P000016,U01031,4,Good product will buy again,2025-10-20T22:45:01
R00000058,O00000058,P000029,U01047,1,Not good wont buy at all,2025-02-23T22:09:33
R00000059,O00000059,P000064,U01090,1,"Terrible quality, returned immediately.",2026-04-27T00:31:43
R00000060,O00000060,P000053,U01004,2,"Not as expected, quality is poor.",2025-11-07T12:13:15
R00000063,O00000063,P000064,U01068,1,"Terrible quality, returned immediately.",2025-11-16T13:45:35
R00000067,O00000067,P000067,U01078,2,Color was different from images.,2026-02-26T08:45:37
R00000068,O00000068,P000004,U01097,1,"Terrible quality, returned immediately.",2026-04-06T21:42:10
R00000070,O00000070,P000068,U01035,4,"Value for money, satisfied with purchase.",2026-01-26T20:15:20
R00000071,O00000071,P000041,U01041,5,Fast shipping and good packaging,2025-01-20T16:21:12
R00000072,O00000072,P000062,U01074,1,"Terrible quality, returned immediately.",2026-01-27T07:23:32
R00000073,O00000073,P000056,U01007,1,Not good wont buy at all,2025-09-05T05:05:32
R00000080,O00000080,P000066,U01063,5,Highly recommend this brand,2025-05-29T15:39:36
R00000083,O00000083,P000049,U01063,2,"Not as expected, quality is poor.",2026-03-29T04:33:32
R00000087,O00000087,P000036,U01081,5,Highly recommend this brand,2026-03-27T21:27:42
R00000088,O00000088,P000048,U01009,2,Color was different from images.,2025-06-24T06:05:33
R00000089,O00000089,P000025,U01054,4,Good product will buy again,2025-06-28T14:19:18
R00000091,O00000091,P000097,U01091,2,Color was different from images.,2026-01-26T01:21:15
R00000095,O00000095,P000005,U01086,5,Exceeded my expectations!,2026-02-12T22:30:00
R00000099,O00000099,P000081,U01062,4,Good product will buy again,2025-03-11T06:47:38
