product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Penguin Machine Learning Book,Books,Penguin,40.53,3.4,49
P00002,Dyson Desk,Home & Garden,Dyson,247.33,1.4,40
P00003,Philips Air Purifier,Home & Garden,Philips,281.95,3.7,7
P00004,Dell Laptop,Electronics,Dell,415.39,2.0,46
P00005,OReilly SQL Fundamentals,Books,OReilly,273.1,2.2,75
P00006,Puma Sneakers,Clothing,Puma,99.31,1.1,29
P00007,HarperCollins Machine Learning Book,Books,HarperCollins,201.42,4.3,74
P00008,Nike Jeans,Clothing,Nike,101.23,4.3,75
P00009,Adidas Jacket,Clothing,Adidas,329.22,1.7,84
P00010,Puma Jeans,Clothing,Puma,294.73,1.6,61
P00011,KitchenAid Coffee Maker,Home & Garden,KitchenAid,302.78,4.8,58
P00012,Nike Hoodie,Clothing,Nike,115.8,1.5,36
P00013,Samsung Laptop,Electronics,Samsung,431.26,3.1,5
P00014,Pearson Python Guide,Books,Pearson,41.76,4.4,92
P00015,Puma T-Shirt,Clothing,Puma,267.6,1.1,11
P00016,Ikea Air Purifier,Home & Garden,Ikea,198.59,1.5,3
P00017,Penguin Python Guide,Books,Penguin,48.47,1.5,21
P00018,Levis Jacket,Clothing,Levis,320.84,5.0,47
P00019,Nike Hoodie,Clothing,Nike,188.33,1.8,55
P00020,Ikea Lamp,Home & Garden,Ikea,246.37,2.7,23
P00021,Penguin Machine Learning Book,Books,Penguin,45.13,1.6,61
P00022,Whirlpool Desk,Home & Garden,Whirlpool,400.76,2.5,82
P00023,Levis Sneakers,Clothing,Levis,402.09,1.9,43
P00024,Adidas Jacket,Clothing,Adidas,62.87,3.6,46
P00025,HP Tablet,Electronics,HP,357.13,4.3,27
P00026,Pearson Data Science Handbook,Books,Pearson,473.18,3.1,59
P00027,Puma T-Shirt,Clothing,Puma,408.72,3.1,95
P00028,Puma Jeans,Clothing,Puma,445.82,3.9,95
P00029,Pearson Machine Learning Book,Books,Pearson,24.24,2.7,18
P00030,KitchenAid Coffee Maker,Home & Garden,KitchenAid,165.98,1.4,30
P00031,Apple Headphones,Electronics,Apple,449.55,4.9,60
P00032,Samsung Tablet,Electronics,Samsung,40.1,2.7,5
P00033,OReilly Python Guide,Books,OReilly,38.18,2.2,32
P00034,KitchenAid Vacuum,Home & Garden,KitchenAid,437.47,4.4,53
P00035,Dyson Air Purifier,Home & Garden,Dyson,226.22,2.7,99
P00036,Levis T-Shirt,Clothing,Levis,470.49,4.1,86
P00037,Samsung Monitor,Electronics,Samsung,393.11,1.5,28
P00038,HP Laptop,Electronics,HP,238.85,2.3,75
P00039,Nike Jeans,Clothing,Nike,380.37,2.4,8
P00040,Pearson Python Guide,Books,Pearson,404.68,4.1,30
P00041,Whirlpool Air Purifier,Home & Garden,Whirlpool,220.96,4.2,7
P00042,HarperCollins Data Science Handbook,Books,HarperCollins,324.7,2.6,98
P00043,Adidas Jeans,Clothing,Adidas,45.53,3.4,34
P00044,Uniqlo Jeans,Clothing,Uniqlo,276.91,4.5,92
P00045,KitchenAid Desk,Home & Garden,KitchenAid,307.33,3.7,38
P00046,Dyson Coffee Maker,Home & Garden,Dyson,10.45,2.4,29
P00047,HP Monitor,Electronics,HP,62.34,1.6,10
P00048,HP Tablet,Electronics,HP,469.9,3.3,57
P00049,Dell Tablet,Electronics,Dell,206.41,1.4,13
P00050,KitchenAid Vacuum,Home & Garden,KitchenAid,39.43,1.7,88
P00051,Dyson Vacuum,Home & Garden,Dyson,187.44,1.4,83
P00052,Nike Sneakers,Clothing,Nike,273.83,4.3,77
P00053,Pearson Python Guide,Books,Pearson,122.46,4.9,5
P00054,Penguin SQL Fundamentals,Books,Penguin,186.95,1.9,12
P00055,HarperCollins Python Guide,Books,HarperCollins,96.22,1.7,50
P00056,Dell Monitor,Electronics,Dell,324.6,5.0,43
P00057,Pearson Data Science Handbook,Books,Pearson,188.19,2.0,1
P00058,Apple Tablet,Electronics,Apple,206.15,2.7,62
P00059,Uniqlo Jacket,Clothing,Uniqlo,472.79,4.3,92
P00060,Puma Hoodie,Clothing,Puma,184.15,4.0,38
P00061,Dell Headphones,Electronics,Dell,69.38,2.3,64
P00062,Levis Jacket,Clothing,Levis,390.37,3.2,78
