order_id,user_id,order_date,order_status,total_amount
O00000001,U01055,2026-01-11T21:07:56,pending,1249.27
O00000002,U01080,2025-07-27T14:36:53,completed,726.23
O00000003,U01081,2025-11-02T12:30:24,completed,671.05
O00000004,U01022,2025-12-02T19:45:52,pending,2482.99
O00000005,U01043,2026-01-15T16:16:55,completed,2793.92
O00000006,U01048,2025-12-08T14:28:03,pending,1743.13
O00000007,U01060,2026-03-24T20:30:40,pending,1826.84
O00000008,U01056,2025-07-02T13:48:54,completed,2023.03
O00000009,U01094,2025-01-27T02:29:52,pending,1374.34
O00000010,U01079,2026-01-17T21:26:45,pending,1069.11
O00000011,U01052,2025-08-03T06:46:52,completed,573.72
O00000012,U01021,2025-10-27T02:30:47,pending,1513.7
O00000013,U01059,2026-03-05T17:20:41,pending,2146.46
O00000014,U01016,2026-02-03T17:56:11,pending,2590.02
O00000015,U01095,2025-07-25T04:37:26,completed,2624.04
O00000016,U01085,2025-03-09T12:15:15,pending,964.24
O00000017,U01077,2026-01-25T12:28:58,completed,2878.54
O00000018,U01069,2025-06-08T06:03:12,completed,1160.41
O00000019,U01037,2025-10-09T09:02:38,completed,1290.43
O00000020,U01011,2025-01-19T03:19:02,pending,2268.67
O00000021,U01035,2026-02-27T15:30:41,completed,2600.09
O00000022,U01098,2025-09-20T05:47:25,completed,1426.54
O00000023,U01032,2026-04-13T00:15:07,completed,2385.51
O00000024,U01044,2025-03-24T13:12:44,pending,1207.32
O00000025,U01073,2025-08-31T10:40:05,pending,2626.8
O00000026,U01099,2025-07-31T04:07:24,completed,2994.61
O00000027,U01058,2025-04-17T04:33:01,completed,2710.91
O00000028,U01071,2025-07-02T20:56:20,completed,829.11
O00000029,U01083,2025-03-26T02:24:07,completed,2777.95
O00000030,U01046,2025-08-29T17:37:27,completed,2089.61
O00000031,U01071,2026-02-04T08:50:15,completed,170.45
O00000032,U01098,2025-04-08T10:41:59,pending,1546.59
O00000033,U01060,2026-02-01T00:29:33,pending,494.03
O00000034,U01074,2026-04-29T20:17:25,pending,2058.85
O00000035,U01092,2025-11-08T01:57:23,pending,1683.55
O00000036,U01089,2025-03-02T05:51:12,completed,2170.37
O00000037,U01098,2025-06-06T17:10:29,pending,2793.27
O00000038,U01088,2025-06-10T19:48:05,pending,2488.85
O00000039,U01087,2026-03-26T06:55:55,completed,1606.0
O00000040,U01070,2025-11-05T15:09:07,completed,984.04
O00000041,U01052,2025-10-11T15:26:03,pending,1848.22
O00000042,U01032,2025-03-19T01:05:50,completed,1257.7
O00000043,U01035,2025-10-01T16:32:31,completed,2024.43
O00000044,U01011,2026-04-09T01:05:33,completed,1047.53
O00000045,U01030,2026-01-06T00:14:47,completed,1267.41
O00000046,U01034,2025-08-20T00:09:09,completed,1684.02
O00000047,U01047,2025-12-20T02:14:19,completed,1984.86
O00000048,U01090,2025-03-03T14:08:12,pending,2257.38
O00000049,U01033,2025-10-10T09:04:29,completed,2154.61
O00000050,U01077,2025-04-09T00:41:22,completed,175.48
O00000051,U01070,2025-05-04T00:57:44,pending,1722.17
O00000052,U01081,2025-05-21T00:33:47,completed,227.68
O00000053,U01073,2025-12-28T03:30:27,pending,96.87
O00000054,U01026,2026-04-22T07:10:42,completed,188.69
O00000055,U01064,2025-11-17T11:01:38,pending,250.28
O00000056,U01010,2025-10-15T12:46:30,pending,1717.35
O00000057,U01044,2025-11-12T07:57:29,completed,1472.74
O00000058,U01067,2025-01-21T01:20:48,pending,1319.75
O00000059,U01073,2025-07-18T20:54:28,completed,1093.73
O00000060,U01038,2025-12-13T13:29:51,pending,1208.99
O00000061,U01015,2025-05-25T17:46:18,pending,22.18
O00000062,U01057,2025-11-01T17:34:31,completed,229.62
O00000063,U01006,2025-12-11T02:19:39,pending,201.34
O00000064,U01025,2025-12-01T10:20:37,pending,376.13
O00000065,U01031,2026-03-08T14:26:07,pending,2583.54
O00000066,U01051,2026-03-16T18:04:01,pending,2453.02
O00000067,U01005,2025-06-02T03:18:36,pending,2214.86
O00000068,U01021,2025-12-25T22:03:17,completed,2370.04
O00000069,U01090,2025-06-27T18:01:48,completed,152.67
O00000070,U01094,2025-08-02T09:30:54,completed,2139.32
O00000071,U01080,2025-10-19T14:55:14,pending,1829.59
O00000072,U01037,2025-02-10T09:16:27,completed,2776.77
O00000073,U01040,2025-11-18T00:37:10,pending,58.54
O00000074,U01022,2025-07-07T23:10:21,completed,2360.25
O00000075,U01073,2025-02-08T02:13:40,pending,2909.08
O00000076,U01061,2026-03-10T20:40:55,completed,2431.64
O00000077,U01033,2026-04-13T05:31:57,completed,2146.72
O00000078,U01007,2025-05-02T04:56:03,pending,2749.49
O00000079,U01080,2025-03-06T06:54:18,completed,2914.95
O00000080,U01072,2025-04-10T17:33:26,pending,827.31
O00000081,U01071,2025-11-20T23:58:36,completed,1077.44
O00000082,U01054,2026-04-21T00:19:48,pending,537.41
O00000083,U01034,2025-04-15T07:10:43,completed,429.53
O00000084,U01048,2025-07-08T06:05:05,completed,2301.88
O00000085,U01091,2025-11-27T14:12:10,completed,2504.43
O00000086,U01084,2026-02-07T01:56:45,pending,2289.6
O00000087,U01078,2025-06-26T01:42:42,pending,1774.69
O00000088,U01081,2026-04-12T18:15:42,completed,1123.44
O00000089,U01016,2026-04-17T17:48:08,pending,2861.11
O00000090,U01089,2025-03-01T10:07:00,pending,2799.26
O00000091,U01085,2025-06-02T18:23:06,completed,2546.72
O00000092,U01044,2025-06-10T22:51:59,pending,600.88
O00000093,U01001,2025-12-29T08:23:17,completed,2654.8
O00000094,U01087,2025-12-05T08:08:42,pending,2048.6
O00000095,U01060,2025-02-25T18:36:35,pending,1353.61
O00000096,U01084,2025-04-22T17:24:41,pending,415.31
O00000097,U01022,2025-06-27T03:15:12,pending,668.43
O00000098,U01066,2025-11-20T04:52:21,completed,273.14
O00000099,U01085,2025-05-12T09:45:03,completed,1378.2
O00000100,U01067,2026-02-03T14:33:39,completed,2873.56
