order_id,user_id,order_date,order_status,total_amount
O00000001,U01065,2025-12-11T21:41:08,pending,2108.98
O00000002,U01041,2025-02-23T17:37:14,pending,30.17
O00000003,U01098,2025-04-09T13:26:55,completed,2659.82
O00000004,U01070,2026-02-11T19:50:24,pending,2855.71
O00000005,U01056,2025-01-27T04:56:35,completed,703.96
O00000006,U01009,2025-07-09T00:07:00,pending,2955.18
O00000007,U01012,2025-11-25T06:06:25,completed,2046.59
O00000008,U01036,2025-04-16T10:31:36,completed,1882.82
O00000009,U01078,2025-10-21T08:33:57,completed,1867.1
O00000010,U01095,2025-01-10T00:55:14,pending,2258.8
O00000011,U01013,2025-12-25T21:19:10,pending,1453.15
O00000012,U01071,2026-02-17T00:22:28,pending,549.19
O00000013,U01065,2025-05-24T19:06:16,pending,1744.26
O00000014,U01003,2025-07-26T07:46:57,pending,762.39
O00000015,U01071,2026-04-05T17:08:03,pending,1004.82
O00000016,U01015,2025-10-22T16:54:48,completed,312.43
O00000017,U01011,2025-10-02T04:05:26,pending,1880.23
O00000018,U01017,2025-12-07T09:21:37,completed,622.2
O00000019,U01071,2025-09-05T11:21:32,pending,2815.76
O00000020,U01004,2025-03-13T04:03:35,completed,715.81
O00000021,U01079,2025-06-01T10:10:29,completed,66.59
O00000022,U01084,2025-07-31T08:09:39,pending,174.21
O00000023,U01080,2025-06-08T17:39:22,completed,970.67
O00000024,U01019,2025-10-03T22:15:26,completed,1158.32
O00000025,U01082,2025-07-06T12:03:38,pending,1478.6
O00000026,U01097,2025-03-07T16:39:33,completed,1070.5
O00000027,U01059,2025-01-09T23:19:30,pending,82.0
O00000028,U01008,2026-02-15T07:27:52,completed,2589.2
O00000029,U01052,2025-06-27T19:35:10,pending,1922.53
O00000030,U01064,2026-01-05T03:43:37,completed,292.96
O00000031,U01097,2026-01-04T21:34:37,pending,1706.71
O00000032,U01086,2025-04-29T07:51:51,pending,1309.45
O00000033,U01094,2026-04-15T15:18:17,completed,2046.24
O00000034,U01076,2025-03-19T03:33:48,completed,2041.95
O00000035,U01002,2025-07-21T19:21:54,pending,245.83
O00000036,U01077,2025-05-12T19:59:11,completed,1333.18
O00000037,U01076,2025-06-29T19:20:11,completed,41.32
O00000038,U01065,2025-09-28T00:57:15,pending,581.8
O00000039,U01094,2025-03-15T02:33:11,completed,865.36
O00000040,U01072,2026-03-03T09:03:50,pending,594.08
O00000041,U01064,2025-06-30T07:09:04,pending,780.18
O00000042,U01090,2026-03-05T06:10:04,pending,2665.59
O00000043,U01056,2025-01-30T08:16:29,completed,326.37
O00000044,U01012,2025-05-02T15:22:40,completed,2505.65
O00000045,U01044,2025-01-08T08:44:22,pending,1077.64
O00000046,U01024,2025-04-04T16:28:17,pending,294.63
O00000047,U01015,2026-02-17T16:30:00,pending,2502.34
O00000048,U01087,2025-03-21T20:58:57,completed,2668.67
O00000049,U01079,2025-09-25T08:26:25,completed,133.41
O00000050,U01031,2026-03-31T11:12:02,pending,2476.36
O00000051,U01079,2025-10-25T09:55:53,completed,923.68
O00000052,U01088,2025-10-20T00:31:22,pending,2888.63
O00000053,U01044,2026-04-02T05:57:22,pending,1685.59
O00000054,U01092,2025-03-14T19:21:29,completed,2788.94
O00000055,U01075,2026-02-17T23:13:49,pending,2300.74
O00000056,U01063,2025-09-03T17:08:03,pending,850.62
O00000057,U01082,2025-04-02T04:19:30,completed,2070.84
O00000058,U01004,2025-01-05T14:48:45,pending,2593.83
O00000059,U01031,2026-02-23T18:33:53,completed,2089.0
O00000060,U01003,2026-01-23T17:54:31,completed,1409.95
O00000061,U01033,2025-11-19T15:38:12,completed,102.75
O00000062,U01043,2026-01-21T01:59:22,pending,1994.92
O00000063,U01091,2026-02-20T23:32:55,completed,889.68
O00000064,U01071,2025-06-04T20:16:54,pending,573.91
O00000065,U01097,2025-10-30T08:28:02,completed,2065.53
O00000066,U01071,2025-06-21T07:12:17,completed,1189.59
O00000067,U01095,2025-10-11T06:20:16,pending,172.55
O00000068,U01074,2025-01-14T18:18:53,completed,1903.75
O00000069,U01060,2025-10-18T02:02:20,pending,892.0
O00000070,U01035,2025-05-17T05:29:47,pending,1165.35
O00000071,U01006,2025-07-17T09:39:38,pending,1635.56
O00000072,U01026,2025-02-05T21:19:33,completed,1001.83
O00000073,U01085,2026-03-30T04:15:54,completed,341.07
O00000074,U01033,2025-10-22T05:29:55,completed,2155.21
O00000075,U01010,2026-04-17T11:39:04,completed,186.22
O00000076,U01089,2025-12-24T23:30:02,pending,140.29
O00000077,U01025,2026-01-03T08:58:15,completed,1141.08
O00000078,U01039,2025-07-27T12:42:06,completed,391.32
O00000079,U01090,2025-04-10T07:54:13,completed,1078.78
O00000080,U01073,2026-04-27T06:15:57,pending,725.66
O00000081,U01024,2025-03-15T20:23:46,pending,2179.0
O00000082,U01061,2025-07-06T06:13:51,completed,2267.12
O00000083,U01034,2025-06-28T15:55:08,pending,2425.08
O00000084,U01035,2025-12-17T17:40:16,completed,92.19
O00000085,U01034,2025-12-23T12:03:01,completed,1061.95
O00000086,U01005,2025-11-28T19:47:25,pending,314.94
O00000087,U01063,2026-01-26T00:38:18,pending,2449.72
O00000088,U01077,2025-09-15T13:05:20,pending,556.03
O00000089,U01040,2025-09-23T03:09:41,completed,1940.47
O00000090,U01016,2025-08-30T00:06:27,completed,905.9
O00000091,U01028,2025-01-18T06:09:37,pending,2130.14
O00000092,U01045,2025-07-17T19:22:56,pending,976.67
O00000093,U01080,2026-01-20T19:31:22,pending,2832.96
O00000094,U01054,2025-03-06T23:30:43,pending,2211.57
O00000095,U01015,2025-01-08T09:43:36,completed,692.92
O00000096,U01010,2025-08-02T07:36:37,completed,265.47
O00000097,U01071,2025-09-30T01:16:40,completed,297.03
O00000098,U01023,2025-09-10T03:18:15,pending,2580.39
O00000099,U01027,2025-06-25T13:18:06,completed,1348.41
O00000100,U01092,2025-12-03T05:20:05,completed,2767.59
