product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Dell Headphones,Electronics,Dell,368.59,3.8,95,0.6390697547988794,2
P00002,Dell Headphones,Electronics,Dell,355.57,4.0,68,0.5433393217410006,2
P00003,OReilly Data Science Handbook,Books,OReilly,201.81,1.9,69,-0.5871915067520453,0
P00004,Pearson Data Science Handbook,Books,Pearson,311.65,4.6,13,0.22041454294668092,0
P00005,KitchenAid Vacuum,Home & Garden,KitchenAid,86.91,3.6,54,-1.4320015496360918,3
P00006,Dyson Desk,Home & Garden,Dyson,399.58,4.1,61,0.8669258316394068,3
P00007,Whirlpool Air Purifier,Home & Garden,Whirlpool,284.34,3.4,10,0.019615915695477163,3
P00008,Apple Laptop,Electronics,Apple,325.44,3.4,10,0.321806453228413,2
P00009,Pearson Data Science Handbook,Books,Pearson,233.39,4.4,36,-0.3549974148958384,0
P00010,Samsung Tablet,Electronics,Samsung,231.59,3.2,65,-0.3682320369775727,2
P00011,Penguin Python Guide,Books,Penguin,141.5,1.4,94,-1.03062487216838,0
P00012,KitchenAid Vacuum,Home & Garden,KitchenAid,359.48,2.9,93,0.5720878619296572,3
P00013,HP Monitor,Electronics,HP,297.59,1.3,90,0.11703743935268879,2
P00014,Adidas Jeans,Clothing,Adidas,439.69,4.9,43,1.1618373270273887,1
P00015,Dell Headphones,Electronics,Dell,151.85,3.6,93,-0.9545257951984071,2
P00016,Uniqlo Sneakers,Clothing,Uniqlo,351.65,3.5,24,0.5145172558741122,1
P00017,Ikea Air Purifier,Home & Garden,Ikea,39.38,2.7,61,-1.7814690982721122,3
P00018,Adidas Sneakers,Clothing,Adidas,424.56,3.4,84,1.0505929758625878,1
P00019,Penguin Python Guide,Books,Penguin,157.08,2.1,54,-0.9160718654831453,0
P00020,KitchenAid Desk,Home & Garden,KitchenAid,424.42,1.7,55,1.0495636163673419,3
P00021,Apple Smartphone,Electronics,Apple,58.12,4.6,37,-1.6436819772656104,2
P00022,HP Monitor,Electronics,HP,111.34,1.1,57,-1.252378317715663,2
P00023,Dell Smartphone,Electronics,Dell,192.21,4.4,8,-0.6577761578546288,2
P00024,Pearson Machine Learning Book,Books,Pearson,482.62,3.8,55,1.4774830636767544,0
P00025,Puma Jacket,Clothing,Puma,347.08,2.7,16,0.48091602092215324,1
P00026,Uniqlo T-Shirt,Clothing,Uniqlo,92.47,1.0,8,-1.3911212725391788,1
P00027,Puma Sneakers,Clothing,Puma,213.02,1.1,80,-0.5047692214541326,1
