order_id,user_id,order_date,order_status,total_amount
O00000001,U01007,2026-01-13T23:11:10,completed,2058.03
O00000002,U01019,2025-01-17T21:37:23,pending,1559.56
O00000003,U01045,2026-03-23T18:33:45,completed,348.07
O00000004,U01007,2025-09-17T23:07:50,pending,755.18
O00000005,U01029,2026-01-14T15:03:54,pending,252.77
O00000006,U01037,2025-12-23T11:36:04,completed,412.7
O00000007,U01012,2026-01-24T19:24:18,pending,1156.62
O00000008,U01062,2025-10-09T05:09:46,completed,2854.02
O00000009,U01074,2025-07-22T03:45:39,pending,1383.63
O00000010,U01082,2025-08-06T23:05:26,pending,1458.53
O00000011,U01054,2026-02-28T03:07:43,completed,37.5
O00000012,U01013,2025-12-17T14:54:42,completed,2845.98
O00000013,U01040,2025-07-31T15:37:18,pending,1711.51
O00000014,U01079,2026-02-03T18:35:36,pending,893.14
O00000015,U01009,2025-03-25T11:53:48,completed,678.69
O00000016,U01061,2025-10-17T01:59:54,completed,1416.83
O00000017,U01097,2025-11-18T11:58:15,completed,1468.18
O00000018,U01077,2025-03-12T11:15:06,completed,1944.98
O00000019,U01044,2025-12-24T13:29:09,completed,764.15
O00000020,U01094,2025-04-04T08:29:55,pending,2068.35
O00000021,U01054,2025-11-28T20:26:37,completed,561.45
O00000022,U01019,2025-08-03T22:09:21,completed,2467.56
O00000023,U01001,2025-05-13T10:11:30,completed,317.04
O00000024,U01029,2025-12-16T21:09:56,pending,2427.94
O00000025,U01027,2025-07-12T14:46:22,completed,2671.13
O00000026,U01010,2025-02-10T21:47:47,completed,2178.03
O00000027,U01043,2025-03-02T16:04:31,completed,1252.86
O00000028,U01002,2025-01-07T10:23:44,pending,742.61
O00000029,U01013,2026-01-02T06:36:59,completed,1868.16
O00000030,U01076,2025-09-18T05:56:28,completed,1406.57
O00000031,U01002,2026-02-06T21:42:33,pending,683.46
O00000032,U01025,2025-11-11T07:33:13,completed,2114.39
O00000033,U01041,2025-11-03T20:16:20,pending,828.87
O00000034,U01044,2025-09-25T06:26:51,pending,258.14
O00000035,U01006,2025-10-27T04:34:07,completed,1972.4
O00000036,U01053,2026-01-24T20:51:47,completed,1604.94
O00000037,U01099,2025-06-18T16:02:37,pending,2631.01
O00000038,U01095,2025-01-08T23:51:08,pending,1286.54
O00000039,U01044,2025-08-29T10:19:48,completed,2108.85
O00000040,U01006,2025-01-30T17:31:41,pending,663.59
