product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Dell Tablet,Electronics,Dell,57.09,1.4,11
P00002,OReilly SQL Fundamentals,Books,OReilly,474.37,1.2,82
P00003,Sony Smartphone,Electronics,Sony,238.38,3.7,84
P00004,HarperCollins Data Science Handbook,Books,HarperCollins,73.47,4.2,31
P00005,Adidas Jeans,Clothing,Adidas,334.29,4.8,35
P00006,Puma Jeans,Clothing,Puma,63.84,4.0,17
P00007,Pearson Data Science Handbook,Books,Pearson,436.41,4.8,82
P00008,Apple Monitor,Electronics,Apple,361.58,3.2,18
P00009,Apple Smartphone,Electronics,Apple,115.69,2.2,27
P00010,Pearson SQL Fundamentals,Books,Pearson,143.62,3.8,35
P00011,Whirlpool Desk,Home & Garden,Whirlpool,148.07,4.2,13
P00012,Sony Headphones,Electronics,Sony,38.25,4.1,0
P00013,Penguin SQL Fundamentals,Books,Penguin,213.97,4.6,12
P00014,HarperCollins Python Guide,Books,HarperCollins,69.85,1.6,15
P00015,HP Tablet,Electronics,HP,327.09,2.7,78
P00016,Penguin Python Guide,Books,Penguin,425.21,4.8,12
P00017,Dell Laptop,Electronics,Dell,191.36,4.0,71
P00018,Apple Tablet,Electronics,Apple,107.13,3.4,33
P00019,Puma Jacket,Clothing,Puma,380.86,4.6,26
P00020,Whirlpool Coffee Maker,Home & Garden,Whirlpool,339.43,2.3,55
P00021,Levis Hoodie,Clothing,Levis,399.83,1.3,41
P00022,Whirlpool Lamp,Home & Garden,Whirlpool,12.42,2.5,85
P00023,HarperCollins SQL Fundamentals,Books,HarperCollins,170.01,4.9,62
P00024,Samsung Monitor,Electronics,Samsung,174.04,4.5,78
P00025,Sony Tablet,Electronics,Sony,145.37,3.8,93
P00026,HP Tablet,Electronics,HP,366.03,2.4,12
P00027,Levis Sneakers,Clothing,Levis,60.08,4.1,51
P00028,Levis Jeans,Clothing,Levis,226.61,4.1,1
P00029,Dell Laptop,Electronics,Dell,29.12,4.5,85
P00030,Levis Jacket,Clothing,Levis,356.59,1.3,36
P00031,HP Smartphone,Electronics,HP,322.16,2.5,37
P00032,Adidas Hoodie,Clothing,Adidas,380.14,2.8,19
P00033,Philips Air Purifier,Home & Garden,Philips,56.02,1.2,87
P00034,Ikea Vacuum,Home & Garden,Ikea,262.73,1.2,55
P00035,HP Smartphone,Electronics,HP,240.27,4.4,50
P00036,Uniqlo Jeans,Clothing,Uniqlo,493.93,3.5,52
P00037,Levis Sneakers,Clothing,Levis,347.14,4.2,4
P00038,Philips Lamp,Home & Garden,Philips,42.99,2.4,78
P00039,Uniqlo Jeans,Clothing,Uniqlo,85.91,2.4,37
P00040,Apple Headphones,Electronics,Apple,350.73,2.6,74
P00041,Dyson Coffee Maker,Home & Garden,Dyson,471.0,2.2,19
P00042,Penguin Data Science Handbook,Books,Penguin,69.94,2.8,42
P00043,Apple Tablet,Electronics,Apple,428.18,3.3,28
P00044,Pearson SQL Fundamentals,Books,Pearson,459.06,3.6,5
P00045,Nike Jeans,Clothing,Nike,467.6,4.0,81
P00046,Pearson SQL Fundamentals,Books,Pearson,353.64,2.3,1
P00047,Philips Air Purifier,Home & Garden,Philips,483.01,2.9,36
P00048,HP Laptop,Electronics,HP,224.4,4.4,32
P00049,Uniqlo Jeans,Clothing,Uniqlo,300.54,2.2,18
P00050,Dell Laptop,Electronics,Dell,122.53,1.0,82
P00051,Philips Coffee Maker,Home & Garden,Philips,140.83,2.7,97
P00052,Uniqlo Hoodie,Clothing,Uniqlo,185.83,4.7,39
P00053,Puma Jeans,Clothing,Puma,284.44,2.5,1
P00054,Penguin Machine Learning Book,Books,Penguin,58.29,1.3,82
P00055,Levis Sneakers,Clothing,Levis,202.16,3.7,55
P00056,Whirlpool Coffee Maker,Home & Garden,Whirlpool,97.21,3.3,20
P00057,Puma T-Shirt,Clothing,Puma,284.56,2.0,44
P00058,Apple Smartphone,Electronics,Apple,241.79,4.0,95
P00059,Samsung Laptop,Electronics,Samsung,57.44,3.1,55
P00060,Pearson Python Guide,Books,Pearson,342.86,4.7,6
P00061,OReilly SQL Fundamentals,Books,OReilly,300.77,2.9,61
P00062,Adidas Jeans,Clothing,Adidas,265.99,3.9,79
P00063,OReilly SQL Fundamentals,Books,OReilly,96.77,1.9,7
P00064,Apple Smartphone,Electronics,Apple,180.56,1.5,69
P00065,Uniqlo Sneakers,Clothing,Uniqlo,156.58,3.9,17
P00066,OReilly SQL Fundamentals,Books,OReilly,247.56,3.6,32
P00067,Dyson Lamp,Home & Garden,Dyson,88.71,3.3,0
P00068,Sony Smartphone,Electronics,Sony,328.32,2.6,71
P00069,Penguin Data Science Handbook,Books,Penguin,73.21,1.4,97
P00070,Dell Laptop,Electronics,Dell,109.28,2.0,20
P00071,Puma T-Shirt,Clothing,Puma,96.37,1.3,27
P00072,Adidas Jacket,Clothing,Adidas,90.99,3.4,19
P00073,Philips Lamp,Home & Garden,Philips,127.19,4.1,1
P00074,Penguin SQL Fundamentals,Books,Penguin,301.79,1.8,10
P00075,Philips Coffee Maker,Home & Garden,Philips,185.27,1.8,98
P00076,Ikea Vacuum,Home & Garden,Ikea,16.93,1.2,99
P00077,OReilly SQL Fundamentals,Books,OReilly,151.93,4.4,52
P00078,Adidas Jeans,Clothing,Adidas,80.93,1.3,85
P00079,Pearson SQL Fundamentals,Books,Pearson,250.3,3.3,23
P00080,HarperCollins Python Guide,Books,HarperCollins,327.93,1.1,92
P00081,HP Smartphone,Electronics,HP,267.62,4.7,28
P00082,Penguin SQL Fundamentals,Books,Penguin,65.64,4.0,97
P00083,OReilly SQL Fundamentals,Books,OReilly,495.6,2.4,84
P00084,Whirlpool Lamp,Home & Garden,Whirlpool,213.71,3.5,62
P00085,Ikea Air Purifier,Home & Garden,Ikea,179.88,4.0,33
P00086,Levis Jacket,Clothing,Levis,118.99,4.2,51
P00087,OReilly Machine Learning Book,Books,OReilly,481.53,3.8,7
P00088,Levis Hoodie,Clothing,Levis,230.51,3.5,21
P00089,Samsung Tablet,Electronics,Samsung,206.97,2.1,16
P00090,KitchenAid Coffee Maker,Home & Garden,KitchenAid,210.08,3.0,36
P00091,Whirlpool Air Purifier,Home & Garden,Whirlpool,217.88,4.6,34
P00092,Sony Headphones,Electronics,Sony,167.42,4.0,55
P00093,Samsung Tablet,Electronics,Samsung,141.09,4.6,18
P00094,Samsung Smartphone,Electronics,Samsung,196.79,3.9,24
P00095,Dyson Vacuum,Home & Garden,Dyson,156.77,1.7,30
P00096,Apple Headphones,Electronics,Apple,486.93,1.4,51
P00097,Dell Monitor,Electronics,Dell,58.21,2.1,15
P00098,Dell Laptop,Electronics,Dell,63.09,4.9,78
P00099,OReilly Machine Learning Book,Books,OReilly,335.14,2.7,8
P00100,Philips Lamp,Home & Garden,Philips,328.68,5.0,30
