order_id,user_id,order_date,order_status,total_amount
O00000001,U01051,2025-07-15T08:41:28,completed,2183.0
O00000002,U01083,2026-03-20T09:36:00,completed,2193.39
O00000003,U01021,2025-04-24T11:06:54,pending,2222.48
O00000004,U01017,2025-09-19T05:53:48,pending,49.09
O00000005,U01066,2025-05-16T21:22:17,completed,2749.96
O00000006,U01094,2026-03-07T03:48:18,pending,1275.66
O00000007,U01069,2025-01-28T20:42:48,pending,842.35
O00000008,U01047,2025-12-26T05:00:53,completed,682.42
O00000009,U01045,2025-06-17T10:22:45,completed,2445.5
O00000010,U01027,2025-09-09T23:26:10,pending,828.86
O00000011,U01017,2026-01-20T11:53:58,completed,699.07
O00000012,U01024,2025-08-02T17:54:23,completed,1227.79
O00000013,U01086,2025-09-29T16:29:39,completed,2061.99
O00000014,U01066,2025-05-07T17:36:30,pending,2348.09
O00000015,U01011,2025-12-31T16:25:14,completed,2796.63
O00000016,U01019,2025-07-13T22:07:33,pending,720.4
O00000017,U01083,2026-01-01T14:35:21,completed,1006.98
O00000018,U01046,2025-01-25T05:32:42,pending,2719.36
O00000019,U01047,2026-03-22T23:13:37,completed,2350.63
O00000020,U01027,2025-12-08T01:54:08,pending,210.65
O00000021,U01061,2025-02-26T07:52:48,completed,615.45
O00000022,U01038,2025-06-05T04:39:43,completed,140.61
O00000023,U01041,2025-05-14T10:01:05,pending,2412.34
O00000024,U01007,2026-04-18T01:02:52,completed,2451.81
O00000025,U01031,2025-02-22T22:24:29,completed,2715.42
O00000026,U01086,2025-03-08T16:49:20,completed,449.79
O00000027,U01086,2025-02-03T14:54:30,pending,2587.31
O00000028,U01032,2026-02-16T06:56:36,completed,247.79
O00000029,U01012,2025-04-08T10:02:42,completed,92.65
O00000030,U01029,2026-02-21T18:14:44,pending,1937.88
O00000031,U01093,2025-04-10T11:19:02,pending,2747.43
O00000032,U01092,2025-11-13T11:41:43,completed,1375.31
O00000033,U01073,2026-01-21T22:35:26,completed,2981.11
O00000034,U01077,2025-01-14T15:01:56,completed,171.13
O00000035,U01077,2026-03-28T02:13:33,pending,1136.73
O00000036,U01049,2026-01-16T01:53:15,pending,2369.9
O00000037,U01025,2025-06-20T19:25:36,pending,1856.16
O00000038,U01041,2026-03-20T23:11:02,completed,322.61
O00000039,U01092,2026-04-07T23:07:49,completed,967.66
O00000040,U01086,2025-02-13T11:34:23,completed,129.46
O00000041,U01098,2025-03-05T17:23:00,completed,2208.01
O00000042,U01039,2025-01-23T11:25:13,pending,1058.65
O00000043,U01060,2026-02-02T06:59:54,completed,139.6
O00000044,U01018,2025-09-23T13:45:20,pending,1661.81
O00000045,U01070,2025-12-02T11:21:09,pending,735.45
O00000046,U01031,2025-05-27T14:20:51,pending,287.02
O00000047,U01046,2025-04-07T22:42:24,completed,1803.11
O00000048,U01015,2026-04-28T05:51:46,completed,1736.6
O00000049,U01068,2026-03-07T21:16:09,pending,2479.04
O00000050,U01026,2025-08-02T19:35:15,completed,1244.24
O00000051,U01006,2025-12-09T11:08:58,completed,668.15
O00000052,U01026,2026-03-16T13:36:22,pending,430.88
O00000053,U01003,2025-07-29T16:54:38,pending,1325.06
O00000054,U01072,2025-07-26T20:59:43,completed,330.76
O00000055,U01079,2026-02-27T18:37:37,pending,2563.06
O00000056,U01081,2026-02-12T22:10:30,pending,2318.8
O00000057,U01011,2025-03-30T11:17:51,completed,879.47
