review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000003,O00000003,P000048,U01082,5,Exceeded my expectations!,2025-12-10T22:20:11
R00000004,O00000004,P000089,U01051,2,Color was different from images.,2025-09-06T12:51:09
R00000006,O00000006,P000100,U01090,5,Fast shipping and good packaging,2025-05-29T04:00:31
R00000007,O00000007,P000012,U01040,2,"Not as expected, quality is poor.",2025-11-22T23:56:51
R00000008,O00000008,P000015,U01073,5,Fast shipping and good packaging,2025-11-28T06:03:57
R00000009,O00000009,P000080,U01012,3,Decent product but overpriced.,2025-08-31T10:19:56
R00000010,O00000010,P000009,U01007,5,Exceeded my expectations!,2026-02-24T05:38:16
R00000014,O00000014,P000040,U01013,5,Highly recommend this brand,2025-10-30T20:06:21
R00000015,O00000015,P000058,U01051,1,"Terrible quality, returned immediately.",2025-11-15T03:34:07
R00000020,O00000020,P000009,U01095,1,Not good wont buy at all,2025-07-08T05:54:32
R00000022,O00000022,P000079,U01028,4,"Value for money, satisfied with purchase.",2025-12-27T09:16:07
R00000023,O00000023,P000027,U01073,3,Decent product but overpriced.,2026-02-23T17:56:05
R00000025,O00000025,P000092,U01057,4,"Value for money, satisfied with purchase.",2025-10-04T10:45:25
R00000026,O00000026,P000030,U01091,3,Decent product but overpriced.,2025-11-04T17:08:36
R00000035,O00000035,P000036,U01027,4,Good product will buy again,2025-01-27T22:45:13
R00000037,O00000037,P000076,U01054,4,"Value for money, satisfied with purchase.",2026-04-20T01:48:12
R00000039,O00000039,P000039,U01097,1,"Terrible quality, returned immediately.",2025-04-12T08:31:18
R00000040,O00000040,P000049,U01012,4,Good product will buy again,2025-11-24T15:59:42
R00000042,O00000042,P000034,U01049,5,Exceeded my expectations!,2026-04-17T10:49:59
R00000043,O00000043,P000014,U01098,2,"Not as expected, quality is poor.",2025-08-01T14:19:13
R00000044,O00000044,P000062,U01095,5,Highly recommend this brand,2025-03-11T01:38:19
R00000045,O00000045,P000076,U01044,5,Fast shipping and good packaging,2025-08-26T14:06:08
R00000046,O00000046,P000032,U01095,4,"Value for money, satisfied with purchase.",2025-05-05T16:11:54
R00000047,O00000047,P000017,U01013,2,"Not as expected, quality is poor.",2025-05-11T05:00:18
R00000048,O00000048,P000031,U01090,4,"Value for money, satisfied with purchase.",2025-03-26T03:33:45
R00000049,O00000049,P000056,U01008,2,Color was different from images.,2025-03-29T06:28:02
R00000051,O00000051,P000085,U01039,2,Color was different from images.,2026-01-12T05:44:36
R00000052,O00000052,P000085,U01081,5,Fast shipping and good packaging,2025-12-17T09:49:57
R00000056,O00000056,P000049,U01013,1,"Terrible quality, returned immediately.",2025-01-02T04:59:10
R00000058,O00000058,P000023,U01093,3,Decent product but overpriced.,2025-01-22T20:45:24
R00000059,O00000059,P000011,U01095,2,Color was different from images.,2025-04-30T02:41:40
R00000062,O00000062,P000002,U01089,5,Exceeded my expectations!,2025-02-27T18:48:26
R00000063,O00000063,P000076,U01015,5,Exceeded my expectations!,2025-11-15T10:09:55
R00000064,O00000064,P000035,U01005,3,Decent product but overpriced.,2026-04-16T04:06:46
R00000066,O00000066,P000057,U01071,5,Highly recommend this brand,2025-01-29T02:13:18
R00000067,O00000067,P000088,U01037,4,Good product will buy again,2026-02-01T04:10:15
R00000069,O00000069,P000029,U01034,5,Fast shipping and good packaging,2025-09-21T11:33:32
R00000070,O00000070,P000068,U01038,5,Exceeded my expectations!,2025-04-07T02:57:00
R00000071,O00000071,P000042,U01056,5,Exceeded my expectations!,2025-10-03T05:49:29
R00000076,O00000076,P000097,U01001,4,"Value for money, satisfied with purchase.",2025-02-27T11:38:44
R00000079,O00000079,P000017,U01032,4,Good product will buy again,2025-06-23T11:48:19
R00000081,O00000081,P000076,U01033,3,Decent product but overpriced.,2025-09-25T13:21:44
R00000082,O00000082,P000014,U01014,5,Fast shipping and good packaging,2025-07-02T07:16:49
R00000083,O00000083,P000080,U01083,4,"Value for money, satisfied with purchase.",2025-07-14T08:58:53
R00000084,O00000084,P000051,U01062,4,Good product will buy again,2026-04-25T04:04:00
R00000085,O00000085,P000029,U01042,1,Not good wont buy at all,2025-07-26T08:02:02
R00000086,O00000086,P000044,U01052,2,Color was different from images.,2026-02-28T21:01:37
R00000087,O00000087,P000099,U01084,1,Not good wont buy at all,2025-01-11T22:51:16
R00000089,O00000089,P000073,U01016,2,"Not as expected, quality is poor.",2025-09-08T13:28:41
R00000091,O00000091,P000077,U01048,5,Highly recommend this brand,2025-07-08T03:21:37
R00000093,O00000093,P000091,U01054,1,"Terrible quality, returned immediately.",2025-02-05T05:49:44
R00000094,O00000094,P000058,U01055,3,Decent product but overpriced.,2025-06-04T06:28:43
R00000096,O00000096,P000024,U01006,5,Exceeded my expectations!,2025-11-30T07:11:09
R00000100,O00000100,P000025,U01071,2,Color was different from images.,2025-02-08T05:21:37
