product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,KitchenAid Air Purifier,Home & Garden,KitchenAid,0.0,2.7,49,-1.4940493373279826,3
P00002,Dyson Lamp,Home & Garden,Dyson,397.14,1.2,55,1.0826442658597042,3
P00003,Penguin SQL Fundamentals,Books,Penguin,238.64,1.9,66,0.054276596762538556,0
P00004,KitchenAid Desk,Home & Garden,KitchenAid,183.18,1.1,87,-0.3055547655600406,3
P00005,Philips Coffee Maker,Home & Garden,Philips,61.85,2.0,49,-1.0927588620367543,3
P00006,Dyson Lamp,Home & Garden,Dyson,0.0,4.7,59,-1.4940493373279826,3
P00007,OReilly Data Science Handbook,Books,OReilly,140.38,3.2,21,-0.5832464768367517,0
P00008,Sony Headphones,Electronics,Sony,148.5,2.0,97,-0.5305629091833195,2
P00009,Dyson Lamp,Unknown,Dyson,378.21,1.9,59,0.9598240767366168,4
P00010,Penguin Machine Learning Book,Unknown,Penguin,475.54,2.5,5,1.5913131949273247,4
P00011,HP Laptop,Electronics,HP,0.0,1.9,53,-1.4940493373279826,2
P00012,HP Smartphone,Electronics,HP,82.67,2.3,51,-0.957676118373644,2
P00013,Nike Jeans,Clothing,Nike,215.86,3.3,11,-0.09352287012726213,1
P00014,OReilly Data Science Handbook,Books,OReilly,369.67,2.8,82,0.9044154969631799,0
P00015,Sony Headphones,Electronics,Sony,382.64,3.9,96,0.9885664664785756,2
P00016,Penguin Data Science Handbook,Books,Penguin,0.0,4.4,24,-1.4940493373279826,0
P00017,Samsung Smartphone,Electronics,Samsung,338.28,2.4,69,0.7007532816132741,2
P00018,Ikea Desk,Home & Garden,Ikea,166.07,4.3,16,-0.41656656882977255,3
P00019,HarperCollins Machine Learning Book,Books,HarperCollins,22.55,2.6,65,-1.3477421389800892,0
P00020,HP Monitor,Electronics,HP,290.49,1.3,64,0.39068583110126454,2
P00021,Apple Smartphone,Electronics,Apple,0.0,3.5,3,-1.4940493373279826,2
P00022,Samsung Monitor,Electronics,Samsung,144.02,3.5,4,-0.5596297051300406,2
P00023,Whirlpool Air Purifier,Unknown,Whirlpool,188.54,1.7,73,-0.2707784204094993,4
