order_id,user_id,order_date,order_status,total_amount
O00000001,U01034,2025-05-13T22:34:55,pending,1880.69
O00000002,U01014,2025-10-06T02:47:23,pending,2191.71
O00000003,U01088,2026-04-16T06:53:46,completed,1280.69
O00000004,U01039,2026-03-27T02:31:30,pending,582.43
O00000005,U01051,2026-02-12T05:10:13,pending,170.65
O00000006,U01089,2025-01-03T19:23:37,completed,2845.54
O00000007,U01035,2025-07-03T15:20:09,pending,1231.33
O00000008,U01086,2025-02-28T15:13:04,completed,2776.68
O00000009,U01071,2025-03-04T01:42:33,pending,2269.75
O00000010,U01002,2025-09-22T20:55:30,completed,2541.76
O00000011,U01022,2025-07-26T20:15:32,pending,1152.77
O00000012,U01080,2026-04-12T04:54:36,completed,1129.32
O00000013,U01051,2025-09-29T00:32:58,completed,2301.7
O00000014,U01001,2025-11-25T22:18:11,completed,2751.95
O00000015,U01063,2025-01-02T09:37:29,completed,325.69
O00000016,U01001,2025-02-26T20:15:49,pending,1986.31
O00000017,U01003,2025-10-24T17:57:15,completed,2269.25
O00000018,U01047,2025-01-10T15:02:21,completed,2912.38
O00000019,U01087,2025-03-12T21:48:34,completed,347.61
O00000020,U01010,2026-04-19T23:14:46,completed,750.17
O00000021,U01006,2025-01-15T13:46:52,pending,720.21
O00000022,U01043,2025-10-05T23:36:41,pending,1077.19
O00000023,U01019,2025-07-06T01:24:55,completed,630.44
O00000024,U01045,2026-03-11T10:00:15,pending,2621.88
O00000025,U01000,2025-03-02T04:54:55,completed,2896.04
O00000026,U01047,2026-03-25T01:22:55,pending,1980.37
O00000027,U01052,2026-03-19T14:16:49,completed,1557.17
O00000028,U01023,2025-01-07T21:44:23,completed,2987.03
O00000029,U01071,2025-05-11T11:42:18,pending,2278.61
O00000030,U01078,2025-11-03T04:45:54,completed,545.81
O00000031,U01015,2025-04-26T15:30:57,pending,161.27
O00000032,U01056,2025-02-21T14:47:41,completed,2659.62
O00000033,U01016,2026-04-04T05:06:03,completed,199.04
O00000034,U01067,2025-05-03T01:20:50,completed,1577.06
O00000035,U01014,2025-04-09T21:21:36,pending,2457.36
O00000036,U01097,2025-03-03T10:21:44,pending,597.2
O00000037,U01038,2025-01-08T00:18:14,completed,1140.54
O00000038,U01011,2026-03-25T01:35:51,pending,1977.94
O00000039,U01005,2025-06-11T07:16:05,completed,699.98
O00000040,U01066,2025-05-27T15:48:36,completed,2571.42
O00000041,U01053,2026-03-11T19:29:34,pending,481.34
O00000042,U01017,2025-02-14T02:15:26,pending,2706.61
O00000043,U01015,2025-07-16T12:17:12,pending,2590.19
O00000044,U01033,2025-10-05T03:31:00,completed,804.32
O00000045,U01065,2025-01-31T18:26:51,completed,1439.38
O00000046,U01080,2026-03-15T17:32:28,pending,1217.38
O00000047,U01015,2025-12-16T13:36:20,pending,2554.36
O00000048,U01035,2025-03-08T20:50:03,completed,1371.03
O00000049,U01094,2025-01-06T17:29:32,completed,516.18
O00000050,U01089,2025-10-24T13:41:10,pending,1537.18
O00000051,U01060,2025-09-18T13:48:45,pending,1209.32
O00000052,U01087,2026-02-14T04:36:14,completed,810.96
O00000053,U01017,2025-01-10T22:00:34,pending,1253.67
O00000054,U01003,2026-03-23T07:58:48,pending,1061.61
O00000055,U01060,2025-01-22T14:15:05,pending,93.83
O00000056,U01047,2026-04-03T05:13:34,completed,1470.11
O00000057,U01000,2025-03-21T01:05:41,pending,1451.11
O00000058,U01006,2025-07-23T09:01:04,pending,2356.56
O00000059,U01089,2025-06-18T02:29:46,completed,785.99
O00000060,U01029,2026-01-04T09:32:31,completed,2284.44
O00000061,U01048,2025-07-24T16:01:11,pending,216.19
O00000062,U01037,2025-06-18T07:46:43,completed,2418.1
O00000063,U01010,2025-12-14T19:55:15,completed,2068.4
O00000064,U01034,2025-03-28T19:17:10,completed,491.08
O00000065,U01074,2025-07-10T07:52:28,pending,161.81
O00000066,U01082,2025-02-12T08:09:15,completed,2533.93
O00000067,U01038,2026-01-08T23:13:33,completed,2945.95
O00000068,U01085,2025-02-20T06:42:29,completed,1723.86
O00000069,U01089,2026-04-27T04:34:15,pending,719.56
O00000070,U01010,2026-04-05T23:47:17,completed,490.15
O00000071,U01067,2025-12-26T00:57:51,completed,2676.12
O00000072,U01036,2026-02-26T12:45:41,completed,41.16
O00000073,U01053,2025-10-03T19:53:06,completed,972.55
O00000074,U01071,2026-04-15T14:23:42,completed,826.11
O00000075,U01028,2025-02-21T18:08:31,pending,1524.41
O00000076,U01042,2026-04-14T21:16:52,pending,156.16
O00000077,U01092,2025-10-27T22:55:39,completed,1022.42
O00000078,U01018,2026-01-27T07:38:12,pending,2780.59
O00000079,U01073,2025-03-31T03:09:33,pending,1603.48
O00000080,U01033,2025-04-06T17:07:54,completed,1034.89
O00000081,U01061,2026-03-20T06:17:48,completed,1123.16
O00000082,U01031,2026-03-14T04:35:36,completed,950.31
O00000083,U01037,2026-04-17T22:57:41,completed,210.43
O00000084,U01036,2025-04-30T01:44:45,pending,2530.82
O00000085,U01083,2025-12-11T15:11:48,pending,1966.83
O00000086,U01057,2025-01-07T01:47:49,completed,1882.92
O00000087,U01016,2026-03-15T09:30:42,pending,933.02
O00000088,U01051,2025-03-31T03:24:47,pending,994.8
O00000089,U01076,2025-09-21T18:35:37,completed,2182.79
O00000090,U01011,2025-11-10T11:24:52,pending,1131.07
O00000091,U01067,2026-04-12T00:53:57,completed,2521.84
O00000092,U01041,2025-07-18T20:20:51,pending,1038.83
O00000093,U01020,2025-06-02T01:55:09,pending,739.99
O00000094,U01011,2025-10-23T18:31:16,pending,1318.96
O00000095,U01038,2025-10-12T10:01:13,completed,1749.9
O00000096,U01092,2025-11-05T00:51:41,pending,2046.94
O00000097,U01032,2025-09-25T14:33:29,completed,307.3
O00000098,U01036,2026-04-04T00:55:54,pending,1856.59
O00000099,U01062,2026-04-26T00:50:36,completed,2693.83
O00000100,U01036,2025-02-13T10:49:21,completed,1002.41
