product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,Apple Smartphone,Unknown,Apple,230.49,4.2,56,0.014605634721500614,4
P00002,HarperCollins Python Guide,Books,HarperCollins,467.39,2.0,40,1.5532051328303182,0
P00003,Penguin SQL Fundamentals,Books,Penguin,452.84,1.9,3,1.4587069365555891,0
P00004,Pearson Data Science Handbook,Books,Pearson,254.37,2.8,23,0.16969958159713827,0
P00005,Penguin SQL Fundamentals,Books,Penguin,212.67,2.2,80,-0.1011303005098171,0
P00006,Nike Sneakers,Unknown,Nike,99.48,3.5,48,-0.8362678150346676,4
P00007,HP Smartphone,Electronics,HP,27.65,5.0,12,-1.3027836527263366,2
P00008,Samsung Headphones,Electronics,Samsung,447.88,3.9,82,1.4264931184440666,2
P00009,Philips Vacuum,Home & Garden,Philips,263.41,2.0,43,0.22841186299394597,3
P00010,Philips Coffee Maker,Home & Garden,Philips,430.6,4.8,25,1.3142643327652133,3
P00011,Sony Smartphone,Electronics,Sony,187.2,2.8,67,-0.2665508544010437,2
P00012,Samsung Tablet,Electronics,Samsung,337.1,1.5,49,0.707007882477436,2
P00013,HP Tablet,Unknown,HP,152.84,1.2,5,-0.48970948148006,4
P00014,Levis T-Shirt,Unknown,Levis,267.39,1.1,27,0.25426085413988536,4
P00015,Dell Laptop,Electronics,Dell,77.82,4.5,22,-0.9769434804168414,2
P00016,Sony Laptop,Electronics,Sony,188.22,2.9,88,-0.25992623857972247,2
P00017,Sony Tablet,Electronics,Sony,350.6,1.6,16,0.7946866212890402,2
P00018,Uniqlo T-Shirt,Clothing,Uniqlo,171.91,3.8,91,-0.36585514450692724,1
P00019,Puma Jacket,Unknown,Puma,122.64,3.2,51,-0.6858500675623154,4
P00020,Apple Tablet,Electronics,Apple,127.23,2.0,17,-0.6560392963663699,2
P00021,Puma Sneakers,Clothing,Puma,315.6,2.6,28,0.5673713725182145,1
P00022,Penguin Python Guide,Books,Penguin,436.15,2.0,40,1.3503100364988725,0
P00023,OReilly Data Science Handbook,Books,OReilly,331.77,4.2,72,0.6723910174503357,0
P00024,Dyson Desk,Home & Garden,Dyson,193.01,4.2,15,-0.22881652310508663,3
P00025,Pearson Machine Learning Book,Unknown,Pearson,96.28,4.6,9,-0.8570509234937145,4
P00026,Sony Headphones,Electronics,Sony,142.69,1.9,1,-0.5556309036235995,2
P00027,Dell Smartphone,Electronics,Dell,72.68,3.7,18,-1.0103263483791856,2
P00028,Uniqlo Hoodie,Clothing,Uniqlo,487.54,4.3,84,1.6840737689083798,1
P00029,Nike Jacket,Clothing,Nike,221.36,3.4,14,-0.044691171600717616,1
P00030,Levis Jacket,Clothing,Levis,268.03,4.0,18,0.2584174758316946,1
P00031,Samsung Tablet,Electronics,Samsung,397.74,2.1,42,1.1008477877763752,2
P00032,Samsung Headphones,Electronics,Samsung,473.66,3.7,20,1.5939270359672635,2
P00033,Ikea Air Purifier,Home & Garden,Ikea,150.99,4.1,34,-0.5017247160579464,3
P00034,Pearson SQL Fundamentals,Books,Pearson,176.44,2.9,79,-0.33643405659458897,0
P00035,Apple Monitor,Electronics,Apple,310.41,4.1,40,0.5336637684861977,2
P00036,Whirlpool Desk,Home & Garden,Whirlpool,242.04,4.4,73,0.08961966681587301,3
P00037,HarperCollins Machine Learning Book,Unknown,HarperCollins,86.59,1.3,89,-0.9199847737962659,4
P00038,Pearson Data Science Handbook,Books,Pearson,239.4,2.5,44,0.07247360233715938,0
P00039,HP Headphones,Electronics,HP,179.2,2.2,43,-0.31850862554866105,2
P00040,Apple Headphones,Electronics,Apple,278.13,3.2,69,0.32401416190556165,2
P00041,Dyson Lamp,Home & Garden,Dyson,163.07,3.4,59,-0.42326848162504443,3
P00042,Adidas Hoodie,Clothing,Adidas,290.48,2.4,65,0.40422397111469605,1
P00043,Ikea Lamp,Home & Garden,Ikea,424.03,3.4,71,1.2715940132102324,3
P00044,Penguin SQL Fundamentals,Books,Penguin,155.41,3.6,48,-0.473018047498888,0
P00045,HP Laptop,Electronics,HP,436.42,3.5,17,1.352063611275105,2
P00046,HarperCollins Python Guide,Books,HarperCollins,258.24,1.2,14,0.19483415338979818,0
P00047,Whirlpool Desk,Unknown,Whirlpool,427.12,4.9,34,1.2916627023159997,4
P00048,KitchenAid Coffee Maker,Home & Garden,KitchenAid,163.55,3.9,37,-0.42015101535618726,3
P00049,Pearson Python Guide,Books,Pearson,246.72,3.4,93,0.12001496293722917,0
P00050,Dell Laptop,Electronics,Dell,257.47,2.7,30,0.18983321791684013,2
P00051,Adidas Sneakers,Clothing,Adidas,184.39,2.8,41,-0.2848010215166443,1
P00052,HP Laptop,Electronics,HP,237.03,3.1,52,0.057081112634677716,2
P00053,Apple Laptop,Electronics,Apple,463.47,1.5,16,1.527745824967986,2
P00054,Puma T-Shirt,Unknown,Puma,407.61,2.5,22,1.164950687929748,4
P00055,Sony Laptop,Electronics,Sony,346.36,4.8,82,0.767149002580803,2
P00056,Philips Desk,Unknown,Philips,464.68,2.6,18,1.535604437854063,4
P00057,Penguin Data Science Handbook,Books,Penguin,0.0,1.1,37,-1.482362699255289,0
P00058,Samsung Tablet,Electronics,Samsung,351.97,4.3,94,0.8035843895980697,2
P00059,Sony Laptop,Electronics,Sony,472.39,3.1,74,1.5856787397975791,2
P00060,OReilly Data Science Handbook,Books,OReilly,130.0,2.0,35,-0.6380489181065074,0
P00061,Dyson Coffee Maker,Unknown,Dyson,480.31,3.6,42,1.6371169332337203,4
P00062,Philips Lamp,Home & Garden,Philips,237.93,2.1,100,0.0629263618887847,3
P00063,Pearson Machine Learning Book,Books,Pearson,232.68,2.3,86,0.028829074573160838,0
P00064,Nike Sneakers,Clothing,Nike,42.55,4.1,33,-1.2060123039638995,1
P00065,Whirlpool Coffee Maker,Home & Garden,Whirlpool,42.66,3.7,48,-1.2052978846106195,3
P00066,Philips Coffee Maker,Unknown,Philips,0.0,1.1,61,-1.482362699255289,4
P00067,Apple Smartphone,Electronics,Apple,136.54,5.0,55,-0.5955734401933304,2
P00068,Dell Tablet,Electronics,Dell,287.6,4.2,36,0.38551917350155385,2
P00069,Ikea Air Purifier,Home & Garden,Ikea,243.93,4.4,49,0.1018946902494977,3
P00070,Pearson Machine Learning Book,Books,Pearson,149.55,1.9,79,-0.5110771148645176,0
P00071,Uniqlo Jeans,Clothing,Uniqlo,61.62,3.2,49,-1.0821579669907664,1
P00072,HarperCollins Python Guide,Books,HarperCollins,334.31,2.9,68,0.6888876097897043,0
P00073,Uniqlo Jacket,Clothing,Uniqlo,216.63,4.9,6,-0.07541120379174647,1
P00074,Apple Tablet,Electronics,Apple,230.35,3.1,91,0.013696373726417214,2
P00075,KitchenAid Desk,Home & Garden,KitchenAid,482.79,5.0,47,1.6532238422894818,3
P00076,HP Monitor,Electronics,HP,224.09,1.6,78,-0.026960582196593277,2
P00077,Penguin SQL Fundamentals,Books,Penguin,480.02,4.4,14,1.635233464029619,0
P00078,Penguin Python Guide,Books,Penguin,378.57,2.3,61,0.976343978663897,0
P00079,Pearson Data Science Handbook,Books,Pearson,259.87,2.2,74,0.20542054926112518,0
P00080,Nike T-Shirt,Clothing,Nike,148.81,4.8,91,-0.5158832086956723,1
P00081,Levis Jacket,Clothing,Levis,12.95,2.1,19,-1.3982560572100835,1
P00082,KitchenAid Vacuum,Home & Garden,KitchenAid,204.77,1.9,79,-0.15243859951808905,3
P00083,Philips Coffee Maker,Home & Garden,Philips,0.0,2.8,92,-1.482362699255289,3
P00084,Philips Coffee Maker,Home & Garden,Philips,301.22,4.9,96,0.47397727888037233,3
P00085,Sony Tablet,Unknown,Sony,437.03,2.9,5,1.3560253913251104,4
P00086,Puma Hoodie,Clothing,Puma,468.16,4.9,61,1.5582060683032766,1
P00087,Philips Coffee Maker,Home & Garden,Philips,413.52,1.1,41,1.20333449136505,3
P00088,Puma Jeans,Clothing,Puma,164.26,4.7,80,-0.4155397631668364,1
P00089,Uniqlo Sneakers,Clothing,Uniqlo,344.61,4.5,37,0.7557832401422616,1
P00090,Puma Hoodie,Clothing,Puma,0.0,3.0,90,-1.482362699255289,1
P00091,Dyson Coffee Maker,Home & Garden,Dyson,36.34,4.2,71,-1.2463445238172373,3
P00092,Adidas T-Shirt,Unknown,Adidas,245.67,3.4,18,0.11319550547410433,4
P00093,Sony Tablet,Electronics,Sony,120.58,2.8,23,-0.6992291936328269,2
P00094,Pearson Machine Learning Book,Books,Pearson,449.27,1.3,95,1.435520781180965,0
P00095,Dell Headphones,Unknown,Dell,498.78,4.5,31,1.7570744373707814,4
P00096,Pearson Data Science Handbook,Books,Pearson,149.17,2.2,82,-0.5135451089940295,0
P00097,HarperCollins Data Science Handbook,Books,HarperCollins,491.64,1.7,52,1.710702126621533,0
