review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000002,O00000002,P00277,U001333,4.0,Good product will buy again,2026-04-04T14:37:11
R00000004,O00000004,P01094,U000441,1.0,"Terrible quality, returned immediately.",2025-03-15T14:37:17
R00000005,O00000005,P00987,U000072,5.0,Exceeded my expectations!,2026-02-22T09:45:19
R00000006,O00000006,P01203,U000997,5.0,Exceeded my expectations!,2026-01-23T18:17:36
R00000007,O00000007,P01783,U000024,5.0,,2026-01-13T02:45:39
R00000008,O00000008,P00537,U000837,4.0,"Value for money, satisfied with purchase.",2025-08-19T23:30:08
R00000010,O00000010,P00324,U001812,1.0,Not good wont buy at all,2025-07-19T10:15:43
R00000015,O00000015,P00474,U001879,2.0,"Not as expected, quality is poor.",2025-11-27T03:32:42
R00000016,O00000016,P01905,U000067,2.0,Color was different from images.,2026-02-22T17:38:48
R00000017,O00000017,P00834,U001824,2.0,"Not as expected, quality is poor.",2025-04-22T16:00:49
R00000018,O00000018,P00287,U001868,5.0,Exceeded my expectations!,2025-10-11T03:27:35
R00000019,O00000019,P01460,U000337,1.0,Not good wont buy at all,2025-12-09T02:32:05
R00000021,O00000021,P01679,U001380,4.0,Good product will buy again,2026-04-21T20:33:44
R00000022,O00000022,P00984,U001192,5.0,Fast shipping and good packaging,2026-03-18T07:33:35
R00000023,O00000023,P01365,U000234,1.0,Not good wont buy at all,2025-11-14T22:04:14
R00000024,O00000024,P00447,U000029,3.0,Decent product but overpriced.,2025-05-03T17:08:55
R00000025,O00000025,P01461,U000615,5.0,Fast shipping and good packaging,2026-04-06T12:47:35
R00000026,O00000026,P00966,U000273,5.0,Highly recommend this brand,2025-11-06T02:23:51
R00000028,O00000028,P00060,U000360,1.0,"Terrible quality, returned immediately.",2025-09-27T08:08:18
R00000030,O00000030,P01853,U001398,5.0,Exceeded my expectations!,2025-08-25T10:17:26
R00000032,O00000032,P01435,U001551,2.0,,2025-08-06T15:29:40
R00000033,O00000033,P00225,U001280,1.0,"Terrible quality, returned immediately.",2025-06-08T22:42:01
R00000035,O00000035,P00700,U000226,4.0,Good product will buy again,2025-11-04T23:59:39
R00000036,O00000036,P00213,U001202,1.0,"Terrible quality, returned immediately.",2026-02-18T02:53:13
R00000037,O00000037,P00249,U000329,5.0,Highly recommend this brand,2025-03-19T09:05:02
R00000039,O00000039,P01075,U001892,4.0,Good product will buy again,2025-07-01T05:14:19
R00000040,O00000040,P00475,U001948,5.0,Highly recommend this brand,2026-01-27T00:33:01
R00000041,O00000041,P01133,U000837,1.0,"Terrible quality, returned immediately.",2026-02-14T10:33:45
R00000043,O00000043,P00815,U000734,2.0,,2025-06-20T01:27:05
R00000044,O00000044,P01286,U001646,3.0,Decent product but overpriced.,2026-04-29T08:38:57
R00000047,O00000047,P01570,U000946,1.0,"Terrible quality, returned immediately.",2025-01-15T04:39:51
R00000048,O00000048,P00124,U000781,1.0,"Terrible quality, returned immediately.",2025-11-23T21:23:58
R00000049,O00000049,P00854,U000417,1.0,"Terrible quality, returned immediately.",2025-06-21T16:16:05
R00000050,O00000050,P00273,U000239,3.0,Decent product but overpriced.,2025-07-11T11:13:52
R00000051,O00000051,P00031,U000929,2.0,"Not as expected, quality is poor.",2025-12-09T08:29:52
R00000052,O00000052,P00690,U001570,1.0,Not good wont buy at all,2025-03-20T23:21:27
R00000053,O00000053,P00835,U000199,3.0,,2025-03-15T05:10:19
R00000054,O00000054,P01023,U001217,2.0,"Not as expected, quality is poor.",2025-02-07T03:52:43
R00000055,O00000055,P01424,U000124,3.0,Decent product but overpriced.,2025-01-28T12:50:01
R00000056,O00000056,P01457,U001021,2.0,Color was different from images.,2026-03-09T10:07:14
R00000058,O00000058,P01401,U000975,4.0,Good product will buy again,2026-03-10T05:58:04
R00000059,O00000059,P00565,U000110,4.0,"Value for money, satisfied with purchase.",2025-10-26T18:29:06
R00000060,O00000060,P01262,U001124,3.0,Decent product but overpriced.,2025-09-09T20:37:16
R00000061,O00000061,P01790,U000989,4.0,"Value for money, satisfied with purchase.",2025-09-22T18:14:32
R00000062,O00000062,P01650,U000142,2.0,"Not as expected, quality is poor.",2026-04-05T09:27:05
R00000064,O00000064,P00858,U000741,1.0,"Terrible quality, returned immediately.",2025-04-26T14:08:50
R00000065,O00000065,P01955,U000005,5.0,Exceeded my expectations!,2025-09-03T12:41:20
R00000067,O00000067,P01377,U001992,3.0,Decent product but overpriced.,2025-04-03T09:23:58
R00000069,O00000069,P01805,U001332,2.0,Color was different from images.,2026-05-01T17:21:46
R00000071,O00000071,P00870,U000349,2.0,,2025-07-06T20:49:23
R00000072,O00000072,P00787,U001996,2.0,Color was different from images.,2025-10-05T14:47:22
R00000073,O00000073,P00246,U001253,1.0,Fast shipping and good packaging,2025-09-19T07:24:12
R00000075,O00000075,P00788,U001115,3.0,Decent product but overpriced.,2025-04-22T05:20:54
R00000076,O00000076,P00289,U000117,4.0,Good product will buy again,2026-03-22T23:10:16
R00000077,O00000077,P01846,U000804,1.0,Not good wont buy at all,2025-07-19T18:04:04
R00000080,O00000080,P00394,U001531,1.0,"Terrible quality, returned immediately.",2025-08-18T00:14:36
R00000081,O00000081,P01241,U000560,2.0,Color was different from images.,2026-02-20T16:55:58
R00000082,O00000082,P01144,U000804,5.0,Highly recommend this brand,2025-06-19T20:15:08
R00000084,O00000084,P01733,U001442,1.0,"Terrible quality, returned immediately.",2025-11-22T04:54:43
R00000085,O00000085,P00594,U001120,3.0,Decent product but overpriced.,2025-12-15T20:48:54
R00000086,O00000086,P01522,U000781,3.0,Decent product but overpriced.,2026-02-17T18:00:44
R00000087,O00000087,P00260,U001926,5.0,Highly recommend this brand,2025-01-04T14:48:10
R00000088,O00000088,P00820,U001590,5.0,Exceeded my expectations!,2025-11-29T00:54:10
R00000089,O00000089,P01959,U000258,4.0,"Value for money, satisfied with purchase.",2025-05-22T14:46:30
R00000090,O00000090,P01746,U001888,5.0,Fast shipping and good packaging,2025-08-25T19:23:43
