product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Samsung Headphones,Electronics,Samsung,58.56,3.6,68
P00002,Samsung Monitor,Electronics,Samsung,287.85,2.3,30
P00003,Philips Coffee Maker,Home & Garden,Philips,81.82,4.9,26
P00004,HarperCollins Machine Learning Book,Books,HarperCollins,400.32,2.1,70
P00005,Uniqlo T-Shirt,Clothing,Uniqlo,264.71,4.2,54
P00006,Apple Headphones,Electronics,Apple,237.55,4.4,71
P00007,Whirlpool Desk,Home & Garden,Whirlpool,360.72,3.3,97
P00008,Philips Lamp,Home & Garden,Philips,414.28,2.2,83
P00009,Levis T-Shirt,Clothing,Levis,26.94,3.6,39
P00010,Penguin Python Guide,Books,Penguin,71.55,2.4,62
P00011,Penguin Machine Learning Book,Books,Penguin,226.03,1.5,73
P00012,Whirlpool Lamp,Home & Garden,Whirlpool,258.18,4.3,50
P00013,Dyson Vacuum,Home & Garden,Dyson,327.89,3.7,39
P00014,Samsung Monitor,Electronics,Samsung,69.55,4.3,60
P00015,Puma Hoodie,Clothing,Puma,204.25,1.2,64
P00016,OReilly Data Science Handbook,Books,OReilly,472.35,2.8,52
P00017,Levis T-Shirt,Clothing,Levis,464.82,4.6,12
P00018,Dyson Air Purifier,Home & Garden,Dyson,173.91,5.0,62
P00019,HP Smartphone,Electronics,HP,310.66,1.8,1
P00020,Dell Smartphone,Electronics,Dell,81.75,4.3,75
P00021,Nike Hoodie,Clothing,Nike,448.19,3.4,46
P00022,Samsung Smartphone,Electronics,Samsung,320.7,3.2,44
P00023,Dyson Vacuum,Home & Garden,Dyson,367.08,4.9,4
P00024,HP Headphones,Electronics,HP,270.68,2.1,98
P00025,Philips Desk,Home & Garden,Philips,59.89,3.1,87
P00026,Levis Jeans,Clothing,Levis,259.72,1.3,53
P00027,Whirlpool Desk,Home & Garden,Whirlpool,154.07,2.6,37
P00028,Apple Headphones,Electronics,Apple,42.6,3.5,19
P00029,Dell Smartphone,Electronics,Dell,230.71,4.8,20
P00030,Dell Laptop,Electronics,Dell,458.37,2.2,10
P00031,HarperCollins Data Science Handbook,Books,HarperCollins,223.61,4.0,81
P00032,Pearson Data Science Handbook,Books,Pearson,31.9,4.4,75
P00033,Ikea Vacuum,Home & Garden,Ikea,388.05,4.6,4
P00034,Uniqlo Hoodie,Clothing,Uniqlo,286.91,1.1,98
P00035,Nike Jeans,Clothing,Nike,487.04,3.9,4
P00036,Whirlpool Air Purifier,Home & Garden,Whirlpool,64.42,1.2,9
P00037,HarperCollins Data Science Handbook,Books,HarperCollins,57.46,2.2,22
P00038,Pearson Machine Learning Book,Books,Pearson,175.49,3.1,9
P00039,Levis T-Shirt,Clothing,Levis,220.53,2.8,48
P00040,Puma Hoodie,Clothing,Puma,190.55,2.7,49
P00041,Philips Lamp,Home & Garden,Philips,183.3,4.2,75
P00042,Dyson Air Purifier,Home & Garden,Dyson,492.26,4.7,61
P00043,Whirlpool Desk,Home & Garden,Whirlpool,405.2,1.5,97
P00044,Sony Laptop,Electronics,Sony,117.31,3.2,43
P00045,Adidas Hoodie,Clothing,Adidas,496.23,3.0,66
P00046,Samsung Headphones,Electronics,Samsung,234.15,3.1,92
P00047,Levis Hoodie,Clothing,Levis,42.92,1.5,95
P00048,Whirlpool Lamp,Home & Garden,Whirlpool,389.33,1.2,87
P00049,Nike Jeans,Clothing,Nike,310.38,1.1,29
P00050,Pearson Machine Learning Book,Books,Pearson,189.13,3.2,16
P00051,Levis Jacket,Clothing,Levis,23.23,1.8,53
P00052,Samsung Headphones,Electronics,Samsung,224.85,3.8,26
P00053,Adidas Jacket,Clothing,Adidas,375.54,2.3,99
P00054,Sony Smartphone,Electronics,Sony,74.32,4.2,2
P00055,Penguin SQL Fundamentals,Books,Penguin,114.45,4.3,33
P00056,Sony Smartphone,Electronics,Sony,415.68,3.5,33
P00057,Nike Jacket,Clothing,Nike,251.84,1.5,90
P00058,Philips Lamp,Home & Garden,Philips,274.51,3.7,50
P00059,Levis Jeans,Clothing,Levis,71.1,1.5,25
P00060,Philips Vacuum,Home & Garden,Philips,50.8,2.9,17
P00061,OReilly Python Guide,Books,OReilly,344.95,4.8,93
P00062,Penguin Machine Learning Book,Books,Penguin,484.52,3.5,66
P00063,Whirlpool Air Purifier,Home & Garden,Whirlpool,80.83,4.4,49
P00064,HarperCollins Data Science Handbook,Books,HarperCollins,309.16,4.9,38
P00065,Nike T-Shirt,Clothing,Nike,248.17,2.6,60
P00066,KitchenAid Vacuum,Home & Garden,KitchenAid,264.91,3.8,4
P00067,KitchenAid Desk,Home & Garden,KitchenAid,264.88,3.1,14
