review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000097,U01047,3,Decent product but overpriced.,2025-04-22T17:27:38
R00000002,O00000002,P000098,U01014,5,Exceeded my expectations!,2025-05-08T09:04:54
R00000003,O00000003,P000091,U01043,3,Decent product but overpriced.,2025-05-15T17:26:51
R00000004,O00000004,P000061,U01041,5,Highly recommend this brand,2025-12-24T20:58:45
R00000005,O00000005,P000032,U01045,5,Highly recommend this brand,2026-01-11T02:09:47
R00000007,O00000007,P000013,U01015,1,"Terrible quality, returned immediately.",2026-01-27T22:53:18
R00000008,O00000008,P000047,U01012,2,"Not as expected, quality is poor.",2025-11-29T18:55:54
R00000013,O00000013,P000057,U01057,5,Exceeded my expectations!,2026-04-24T07:43:28
R00000016,O00000016,P000006,U01000,5,Highly recommend this brand,2025-10-12T10:17:03
R00000019,O00000019,P000055,U01068,5,Highly recommend this brand,2025-09-06T01:04:43
R00000020,O00000020,P000040,U01059,5,Fast shipping and good packaging,2025-06-14T07:12:24
R00000022,O00000022,P000090,U01051,1,Not good wont buy at all,2025-03-01T12:15:26
R00000023,O00000023,P000015,U01052,4,Good product will buy again,2026-02-04T14:51:57
R00000024,O00000024,P000022,U01033,2,Color was different from images.,2025-06-19T18:20:53
R00000025,O00000025,P000058,U01056,5,Fast shipping and good packaging,2025-07-11T14:16:27
R00000027,O00000027,P000076,U01052,5,Highly recommend this brand,2025-03-02T21:37:28
R00000028,O00000028,P000026,U01059,2,Color was different from images.,2025-12-01T06:49:11
R00000029,O00000029,P000004,U01066,1,Not good wont buy at all,2025-12-04T20:07:01
R00000035,O00000035,P000027,U01008,4,Good product will buy again,2025-06-09T17:09:42
R00000037,O00000037,P000061,U01040,4,"Value for money, satisfied with purchase.",2025-12-01T15:13:53
R00000038,O00000038,P000015,U01017,2,Color was different from images.,2026-01-14T04:52:00
R00000042,O00000042,P000056,U01025,2,"Not as expected, quality is poor.",2025-09-12T18:12:08
R00000045,O00000045,P000025,U01006,5,Fast shipping and good packaging,2026-01-07T05:38:08
R00000047,O00000047,P000028,U01001,4,"Value for money, satisfied with purchase.",2025-11-23T06:31:28
R00000048,O00000048,P000025,U01015,2,Color was different from images.,2025-05-18T11:17:11
R00000049,O00000049,P000097,U01088,4,Good product will buy again,2025-05-13T17:37:22
R00000050,O00000050,P000055,U01036,1,Not good wont buy at all,2025-01-14T23:50:39
R00000051,O00000051,P000010,U01091,5,Fast shipping and good packaging,2025-10-08T03:45:52
R00000055,O00000055,P000099,U01032,3,Decent product but overpriced.,2025-07-04T07:57:08
R00000056,O00000056,P000020,U01048,1,Not good wont buy at all,2026-02-11T15:57:12
R00000057,O00000057,P000025,U01061,5,Exceeded my expectations!,2025-03-02T07:42:31
R00000059,O00000059,P000045,U01012,1,Not good wont buy at all,2025-05-04T03:02:12
R00000061,O00000061,P000099,U01009,2,Color was different from images.,2026-03-12T22:39:39
R00000062,O00000062,P000089,U01079,4,Good product will buy again,2025-09-28T19:31:28
R00000063,O00000063,P000091,U01019,1,Not good wont buy at all,2025-08-29T01:34:16
R00000064,O00000064,P000026,U01010,3,Decent product but overpriced.,2026-02-11T14:26:09
R00000065,O00000065,P000044,U01006,3,Decent product but overpriced.,2025-11-22T11:23:07
R00000066,O00000066,P000045,U01090,5,Fast shipping and good packaging,2026-01-29T14:34:14
R00000067,O00000067,P000088,U01088,4,Good product will buy again,2025-02-20T07:08:13
R00000068,O00000068,P000061,U01062,5,Exceeded my expectations!,2025-05-22T06:46:10
R00000069,O00000069,P000040,U01096,1,Not good wont buy at all,2025-03-24T13:31:40
R00000072,O00000072,P000020,U01024,1,"Terrible quality, returned immediately.",2026-02-14T11:14:46
R00000073,O00000073,P000044,U01086,4,"Value for money, satisfied with purchase.",2025-05-26T03:00:58
R00000076,O00000076,P000092,U01030,3,Decent product but overpriced.,2025-04-12T14:29:10
R00000077,O00000077,P000032,U01053,4,"Value for money, satisfied with purchase.",2025-10-16T09:43:28
R00000078,O00000078,P000044,U01060,5,Exceeded my expectations!,2026-04-29T18:53:45
R00000079,O00000079,P000004,U01054,1,"Terrible quality, returned immediately.",2025-09-02T19:08:48
R00000080,O00000080,P000070,U01085,2,Color was different from images.,2025-10-12T00:40:49
R00000081,O00000081,P000074,U01061,5,Highly recommend this brand,2026-01-15T12:18:17
R00000083,O00000083,P000039,U01088,5,Exceeded my expectations!,2025-12-10T05:15:29
R00000084,O00000084,P000079,U01074,5,Exceeded my expectations!,2026-01-08T07:28:13
R00000085,O00000085,P000014,U01023,1,Not good wont buy at all,2026-03-09T23:08:22
R00000087,O00000087,P000065,U01083,4,Good product will buy again,2025-07-18T05:23:42
R00000088,O00000088,P000058,U01061,4,"Value for money, satisfied with purchase.",2025-04-18T20:33:12
R00000092,O00000092,P000054,U01087,1,"Terrible quality, returned immediately.",2025-03-16T04:49:20
R00000093,O00000093,P000053,U01035,4,Good product will buy again,2025-08-23T02:52:53
R00000094,O00000094,P000030,U01094,3,Decent product but overpriced.,2026-02-28T01:29:29
R00000095,O00000095,P000040,U01020,3,Decent product but overpriced.,2025-12-24T18:48:03
R00000096,O00000096,P000001,U01008,5,Exceeded my expectations!,2026-02-10T10:53:20
R00000097,O00000097,P000096,U01065,5,Fast shipping and good packaging,2025-10-15T11:14:19
R00000098,O00000098,P000015,U01046,1,"Terrible quality, returned immediately.",2025-01-04T13:25:13
