product_id,product_name,category,brand,price,rating,stock_quantity
P00001,Pearson Machine Learning Book,Books,Pearson,305.05,2.5,40
P00002,Dyson Desk,Home & Garden,Dyson,312.18,1.2,26
P00003,Uniqlo Hoodie,Clothing,Uniqlo,30.77,2.0,84
P00004,Puma Jacket,Clothing,Puma,64.57,3.9,100
P00005,Adidas Jeans,Clothing,Adidas,125.15,3.2,39
P00006,Pearson Data Science Handbook,Books,Pearson,488.18,4.2,79
P00007,Philips Lamp,Home & Garden,Philips,47.76,3.4,0
P00008,HarperCollins Python Guide,Books,HarperCollins,305.62,3.5,42
P00009,Nike Sneakers,Clothing,Nike,57.35,4.6,10
P00010,Samsung Laptop,Electronics,Samsung,291.14,2.1,89
P00011,Puma Jacket,Clothing,Puma,131.29,4.8,76
P00012,Dell Laptop,Electronics,Dell,354.99,1.4,24
P00013,OReilly Data Science Handbook,Books,OReilly,311.96,2.6,49
P00014,Levis Jeans,Clothing,Levis,241.65,1.5,58
P00015,Sony Laptop,Electronics,Sony,119.7,2.4,31
P00016,OReilly Data Science Handbook,Books,OReilly,55.12,1.0,36
P00017,HarperCollins Data Science Handbook,Books,HarperCollins,344.11,2.7,71
P00018,Dyson Desk,Home & Garden,Dyson,213.06,4.2,9
P00019,Pearson Data Science Handbook,Books,Pearson,443.84,3.0,59
P00020,KitchenAid Lamp,Home & Garden,KitchenAid,229.62,2.8,42
P00021,Adidas Jeans,Clothing,Adidas,405.61,1.3,94
P00022,Philips Desk,Home & Garden,Philips,277.75,3.6,59
P00023,Ikea Lamp,Home & Garden,Ikea,100.05,3.6,19
P00024,Levis Sneakers,Clothing,Levis,136.06,2.3,100
P00025,HP Tablet,Electronics,HP,370.15,2.6,47
P00026,OReilly Python Guide,Books,OReilly,200.25,3.6,81
P00027,Nike Jacket,Clothing,Nike,472.49,2.4,76
P00028,HP Laptop,Electronics,HP,404.24,4.2,41
P00029,HP Monitor,Electronics,HP,248.47,4.8,74
P00030,Levis T-Shirt,Clothing,Levis,171.12,2.4,4
P00031,Levis Sneakers,Clothing,Levis,379.62,2.5,15
P00032,Pearson SQL Fundamentals,Books,Pearson,378.15,2.2,87
P00033,Dyson Vacuum,Home & Garden,Dyson,356.36,2.7,51
P00034,Penguin Machine Learning Book,Books,Penguin,51.58,2.2,20
P00035,Sony Laptop,Electronics,Sony,291.22,1.8,2
P00036,Penguin Machine Learning Book,Books,Penguin,157.66,1.4,60
