order_id,user_id,order_date,order_status,total_amount
O00000001,U01088,2025-11-29T04:12:08,pending,667.65
O00000002,U01013,2025-07-29T10:40:01,completed,75.78
O00000003,U01092,2025-01-23T14:20:29,pending,2960.47
O00000004,U01037,2025-09-10T19:25:48,completed,498.88
O00000005,U01013,2025-09-21T23:39:33,pending,1392.82
O00000006,U01001,2025-07-07T07:48:43,pending,2671.82
O00000007,U01010,2025-05-21T11:16:20,completed,1071.83
O00000008,U01052,2025-10-05T06:59:30,pending,2317.9
O00000009,U01018,2025-08-27T02:24:38,completed,1489.38
O00000010,U01076,2025-07-31T07:44:16,pending,852.17
O00000011,U01043,2025-01-09T11:35:41,pending,172.29
O00000012,U01086,2025-01-18T11:51:42,completed,2945.18
O00000013,U01012,2025-02-26T04:31:29,completed,183.28
O00000014,U01018,2025-04-03T04:10:56,pending,442.49
O00000015,U01015,2025-12-28T23:36:26,completed,1805.0
O00000016,U01005,2025-07-30T06:30:21,pending,1063.69
O00000017,U01009,2025-03-16T14:25:34,pending,532.58
O00000018,U01004,2025-10-13T07:09:11,completed,1414.15
O00000019,U01047,2025-09-04T12:05:46,pending,2124.56
O00000020,U01033,2026-03-02T11:29:56,completed,309.66
O00000021,U01072,2025-05-13T03:18:27,pending,18.34
O00000022,U01014,2025-06-01T00:07:50,pending,2067.13
O00000023,U01098,2026-04-22T12:48:56,pending,1617.74
O00000024,U01007,2025-05-26T03:37:02,completed,1448.53
O00000025,U01038,2026-02-04T08:51:41,pending,2209.7
O00000026,U01034,2025-01-05T13:12:40,completed,491.34
O00000027,U01096,2025-05-03T17:34:45,pending,869.28
O00000028,U01018,2026-03-29T20:33:41,completed,982.17
O00000029,U01002,2025-07-26T09:51:25,completed,2103.12
O00000030,U01062,2025-07-30T12:52:23,completed,1189.67
O00000031,U01074,2025-11-16T07:22:35,completed,284.46
O00000032,U01009,2025-02-27T18:34:39,completed,1400.13
O00000033,U01053,2025-11-19T07:50:42,pending,357.19
O00000034,U01048,2026-02-02T14:49:23,pending,2184.57
O00000035,U01046,2025-08-27T20:58:16,completed,2205.2
O00000036,U01056,2025-11-10T20:46:10,completed,358.79
O00000037,U01072,2025-02-23T05:43:54,pending,1135.35
O00000038,U01063,2026-01-08T01:22:52,pending,1460.03
O00000039,U01009,2026-02-13T17:33:28,completed,2196.97
O00000040,U01030,2026-04-22T14:55:48,pending,1388.11
O00000041,U01098,2025-08-23T19:53:50,pending,1751.33
O00000042,U01048,2025-04-20T07:37:07,completed,1225.12
O00000043,U01032,2025-10-13T19:47:53,completed,801.24
O00000044,U01044,2025-09-09T13:15:42,pending,1804.47
O00000045,U01052,2025-09-15T04:31:35,completed,611.73
O00000046,U01035,2025-10-13T18:01:03,completed,356.55
O00000047,U01038,2026-02-14T19:34:13,completed,2072.44
O00000048,U01089,2025-02-11T15:34:29,completed,802.22
O00000049,U01099,2025-01-19T06:42:45,completed,1610.36
O00000050,U01006,2025-05-01T08:58:16,completed,1461.9
O00000051,U01033,2025-10-24T08:57:03,completed,1070.75
O00000052,U01089,2025-08-27T08:27:30,completed,56.17
