product_id,product_name,category,brand,price,rating,stock_quantity,price_scaled,category_encoded
P00001,OReilly Machine Learning Book,Books,OReilly,152.45,4.0,81,-0.5828938627078383,0
P00002,Apple Headphones,Electronics,Apple,225.64,2.8,36,-0.06441934331229972,2
P00003,Uniqlo Sneakers,Clothing,Uniqlo,316.46,1.2,68,0.5789452673107747,1
P00004,Sony Headphones,Electronics,Sony,134.42,1.1,88,-0.710617535131688,2
P00005,KitchenAid Desk,Home & Garden,KitchenAid,196.49,1.8,60,-0.2709165729936761,3
P00006,Ikea Lamp,Home & Garden,Ikea,49.5,2.3,99,-1.312186823109132,3
P00007,OReilly Data Science Handbook,Books,OReilly,467.99,1.7,18,1.6523766640043938,0
P00008,Adidas Sneakers,Clothing,Adidas,329.97,2.5,11,0.6746494722162775,1
P00009,Ikea Lamp,Home & Garden,Ikea,142.95,2.1,58,-0.6501914161202939,3
P00010,Philips Vacuum,Home & Garden,Philips,21.58,1.3,92,-1.5099707906118436,3
P00011,Pearson Machine Learning Book,Books,Pearson,42.12,1.9,70,-1.3644663961811239,0
P00012,HP Smartphone,Electronics,HP,275.71,4.6,67,0.2902741829362946,2
P00013,Penguin Python Guide,Books,Penguin,23.91,3.0,60,-1.493465180143315,0
P00014,OReilly Python Guide,Books,OReilly,424.53,2.6,15,1.3445080670248866,0
P00015,Ikea Lamp,Home & Garden,Ikea,119.22,4.4,43,-0.8182936205916167,3
P00016,OReilly Python Guide,Books,OReilly,92.42,4.4,73,-1.008143560744649,0
P00017,Penguin SQL Fundamentals,Books,Penguin,433.57,4.8,99,1.4085470020615813,0
P00018,HarperCollins SQL Fundamentals,Books,HarperCollins,267.54,1.7,76,0.23239828700158313,0
P00019,Whirlpool Coffee Maker,Home & Garden,Whirlpool,321.18,3.5,14,0.6123815254272791,3
P00020,Pearson SQL Fundamentals,Books,Pearson,77.89,1.7,76,-1.111073397700752,0
P00021,Philips Coffee Maker,Home & Garden,Philips,325.73,1.9,63,0.64461351153535,3
P00022,KitchenAid Desk,Home & Garden,KitchenAid,122.59,3.8,2,-0.794420699012672,3
