order_id,user_id,order_date,order_status,total_amount
O00000001,U01012,2025-05-03T00:11:59,completed,64.9
O00000002,U01041,2025-05-13T03:17:42,completed,1660.69
O00000003,U01095,2025-10-07T17:12:30,pending,2095.02
O00000004,U01041,2026-03-15T01:27:53,pending,380.57
O00000005,U01021,2025-05-18T15:35:48,completed,916.31
O00000006,U01068,2025-06-22T18:11:18,pending,2561.95
O00000007,U01017,2026-01-07T20:22:34,pending,51.54
O00000008,U01035,2025-03-16T05:57:03,completed,2113.75
O00000009,U01063,2026-04-03T01:56:39,completed,1805.82
O00000010,U01099,2025-10-30T17:01:49,completed,291.74
O00000011,U01088,2026-03-08T00:07:22,pending,2514.34
O00000012,U01058,2025-05-03T05:40:20,completed,1990.91
O00000013,U01089,2026-03-08T01:17:57,completed,1899.17
O00000014,U01008,2025-10-27T05:44:22,pending,2683.95
O00000015,U01044,2025-09-30T03:33:33,completed,2894.12
O00000016,U01053,2025-12-24T20:38:44,pending,1477.28
O00000017,U01063,2025-02-20T22:17:51,completed,705.02
O00000018,U01054,2026-03-30T22:59:07,pending,2365.38
O00000019,U01041,2025-05-06T02:56:32,completed,985.28
O00000020,U01024,2025-03-19T15:56:40,completed,2204.89
O00000021,U01083,2025-04-04T12:39:00,pending,2737.76
O00000022,U01009,2025-11-11T18:38:34,pending,571.2
O00000023,U01006,2025-08-17T14:46:10,pending,948.25
O00000024,U01019,2025-09-08T08:08:24,pending,187.21
O00000025,U01088,2025-01-14T23:43:04,pending,1611.63
O00000026,U01091,2025-02-22T01:03:58,completed,1491.01
O00000027,U01052,2025-05-07T13:25:16,completed,303.6
O00000028,U01085,2025-03-14T14:51:32,pending,2281.49
O00000029,U01070,2025-10-27T04:11:11,completed,1886.02
O00000030,U01045,2025-09-08T10:53:38,completed,2367.81
O00000031,U01037,2026-02-09T09:24:18,pending,864.18
O00000032,U01093,2025-07-15T23:53:47,pending,2543.03
O00000033,U01063,2025-07-04T00:12:08,completed,1399.95
O00000034,U01061,2025-04-25T13:14:27,completed,1251.32
O00000035,U01015,2025-06-22T02:49:09,completed,810.38
