order_id,user_id,order_date,order_status,total_amount
O00000001,U001450,2025-08-12T03:35:27,cancelled,1367.55
O00000002,,2025-05-08T16:25:22,completed,2935.11
O00000003,U001833,2025-10-18T02:29:39,completed,1484.24
O00000004,U000508,2026-04-16T03:33:20,completed,364.16
O00000005,U006495,2025-05-26T04:07:42,completed,1576.95
O00000006,U006883,2026-03-02T15:59:17,completed,2476.98
O00000007,U006287,2025-03-06T02:47:13,completed,2583.84
O00000008,U008843,2025-06-04T17:17:16,pending,1312.17
O00000009,U007541,2025-01-17T06:03:09,cancelled,624.46
O00000010,U006457,2025-01-30T23:57:24,cancelled,961.65
O00000011,U009904,2025-07-06T12:39:44,pending,152.05
O00000012,U004358,2025-01-11T13:27:42,pending,2426.92
O00000013,U001853,2025-01-09T23:18:16,cancelled,
O00000014,U006491,2025-11-01T12:44:09,pending,1852.85
O00000015,U002877,2025-08-30T05:30:24,completed,1909.81
O00000016,,2025-12-08T12:40:53,cancelled,
O00000017,U004262,2025-09-10T23:14:28,pending,267.31
O00000018,U005240,2026-04-07T00:46:48,cancelled,1515.14
O00000019,U008574,2025-11-29T23:52:00,cancelled,2229.89
O00000020,U004931,2025-06-04T17:55:24,cancelled,1225.34
O00000021,U004764,2025-06-05T04:30:44,cancelled,780.23
O00000022,U000176,2025-11-03T00:13:45,completed,1304.08
O00000023,U009448,2025-03-04T18:48:20,pending,597.58
O00000024,U009293,2025-10-20T19:11:47,cancelled,2348.41
O00000025,U009043,2025-07-19T16:35:45,cancelled,384.43
O00000026,U009356,2025-08-22T14:46:27,pending,2798.9
O00000027,,2026-03-26T05:49:52,completed,1156.39
O00000028,U005855,2025-02-05T17:03:39,cancelled,1279.07
O00000029,U008831,2026-03-04T03:39:35,pending,593.46
O00000030,U007694,2026-03-28T06:26:34,cancelled,1662.86
O00000031,U005780,2025-12-03T02:54:26,pending,2896.55
O00000032,U007194,2025-10-23T14:38:53,pending,2489.6
O00000033,U000026,2026-03-06T00:48:33,pending,983.38
O00000034,U001453,2025-10-09T13:34:07,pending,537.43
O00000035,U001448,2025-02-28T20:38:41,pending,
O00000036,U008069,2026-04-07T06:40:51,pending,2467.31
O00000037,U008187,2026-02-10T20:45:07,cancelled,2837.55
O00000038,U004480,2025-06-04T02:43:59,completed,1660.16
O00000039,U006967,2025-09-23T00:59:58,pending,40.01
O00000040,U007309,2025-08-06T03:05:09,cancelled,2102.63
O00000041,U009860,2026-01-18T03:26:46,completed,387.37
O00000042,,2025-01-22T03:11:06,cancelled,2349.93
O00000043,U006407,2025-01-16T20:51:06,pending,1688.31
O00000044,U005533,2025-11-11T18:12:30,completed,2848.23
O00000045,U001394,2025-12-17T22:02:22,pending,1789.76
O00000046,,2026-02-15T17:14:23,cancelled,529.43
O00000047,,2025-04-24T02:42:08,completed,917.03
O00000048,U005803,2025-12-25T17:51:06,completed,2953.15
O00000049,U005954,2025-04-17T04:04:04,pending,2643.71
O00000050,U006697,2025-04-19T15:13:04,cancelled,2821.84
O00000051,U005728,2026-04-09T18:40:02,cancelled,2175.36
O00000052,U007751,2025-06-18T06:09:31,pending,239.7
O00000053,U009245,2025-11-26T16:37:22,cancelled,2572.24
O00000054,U006358,2026-03-20T02:04:13,completed,2601.53
O00000055,U008988,2025-09-13T20:14:18,completed,1015.16
O00000056,U001868,2025-09-05T02:46:15,cancelled,
O00000057,,2026-02-06T00:55:46,completed,710.9
O00000058,U008446,2026-03-04T08:40:41,pending,1148.12
O00000059,U000430,2025-06-19T20:30:35,pending,
O00000060,U007360,2025-02-11T08:47:54,completed,227.16
O00000061,U001283,2025-11-24T19:53:46,cancelled,2356.61
O00000062,U000191,2025-07-03T18:03:22,completed,2553.99
O00000063,U001643,2025-08-01T04:07:13,completed,215.51
O00000064,U009947,2025-12-18T04:11:03,completed,2088.43
O00000065,U006702,2025-12-22T21:44:19,completed,889.37
O00000066,U000139,2026-04-13T16:05:08,pending,1233.24
O00000067,U007763,2026-01-12T19:58:25,cancelled,986.63
O00000068,U002443,2026-04-10T10:37:10,pending,777.51
O00000069,U008593,2025-11-09T21:39:49,cancelled,159.24
O00000070,U001844,2025-09-07T08:14:09,pending,123.75
O00000071,U009333,2025-12-27T05:02:37,completed,2837.14
O00000072,,2026-01-23T01:43:21,pending,933.14
O00000073,U002828,2025-04-08T21:03:46,cancelled,2909.49
O00000074,U000530,2025-02-17T08:17:19,pending,2788.54
O00000075,U001202,2026-01-07T11:54:54,completed,2563.84
O00000076,U003557,2025-10-19T10:41:53,completed,2150.65
O00000077,U006077,2025-09-04T04:12:14,pending,
O00000078,U000569,2026-02-24T14:09:11,pending,773.11
O00000079,U006796,2025-11-02T05:29:00,cancelled,2745.31
O00000080,U003906,2025-09-28T06:42:18,cancelled,2189.8
O00000081,U008241,2025-11-23T19:18:30,completed,502.11
O00000082,U009499,2025-07-16T05:54:00,completed,1071.66
O00000083,U004710,2025-07-27T22:34:38,pending,1520.28
O00000084,U003831,2025-11-01T15:39:39,completed,951.57
O00000085,U006032,2026-01-17T23:59:53,cancelled,827.99
O00000086,U004775,2026-02-20T20:07:48,cancelled,
O00000087,U005228,2025-08-09T14:28:19,completed,1421.2
O00000088,U008397,2025-01-23T19:37:36,cancelled,1017.46
O00000089,U006167,2025-01-29T08:08:53,cancelled,
O00000090,U007944,2025-02-28T07:23:19,completed,1731.46
O00000091,U001007,2026-01-19T02:24:37,cancelled,1641.15
O00000092,,2025-09-29T12:25:59,cancelled,2646.0
O00000093,U007596,2025-04-28T03:04:45,cancelled,2735.76
O00000094,U002112,2025-11-13T07:58:41,completed,1345.01
O00000095,U001841,2025-09-14T00:44:01,completed,492.11
O00000096,U005181,2025-04-28T13:09:17,completed,2685.51
O00000097,U002624,2025-01-12T10:02:38,pending,2919.26
O00000098,U009668,2026-02-12T15:28:31,cancelled,2040.58
O00000099,U000676,2025-09-17T20:20:38,cancelled,2532.13
O00000100,,2026-01-08T18:37:32,completed,1763.84
O00000101,U006472,2026-01-14T05:05:30,cancelled,2248.25
O00000102,U008697,2025-08-25T22:45:37,cancelled,1502.88
O00000103,U002269,2025-09-04T05:39:21,pending,323.94
O00000104,U001104,2025-12-23T14:47:39,completed,653.25
O00000105,U007383,2026-04-15T02:50:44,completed,1409.74
O00000106,U008566,2025-06-20T06:12:20,completed,63.56
O00000107,U009243,2025-02-05T09:18:19,cancelled,566.19
O00000108,U001079,2025-01-16T08:32:22,completed,
O00000109,U006504,2026-02-07T04:04:32,completed,1432.46
O00000110,U002949,2025-06-15T03:49:57,cancelled,1609.4
O00000111,U006525,2026-03-17T06:41:50,completed,409.42
O00000112,U004661,2026-04-21T04:32:52,cancelled,319.9
O00000113,U008403,2025-01-05T01:50:57,pending,1436.8
O00000114,,2026-01-10T04:14:56,completed,33.15
O00000115,U006943,2026-03-17T02:37:27,completed,422.94
O00000116,U004205,2026-02-21T12:33:07,pending,2029.74
O00000117,U008967,2025-03-31T05:10:20,pending,1985.05
O00000118,U008660,2025-02-01T04:58:35,pending,1873.37
O00000119,U009262,2025-09-07T10:20:23,pending,1521.32
O00000120,,2025-03-22T21:33:19,completed,251.93
O00000121,U001446,2026-01-25T14:43:54,completed,2770.75
O00000122,U004588,2025-11-19T10:18:08,pending,2660.02
O00000123,U008746,2025-09-13T09:45:01,cancelled,
O00000124,U003815,2025-07-06T23:19:05,pending,
O00000125,U009059,2025-12-31T20:17:18,cancelled,426.84
O00000126,U008810,2025-03-05T09:32:08,completed,1272.29
O00000127,U004328,2025-03-26T18:58:54,pending,1056.8
O00000128,,2025-01-27T14:24:37,pending,655.15
O00000129,U009844,2025-07-20T18:46:30,pending,1819.71
O00000130,U000544,2026-01-01T08:55:17,completed,1296.12
O00000131,,2025-02-21T13:33:49,completed,312.3
O00000132,U000130,2025-08-29T11:24:51,cancelled,294.64
O00000133,U000987,2025-09-05T16:13:41,completed,1808.59
O00000134,U000521,2025-02-07T11:31:30,pending,12.83
O00000135,U000670,2025-05-07T11:54:05,cancelled,
O00000136,U008467,2025-04-17T00:50:20,cancelled,
O00000137,U009327,2026-01-18T07:55:54,completed,520.45
O00000138,U002126,2025-12-25T13:03:01,cancelled,984.99
O00000139,U004333,2026-02-22T01:33:50,pending,165.12
O00000140,U001492,2025-08-11T00:33:15,completed,893.91
O00000141,U005247,2025-11-30T08:09:33,pending,1975.2
O00000142,U008961,2025-08-07T07:36:02,pending,11.33
O00000143,U006097,2025-07-16T16:10:28,completed,517.17
O00000144,U003403,2025-01-21T04:15:05,pending,591.18
O00000145,U009689,2025-03-15T19:38:22,completed,1079.42
O00000146,U008938,2026-03-08T09:20:23,completed,1096.82
O00000147,U009901,2025-09-27T12:22:06,pending,1365.89
O00000148,U003756,2026-04-29T13:05:56,pending,2976.55
O00000149,,2025-09-17T22:26:59,completed,310.55
O00000150,U005683,2025-05-12T22:31:39,completed,2755.28
O00000151,U009473,2026-04-02T08:46:05,completed,2804.31
O00000152,U004355,2025-03-23T17:09:38,pending,2497.97
O00000153,,2025-03-09T11:26:04,completed,2544.44
O00000154,,2025-04-29T02:02:59,pending,2070.32
O00000155,U007034,2025-01-31T17:23:44,cancelled,1184.33
O00000156,U006210,2026-02-02T16:11:18,completed,2880.45
O00000157,U007429,2026-04-12T00:33:17,cancelled,2120.57
O00000158,,2025-05-30T13:49:25,pending,1114.05
O00000159,U005465,2025-04-07T23:54:39,completed,334.93
O00000160,U009875,2025-09-14T00:36:58,pending,1286.71
O00000161,U000679,2025-06-05T06:46:09,pending,1415.81
O00000162,U002910,2026-03-10T21:47:35,pending,1464.62
O00000163,U004774,2025-07-07T21:29:38,pending,1875.16
O00000164,U002781,2025-08-01T13:40:12,cancelled,1274.02
O00000165,U007377,2025-05-05T22:02:29,cancelled,1935.72
O00000166,U008510,2025-01-15T12:07:42,completed,414.1
O00000167,U000125,2026-03-01T23:55:08,completed,
O00000168,U007828,2025-09-13T12:54:25,cancelled,22.16
O00000169,U003236,2025-11-15T05:38:39,pending,765.2
O00000170,U009042,2026-03-23T06:06:15,cancelled,1798.06
O00000171,U007301,2026-04-15T20:17:38,completed,629.32
O00000172,U001930,2025-06-01T06:34:54,completed,1262.62
O00000173,U001663,2025-08-27T16:34:53,pending,2197.02
O00000174,U006713,2025-04-14T20:59:38,completed,834.46
O00000175,U000844,2025-04-05T15:29:17,cancelled,2871.66
O00000176,U004342,2026-01-17T15:21:34,completed,2375.01
O00000177,U009037,2026-04-02T16:01:10,cancelled,
O00000178,U009496,2025-12-05T04:05:24,completed,2525.93
O00000179,U000907,2025-06-28T17:19:01,completed,2663.51
O00000180,U005031,2025-12-22T18:47:56,pending,
O00000181,,2025-08-05T21:34:29,cancelled,566.67
O00000182,U009132,2025-09-23T12:46:01,pending,1356.5
O00000183,U003783,2026-03-09T21:51:03,completed,2866.46
O00000184,,2025-05-17T21:14:15,pending,1415.88
O00000185,U001022,2025-11-14T14:13:54,pending,523.14
O00000186,U008620,2025-03-21T18:24:07,completed,2686.88
O00000187,U003706,2025-03-14T04:31:05,completed,1121.94
O00000188,U006224,2026-02-14T06:33:05,cancelled,2004.9
O00000189,U009581,2025-11-18T02:06:24,completed,581.39
O00000190,U009522,2025-06-14T08:02:18,cancelled,49.49
O00000191,U008219,2025-11-23T20:03:51,completed,1388.85
O00000192,U005441,2025-04-03T08:36:55,completed,1634.45
O00000193,U004516,2025-12-01T13:05:03,cancelled,420.74
O00000194,U004036,2025-06-02T02:35:30,cancelled,1485.19
O00000195,U008681,2025-05-30T06:28:23,completed,261.72
O00000196,U007730,2026-02-20T13:52:38,pending,254.68
O00000197,U004273,2026-01-27T22:10:23,cancelled,1082.6
O00000198,U009837,2025-06-13T08:08:49,completed,940.43
O00000199,U006856,2025-10-10T01:44:03,cancelled,
O00000200,U008032,2026-02-20T18:31:44,completed,1566.64
O00000201,U009867,2025-07-20T20:45:57,cancelled,368.8
O00000202,U003195,2026-03-06T09:36:46,pending,2357.13
O00000203,U002010,2026-01-20T04:18:23,cancelled,404.47
O00000204,U000755,2025-08-16T12:05:22,cancelled,1119.41
O00000205,,2025-10-31T03:48:01,cancelled,84.34
O00000206,U003107,2025-10-14T00:35:57,completed,261.06
O00000207,U009955,2025-09-30T02:50:27,completed,57.16
O00000208,U008078,2025-10-21T10:06:25,pending,2899.11
O00000209,U004149,2025-09-04T01:43:31,pending,2043.47
O00000210,U007634,2025-01-22T12:51:42,completed,2867.76
O00000211,U004244,2025-06-29T19:31:47,cancelled,742.15
O00000212,U007023,2025-03-02T17:40:13,cancelled,2528.08
O00000213,U000688,2025-12-01T00:19:29,completed,97.07
O00000214,U000897,2025-07-05T16:51:53,completed,1792.55
O00000215,U003380,2025-07-29T11:38:53,pending,2019.26
O00000216,U000978,2026-03-31T12:58:46,cancelled,1625.74
O00000217,U008467,2026-01-11T12:44:22,cancelled,151.17
O00000218,U008271,2025-10-19T04:42:26,cancelled,1635.16
O00000219,U008507,2026-03-19T21:13:07,completed,1402.86
O00000220,U004811,2026-04-21T16:35:09,pending,183.2
O00000221,U006385,2025-05-19T20:47:49,completed,2762.4
O00000222,U005583,2025-10-03T18:57:38,pending,
O00000223,U008732,2026-03-19T16:58:52,completed,2026.85
O00000224,U007453,2025-05-30T08:31:58,completed,255.85
O00000225,U008332,2026-02-16T13:15:52,cancelled,2764.21
O00000226,U007859,2025-12-16T18:05:29,pending,54.98
O00000227,U003350,2026-01-12T05:19:10,cancelled,1097.1
O00000228,U004466,2026-01-01T22:33:18,cancelled,2971.39
O00000229,U005477,2025-03-27T12:04:58,completed,762.88
O00000230,U006180,2025-02-09T13:28:05,pending,223.07
O00000231,,2025-05-24T12:45:52,cancelled,2486.16
O00000232,U002856,2026-02-04T00:26:34,pending,1052.88
O00000233,,2025-03-20T17:46:03,pending,888.3
O00000234,U003560,2025-08-07T22:50:49,pending,1053.11
O00000235,U002124,2025-12-06T11:37:43,cancelled,2939.96
O00000236,U002356,2025-05-12T19:39:55,pending,876.15
O00000237,U002435,2025-07-06T18:27:12,cancelled,1804.86
O00000238,U004266,2025-06-23T01:03:01,cancelled,1580.17
O00000239,U006064,2026-03-21T21:12:17,completed,1801.23
O00000240,U004996,2025-07-31T16:12:35,completed,404.93
