review_id,order_id,product_id,user_id,rating,review_text,review_date
R00000001,O00000001,P000043,U01027,1,Not good wont buy at all,2025-02-03T15:47:53
R00000002,O00000002,P000019,U01015,4,Good product will buy again,2025-04-23T01:10:17
R00000005,O00000005,P000076,U01074,3,Decent product but overpriced.,2025-04-01T19:07:59
R00000006,O00000006,P000070,U01013,4,"Value for money, satisfied with purchase.",2026-02-23T14:08:12
R00000007,O00000007,P000086,U01036,4,Good product will buy again,2025-11-09T00:03:16
R00000008,O00000008,P000047,U01068,4,"Value for money, satisfied with purchase.",2025-02-02T11:17:41
R00000010,O00000010,P000063,U01082,3,Decent product but overpriced.,2025-12-07T23:59:17
R00000014,O00000014,P000067,U01028,1,"Terrible quality, returned immediately.",2026-04-24T12:05:07
R00000015,O00000015,P000049,U01022,5,Fast shipping and good packaging,2025-04-16T01:22:34
R00000017,O00000017,P000055,U01098,2,"Not as expected, quality is poor.",2026-03-21T06:37:32
R00000019,O00000019,P000061,U01063,5,Exceeded my expectations!,2026-01-17T23:41:39
R00000020,O00000020,P000057,U01000,4,Good product will buy again,2025-09-09T11:03:14
R00000021,O00000021,P000054,U01059,3,Decent product but overpriced.,2025-02-02T05:44:43
R00000023,O00000023,P000047,U01094,5,Highly recommend this brand,2026-02-19T19:29:19
R00000029,O00000029,P000063,U01060,2,Color was different from images.,2025-02-02T10:10:48
R00000031,O00000031,P000081,U01045,4,"Value for money, satisfied with purchase.",2025-12-10T06:56:33
R00000033,O00000033,P000018,U01071,5,Exceeded my expectations!,2025-09-20T22:56:58
R00000034,O00000034,P000014,U01034,4,"Value for money, satisfied with purchase.",2025-07-31T23:09:55
R00000035,O00000035,P000091,U01069,3,Decent product but overpriced.,2026-03-16T12:41:30
R00000039,O00000039,P000002,U01098,2,Color was different from images.,2025-02-27T03:37:54
R00000041,O00000041,P000056,U01092,2,"Not as expected, quality is poor.",2025-06-28T06:38:16
R00000042,O00000042,P000003,U01073,2,"Not as expected, quality is poor.",2025-02-06T22:31:49
R00000045,O00000045,P000039,U01059,4,Good product will buy again,2025-01-26T08:11:14
R00000051,O00000051,P000089,U01017,3,Decent product but overpriced.,2025-10-10T23:49:17
R00000052,O00000052,P000079,U01010,5,Exceeded my expectations!,2025-03-22T17:51:15
R00000053,O00000053,P000025,U01021,5,Exceeded my expectations!,2025-01-27T20:31:26
R00000054,O00000054,P000084,U01055,1,Not good wont buy at all,2025-05-14T13:54:12
R00000055,O00000055,P000006,U01053,2,Color was different from images.,2025-02-21T05:58:54
R00000059,O00000059,P000015,U01052,3,Decent product but overpriced.,2026-02-23T10:20:38
R00000061,O00000061,P000097,U01060,4,"Value for money, satisfied with purchase.",2025-03-01T12:30:14
R00000062,O00000062,P000062,U01075,5,Exceeded my expectations!,2025-01-27T09:00:41
R00000063,O00000063,P000007,U01077,3,Decent product but overpriced.,2025-09-20T00:53:22
R00000066,O00000066,P000090,U01064,5,Exceeded my expectations!,2025-06-19T15:38:50
R00000070,O00000070,P000052,U01002,4,"Value for money, satisfied with purchase.",2025-11-30T04:43:48
R00000071,O00000071,P000010,U01086,4,"Value for money, satisfied with purchase.",2025-10-24T14:25:47
R00000074,O00000074,P000001,U01012,5,Highly recommend this brand,2025-04-30T05:16:13
R00000076,O00000076,P000080,U01092,4,Good product will buy again,2025-12-16T16:23:36
R00000080,O00000080,P000002,U01005,2,Color was different from images.,2025-10-28T09:24:27
R00000081,O00000081,P000045,U01042,1,Not good wont buy at all,2025-03-17T20:06:47
R00000082,O00000082,P000070,U01082,2,"Not as expected, quality is poor.",2025-11-06T07:18:14
R00000083,O00000083,P000032,U01021,5,Highly recommend this brand,2025-02-12T07:07:20
R00000084,O00000084,P000090,U01095,4,Good product will buy again,2025-08-22T08:27:15
R00000086,O00000086,P000071,U01095,5,Fast shipping and good packaging,2025-08-01T07:58:15
R00000088,O00000088,P000068,U01014,5,Fast shipping and good packaging,2026-02-12T10:44:55
R00000089,O00000089,P000091,U01077,4,Good product will buy again,2026-02-14T06:43:13
R00000090,O00000090,P000068,U01026,1,"Terrible quality, returned immediately.",2025-07-01T01:58:42
R00000096,O00000096,P000100,U01034,4,Good product will buy again,2025-03-18T01:30:54
R00000099,O00000099,P000022,U01097,2,"Not as expected, quality is poor.",2026-03-30T10:06:40
